No.,station_name,station_code,arrival_time,departure_time,notes
1,LEMPUYANGAN,LPN,,20:40:00,
2,YOGYAKARTA,YK,,20:44:00,
3,PATUKAN,PTN,,20:49:00,
4,REWULU,RWL,,20:53:00,
5,SENTOLO,STL,,21:01:00,
6,WATES,WT,21:10:00,21:12:00,
7,KEDUNDANG,KDG,,21:18:00,
8,WOJO,WJ,,21:22:00,
9,JENAR,JN,,21:27:00,
10,KUTOARJO,KTA,21:38:00,21:53:00,= KA 45 (KA 45 //)
11,BUTUH,BTH,,21:59:00,
12,PREMBUN,PRB,,22:03:00,
13,KUTOWINANGUN,KWN,22:09:00,22:21:00,= KA 15 (KA 15 //)
14,WONOSARI,WNS,,22:26:00,
15,KEBUMEN,KM,22:30:00,22:32:00,
16,SRUWENG,SRW,,22:39:00,
17,KARANGANYAR,KA,22:43:00,22:45:00,
18,GOMBONG,GB,22:53:00,22:55:00,
19,IJO,IJ,,23:01:00,
20,TAMBAK,TBK,,23:04:00,
21,SUMPIUH,SPH,,23:07:00,
22,KEMRANJEN,KJ,,23:10:00,
23,KROYA,KYA,23:16:00,23:19:00,
24,RANDEGAN,RDN,,23:26:00,
25,KEBASEN,KBS,,23:29:00,
26,NOTOG,NTG,,23:34:00,
27,PURWOKERTO,PWT,23:42:00,23:47:00,
28,KARANGGANDUL,KGD,,23:55:00,
29,KARANGSARI,KRR,,00:04:00,
30,PATUGURAN,PAT,,00:15:00,
31,KRETEK,KRT,,00:22:00,
32,BUMIAYU,BMA,00:30:00,00:32:00,
33,LINGGAPURA,LG,,00:41:00,
34,PRUPUK,PPK,00:53:00,00:55:00,
35,SONGGOM,SGG,,01:03:00,
36,LARANGAN,LRA,,01:06:00,
37,KETANGGUNGAN,KGG,,01:11:00,// KA 2723 (KA 2723 =)
38,CILEDUG,CLD,,01:20:00,
39,SINDANGLAUT,SDU,,01:29:00,
40,LUWUNG,LWG,,01:33:00,
41,CIREBON PRUJAKAN,CNP,01:40:00,01:50:00,
42,CIREBON,CN,,01:54:00,
43,CANGKRING,CNK,,02:00:00,
44,BANGODUWA,BDW,,02:04:00,
45,ARJAWINANGUN,AWN,,02:08:00,
46,KERTASEMAYA,KTM,,02:17:00,
47,JATIBARANG,JTB,02:23:00,02:25:00,
48,TELAGASARI,TLS,,02:32:00,
49,TERISI,TIS,,02:37:00,
50,KADOKANGABUS,KAB,,02:41:00,
51,CILEGEH,CLH,,02:46:00,
52,HAURGEULIS,HGL,,02:52:00,
53,CIPUNEGARA,CRA,,02:56:00,
54,PEGADENBARU,PGB,,03:01:00,
55,CIKAUM,CKM,,03:06:00,
56,PASIRBUNGUR,PAS,,03:10:00,
57,PRINGKASAP,PRI,,03:14:00,
58,PABUARAN,PAB,,03:17:00,
59,TANJUNGRASA,TJS,,03:20:00,
60,CIKAMPEK,CKP,,03:27:00,
61,DAWUAN,DWN,,03:30:00,
62,KOSAMBI,KOS,,03:34:00,
63,KLARI,KLI,,03:36:00,
64,KARAWANG,KW,,03:40:00,
65,KEDUNGGEDEH,KDH,,03:44:00,
66,LEMAHABANG,LMB,,03:50:00,
67,CIKARANG,CKR,,03:53:00,
68,TELAGA MURNI,TLM,,-,
69,CIBITUNG,CIT,,-,
70,TAMBUN,TB,,04:00:00,
71,BEKASITIMUR,BKST,,-,
72,BEKASI,BKS,04:06:00,04:08:00,
73,JATINEGARA,JNG,04:20:00,04:22:00,
74,PONDOKJATI,POK,,-,
75,KRAMAT,KMT,,-,
76,GANGSENTIONG,GST,,-,
77,PASARSENEN,PSE,04:32:00,,
