No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,22:40:00,
2,SEMARANG PONCOL,SMC,,22:45:00,
3,JERAKAH,JRK,,22:49:00,
4,MANGKANG,MKG,,22:53:00,
5,KALIWUNGU,KLN,,22:57:00,
6,KALIBODRI,KBD,,23:05:00,
7,WELERI,WLR,,23:10:00,
8,KRENGSENG,KNS,,23:13:00,
9,PLABUAN,PLB,,23:19:00,
10,KURIPAN,KRP,,23:24:00,
11,UJUNGNEGORO,UJN,,23:32:00,
12,BATANG,BTG,,23:35:00,
13,PEKALONGAN,PK,23:42:00,23:44:00,
14,SRAGI,SRI,,23:53:00,
15,COMAL,CO,,23:56:00,
16,PETARUKAN,PTA,,00:01:00,
17,PEMALANG,PML,,00:05:00,
18,SURODADI,SD,,00:12:00,
19,LARANGAN,LR,,00:18:00,
20,TEGAL,TG,00:22:00,00:24:00,
21,BREBES,BB,,00:32:00,
22,TANJUNG,TGN,,00:43:00,
23,LOSARI,LOS,,00:48:00,
24,BABAKAN,BBK,,00:53:00,
25,WARUDUWUR,WDW,,01:00:00,
26,CIREBON PRUJAKAN,CNP,,01:06:00,
27,CIREBON,CN,01:09:00,01:14:00,
28,CANGKRING,CNK,,01:21:00,
29,BANGODUWA,BDW,,01:24:00,
30,ARJAWINANGUN,AWN,,01:27:00,
31,KERTASEMAYA,KTM,,01:36:00,
32,JATIBARANG,JTB,,01:41:00,
33,TELAGASARI,TLS,,01:47:00,
34,TERISI,TIS,,01:52:00,
35,KADOKANGABUS,KAB,,01:56:00,
36,CILEGEH,CLH,,02:01:00,
37,HAURGEULIS,HGL,,02:07:00,
38,CIPUNEGARA,CRA,,02:11:00,
39,PEGADENBARU,PGB,,02:16:00,
40,CIKAUM,CKM,,02:21:00,
41,PASIRBUNGUR,PAS,,02:24:00,
42,PRINGKASAP,PRI,,02:28:00,
43,PABUARAN,PAB,,02:31:00,
44,TANJUNGRASA,TJS,,02:34:00,
45,CIKAMPEK,CKP,,02:41:00,// KA 287 (KA 287 =)
46,DAWUAN,DWN,,02:44:00,
47,KOSAMBI,KOS,,02:48:00,
48,KLARI,KLI,,02:50:00,
49,KARAWANG,KW,,02:54:00,
50,KEDUNGGEDEH,KDH,,02:58:00,
51,LEMAHABANG,LMB,,03:04:00,
52,CIKARANG,CKR,,03:07:00,
53,TELAGA MURNI,TLM,,-,
54,CIBITUNG,CIT,,-,
55,TAMBUN,TB,,03:13:00,
56,BEKASITIMUR,BKST,,-,
57,BEKASI,BKS,03:19:00,03:21:00,
58,JATINEGARA,JNG,03:33:00,03:35:00,
59,MATRAMAN,MTR,,-,
60,MANGGARAI,MRI,,03:40:00,
61,CIKINI,CKI,,-,
62,GONDANGDIA,GDD,,-,
63,GAMBIR,GMR,03:50:00,,
