No.,station_name,station_code,arrival_time,departure_time,notes
1,KUTOARJO,KTA,,06:30:00,
2,BUTUH,BTH,,06:35:00,
3,PREMBUN,PRB,,06:39:00,
4,KUTOWINANGUN,KWN,,06:43:00,
5,WONOSARI,WNS,,06:45:00,
6,KEBUMEN,KM,06:50:00,06:52:00,
7,SRUWENG,SRW,,06:59:00,
8,KARANGANYAR,KA,07:03:00,07:05:00,
9,GOMBONG,GB,07:14:00,07:16:00,
10,IJO,IJ,,07:22:00,
11,TAMBAK,TBK,,07:25:00,
12,SUMPIUH,SPH,07:29:00,07:31:00,
13,KEMRANJEN,KJ,,07:35:00,
14,KROYA,KYA,07:41:00,07:44:00,
15,RANDEGAN,RDN,,07:51:00,
16,KEBASEN,KBS,,07:54:00,
17,NOTOG,NTG,,07:59:00,
18,PURWOKERTO,PWT,08:07:00,08:12:00,
19,KARANGGANDUL,KGD,,08:20:00,
20,KARANGSARI,KRR,,08:29:00,
21,PATUGURAN,PAT,,08:40:00,
22,KRETEK,KRT,,08:46:00,
23,BUMIAYU,BMA,08:54:00,08:56:00,
24,LINGGAPURA,LG,,09:05:00,
25,PRUPUK,PPK,,09:15:00,
26,SONGGOM,SGG,,09:23:00,
27,LARANGAN,LRA,,09:27:00,
28,KETANGGUNGAN,KGG,,09:32:00,
29,CILEDUG,CLD,,09:41:00,
30,SINDANGLAUT,SDU,,09:50:00,
31,LUWUNG,LWG,,09:55:00,
32,CIREBON PRUJAKAN,CNP,,10:00:00,
33,CIREBON,CN,10:03:00,10:08:00,
34,CANGKRING,CNK,,10:14:00,
35,BANGODUWA,BDW,,10:17:00,
36,ARJAWINANGUN,AWN,,10:20:00,// KA 2501 (KA 2501 =)
37,KERTASEMAYA,KTM,,10:29:00,
38,JATIBARANG,JTB,,10:34:00,
39,TELAGASARI,TLS,,10:40:00,
40,TERISI,TIS,,10:45:00,
41,KADOKANGABUS,KAB,,10:49:00,
42,CILEGEH,CLH,,10:54:00,
43,HAURGEULIS,HGL,,11:00:00,
44,CIPUNEGARA,CRA,,11:04:00,
45,PEGADENBARU,PGB,,11:09:00,
46,CIKAUM,CKM,,11:14:00,
47,PASIRBUNGUR,PAS,,11:18:00,
48,PRINGKASAP,PRI,,11:22:00,
49,PABUARAN,PAB,,11:25:00,
50,TANJUNGRASA,TJS,,11:28:00,
51,CIKAMPEK,CKP,,11:35:00,
52,DAWUAN,DWN,,11:38:00,
53,KOSAMBI,KOS,,11:42:00,
54,KLARI,KLI,,11:44:00,
55,KARAWANG,KW,,11:48:00,
56,KEDUNGGEDEH,KDH,,11:52:00,// KA 329 (KA 329 =)
57,LEMAHABANG,LMB,,11:58:00,
58,CIKARANG,CKR,,12:01:00,
59,TELAGA MURNI,TLM,,-,
60,CIBITUNG,CIT,,-,
61,TAMBUN,TB,,12:08:00,
62,BEKASITIMUR,BKST,,-,
63,BEKASI,BKS,12:14:00,12:16:00,
64,JATINEGARA,JNG,12:28:00,12:30:00,
65,PONDOKJATI,POK,,-,
66,KRAMAT,KMT,,-,
67,GANGSENTIONG,GST,,-,
68,PASARSENEN,PSE,12:40:00,,
