No.,station_name,station_code,arrival_time,departure_time,notes
1,CIKAMPEK,CKP,11:45:00,12:10:00,
2,TANJUNGRASA,TJS,,12:18:00,
3,PABUARAN,PAB,,12:21:00,
4,PRINGKASAP,PRI,,12:24:00,
5,PASIRBUNGUR,PAS,,12:28:00,
6,CIKAUM,CKM,,12:31:00,
7,PEGADENBARU,PGB,,12:36:00,
8,CIPUNEGARA,CRA,,12:40:00,
9,HAURGEULIS,HGL,,12:44:00,// KA 122 (KA 122 =)
10,CILEGEH,CLH,,12:50:00,
11,KADOKANGABUS,KAB,,12:55:00,
12,TERISI,TIS,,12:59:00,
13,TELAGASARI,TLS,,13:04:00,
14,JATIBARANG,JTB,,13:10:00,
15,KERTASEMAYA,KTM,,13:15:00,
16,ARJAWINANGUN,AWN,,13:25:00,
17,BANGODUWA,BDW,,13:29:00,
18,CANGKRING,CNK,,13:32:00,
19,CIREBON,CN,13:38:00,13:44:00,
20,CIREBON PRUJAKAN,CNP,,13:47:00,// KA 204 (KA 204 =)
21,WARUDUWUR,WDW,,13:54:00,
22,BABAKAN,BBK,,14:01:00,
23,LOSARI,LOS,,14:06:00,
24,TANJUNG,TGN,,14:11:00,
25,BREBES,BB,,14:23:00,
26,TEGAL,TG,14:32:00,14:37:00,
27,LARANGAN,LR,,14:41:00,
28,SURODADI,SD,,14:47:00,
29,PEMALANG,PML,,14:54:00,
30,PETARUKAN,PTA,,14:58:00,
31,COMAL,CO,,15:04:00,
32,SRAGI,SRI,,15:07:00,
33,PEKALONGAN,PK,15:15:00,15:18:00,
34,BATANG,BTG,,15:26:00,
35,UJUNGNEGORO,UJN,,15:30:00,
36,KURIPAN,KRP,,15:38:00,
37,PLABUAN,PLB,,15:43:00,
38,KRENGSENG,KNS,,15:49:00,
39,WELERI,WLR,,15:52:00,
40,KALIBODRI,KBD,,15:59:00,
41,KALIWUNGU,KLN,,16:07:00,
42,MANGKANG,MKG,,16:10:00,
43,JERAKAH,JRK,,16:14:00,
44,SEMARANG PONCOL,SMC,,16:18:00,
45,SEMARANG TAWANG,SMT,16:23:00,16:30:00,
46,ALASTUA,ATA,,16:38:00,
47,BRUMBUNG,BBG,,16:42:00,
48,TEGOWANU,TGW,,16:47:00,
49,GUBUG,GUB,,16:51:00,
50,KARANGJATI,KGT,,16:58:00,
51,SEDADI,SDI,,17:03:00,
52,NGROMBO,NBO,17:08:00,17:11:00,
53,GAMBRINGAN,GBN,,17:15:00,
54,JAMBON,JBN,,17:22:00,
55,PANUNGGALAN,PNL,,17:25:00,
56,KRADENAN,KNN,,17:32:00,
57,SULUR,SL,,17:38:00,
58,DOPLANG,DPL,,17:43:00,
59,RANDUBLATUNG,RBG,,17:54:00,
60,WADU,WDU,,18:02:00,
61,KAPUAN,KPA,,18:07:00,
62,CEPU,CU,18:13:00,18:18:00,// KA 2510 (KA 2510 =)
63,TOBO,TBO,,18:26:00,
64,KALITIDU,KIT,,18:35:00,
65,BOJONEGORO,BJ,18:45:00,18:48:00,
66,KAPAS,KPS,,18:54:00,
67,SUMBERREJO,SRJ,,18:59:00,
68,BOWERNO,BWO,,19:07:00,
69,BABAT,BBT,19:14:00,19:17:00,
70,GEMBONG,GEB,,19:23:00,
71,PUCUK,PC,,19:26:00,
72,SURABAYAN,SBN,,19:32:00,
73,LAMONGAN,LMG,19:38:00,19:41:00,
74,DUDUK,DD,,19:49:00,
75,CERME,CME,,19:55:00,
76,BENOWO,BNW,,19:58:00,
77,KANDANGAN,KDA,,20:01:00,
78,TANDES,TES,,20:04:00,
79,SURABAYA PASARTURI,SBI,20:10:00,,
