No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,13:05:00,
2,ANDIR,AND,,13:10:00,
3,CIMINDI,CMD,,13:12:00,// KA 363 (KA 363 =)
4,CIMAHI,CMI,13:16:00,13:18:00,
5,GADOBANGKONG,GK,,-,
6,PADALARANG,PDL,,13:25:00,
7,CILAME,CLE,,13:33:00,
8,SASAKSAAT,SKT,,13:41:00,
9,MASWATI,MSI,,13:47:00,
10,RENDEH,RH,,13:52:00,
11,CIKADONGDONG,CD,,13:56:00,
12,CISOMANG,CG,,-,
13,PLERED,PLD,,14:10:00,
14,SUKATANI,SUT,,14:15:00,
15,CIGANEA,CA,,14:23:00,
16,PURWAKARTA,PWK,14:32:00,14:35:00,(KA 102 X)
17,SADANG,SAD,,-,
18,CIBUNGUR,CBR,,14:46:00,
19,CIKAMPEK,CKP,,14:54:00,
20,DAWUAN,DWN,,14:58:00,
21,KOSAMBI,KOS,,15:02:00,
22,KLARI,KLI,,15:04:00,
23,KARAWANG,KW,,15:08:00,
24,KEDUNGGEDEH,KDH,,15:13:00,
25,LEMAHABANG,LMB,,15:19:00,
26,CIKARANG,CKR,,15:22:00,
27,TELAGA MURNI,TLM,,-,
28,CIBITUNG,CIT,,-,
29,TAMBUN,TB,,15:29:00,
30,BEKASITIMUR,BKST,,-,
31,BEKASI,BKS,15:35:00,15:37:00,
32,JATINEGARA,JNG,15:48:00,15:50:00,
33,MATRAMAN,MTR,,-,
34,MANGGARAI,MRI,,15:55:00,
35,CIKINI,CKI,,-,
36,GONDANGDIA,GDD,,-,
37,GAMBIR,GMR,16:04:00,,
