No.,station_name,station_code,arrival_time,departure_time,notes
1,BLITAR,BL,,16:40:00,
2,REJOTANGAN,RJ,,16:51:00,X KA 406 (KA 406 X)
3,NGUNUT,NT,16:58:00,17:00:00,
4,SUMBERGEMPOL,SBL,,17:07:00,
5,TULUNGAGUNG,TA,17:13:00,17:15:00,
6,NGUJANG,NJG,,17:21:00,
7,KRAS,KRS,,17:26:00,
8,NGADILUWIH,NDL,,17:30:00,
9,KEDIRI,KD,17:38:00,17:40:00,
10,SUSUHAN,SS,,17:46:00,
11,MINGGIRAN,MGN,,17:50:00,
12,PAPAR,PPR,,17:53:00,
13,PURWOASRI,PWA,,17:57:00,X KA 408 (KA 408 X)
14,KERTOSONO,KTS,18:04:00,18:06:00,
15,BARON,BRN,,18:13:00,
16,SUKOMORO,SKM,,18:20:00,
17,NGANJUK,NJ,18:25:00,18:27:00,
18,BAGOR,BGR,,18:33:00,
19,SARADAN,SRD,,18:44:00,
20,CARUBAN,CRB,18:51:00,18:53:00,
21,BABADAN,BBD,,19:01:00,
22,MADIUN,MN,19:08:00,19:13:00,
23,MAGETAN,MAG,19:23:00,19:25:00,
24,GENENG,GG,,19:33:00,
25,NGAWI,NGW,19:40:00,19:42:00,
26,KEDUNGGALAR,KG,,19:50:00,
27,WALIKUKUN,WK,19:58:00,20:00:00,
28,KEDUNGBANTENG,KDB,,20:09:00,
29,KEBONROMO,KRO,,20:13:00,
30,SRAGEN,SR,20:18:00,20:20:00,
31,MASARAN,MSR,,20:27:00,
32,KEMIRI,KMR,,20:33:00,
33,PALUR,PL,,20:36:00,
34,SOLOJEBRES,SK,,20:39:00,
35,SOLOBALAPAN,SLO,,20:43:00,
36,PURWOSARI,PWS,20:47:00,20:50:00,
37,GAWOK,GW,,20:56:00,
38,DELANGGU,DL,,21:00:00,
39,CEPER,CE,,21:04:00,
40,KLATEN,KT,21:11:00,21:13:00,
41,SROWOT,SWT,,21:19:00,
42,BRAMBANAN,BBN,,21:23:00,
43,MAGUWO,MGW,,21:28:00,
44,LEMPUYANGAN,LPN,21:34:00,21:39:00,
45,YOGYAKARTA,YK,,21:43:00,
46,PATUKAN,PTN,,21:48:00,
47,REWULU,RWL,,21:52:00,
48,SENTOLO,STL,,21:58:00,
49,WATES,WT,22:07:00,22:09:00,
50,KEDUNDANG,KDG,,22:15:00,
51,WOJO,WJ,,22:20:00,
52,JENAR,JN,,22:26:00,
53,KUTOARJO,KTA,22:36:00,22:41:00,
54,BUTUH,BTH,,22:46:00,
55,PREMBUN,PRB,,22:50:30,
56,KUTOWINANGUN,KWN,,22:55:30,
57,WONOSARI,WNS,,22:58:00,
58,KEBUMEN,KM,23:03:00,23:05:00,
59,SRUWENG,SRW,,23:11:30,
60,KARANGANYAR,KA,,23:14:00,
61,GOMBONG,GB,23:20:00,23:22:00,
62,IJO,IJ,,23:28:00,
63,TAMBAK,TBK,,23:31:00,
64,SUMPIUH,SPH,,23:34:30,
65,KEMRANJEN,KJ,,23:38:00,
66,KROYA,KYA,23:45:00,23:48:00,
67,RANDEGAN,RDN,,23:55:00,
68,KEBASEN,KBS,,23:58:00,
69,NOTOG,NTG,,00:03:00,
70,PURWOKERTO,PWT,00:11:00,00:16:00,
71,KARANGGANDUL,KGD,,00:24:00,
72,KARANGSARI,KRR,,00:33:00,
73,PATUGURAN,PAT,,00:44:00,
74,KRETEK,KRT,,00:50:00,
75,BUMIAYU,BMA,00:58:00,01:00:00,
76,LINGGAPURA,LG,,01:09:00,
77,PRUPUK,PPK,,01:19:00,
78,SONGGOM,SGG,,01:27:00,
79,LARANGAN,LRA,,01:31:00,
80,KETANGGUNGAN,KGG,,01:37:00,
81,CILEDUG,CLD,,01:48:00,// KA 2723 (KA 2723 =)
82,SINDANGLAUT,SDU,,01:58:00,
83,LUWUNG,LWG,,02:03:00,
84,CIREBON PRUJAKAN,CNP,,02:09:00,
85,CIREBON,CN,02:13:00,02:18:00,
86,CANGKRING,CNK,,02:25:00,
87,BANGODUWA,BDW,,02:28:00,
88,ARJAWINANGUN,AWN,,02:32:00,
89,KERTASEMAYA,KTM,,02:42:00,
90,JATIBARANG,JTB,02:50:00,03:04:00,= KA 3 (KA 3 //)
91,TELAGASARI,TLS,,03:12:00,
92,TERISI,TIS,,03:18:00,
93,KADOKANGABUS,KAB,,03:22:00,
94,CILEGEH,CLH,,03:28:00,
95,HAURGEULIS,HGL,03:36:00,03:38:00,
96,CIPUNEGARA,CRA,,03:44:00,
97,PEGADENBARU,PGB,,03:49:00,
98,CIKAUM,CKM,,03:55:00,
99,PASIRBUNGUR,PAS,,03:59:00,
100,PRINGKASAP,PRI,,04:03:00,
101,PABUARAN,PAB,,04:07:00,
102,TANJUNGRASA,TJS,,04:10:00,
103,CIKAMPEK,CKP,04:18:00,04:20:00,
104,DAWUAN,DWN,,04:23:00,
105,KOSAMBI,KOS,,04:28:00,
106,KLARI,KLI,,04:31:00,
107,KARAWANG,KW,04:37:00,04:39:00,
108,KEDUNGGEDEH,KDH,,04:44:00,
109,LEMAHABANG,LMB,,04:50:00,
110,CIKARANG,CKR,,04:53:00,
111,TELAGA MURNI,TLM,,-,
112,CIBITUNG,CIT,,-,
113,TAMBUN,TB,,05:00:00,// KA 5507 (KA 5507 =)
114,BEKASITIMUR,BKST,,-,
115,BEKASI,BKS,05:06:00,05:08:00,
116,JATINEGARA,JNG,05:21:00,05:23:00,
117,PONDOKJATI,POK,,-,
118,KRAMAT,KMT,,-,
119,GANGSENTIONG,GST,,-,
120,PASARSENEN,PSE,05:33:00,,
