No.,station_name,station_code,arrival_time,departure_time,notes
1,MALANG,ML,,05:25:00,X KA LL806
2,MALANGKOTALAMA,MLK,05:31:00,05:34:00,
3,PAKISAJI,PSI,,05:44:00,
4,KEPANJEN,KPN,05:53:00,05:59:00,X KA 246 (KA 246 X)
5,NGEBRUK,NB,06:08:00,06:14:00,X KA 68 (KA 68 X)
6,SUMBERPUCUNG,SBP,06:22:00,06:28:00,X KA 36 (KA 36 X)
7,POGAJIH,PGJ,,06:38:00,
8,KESAMBEN,KSB,,06:45:00,
9,WLINGI,WG,06:56:00,06:59:00,
10,TALUN,TAL,,07:04:00,
11,GARUM,GRM,,07:11:00,
12,BLITAR,BL,07:19:00,07:22:00,
13,REJOTANGAN,RJ,,07:31:00,
14,NGUNUT,NT,,07:35:00,
15,SUMBERGEMPOL,SBL,,07:39:00,
16,TULUNGAGUNG,TA,07:44:00,07:46:00,
17,NGUJANG,NJG,,07:52:00,
18,KRAS,KRS,,07:56:00,
19,NGADILUWIH,NDL,,08:00:00,X KA 402 (KA 402 X)
20,KEDIRI,KD,08:07:00,08:09:00,
21,SUSUHAN,SS,,08:14:00,X KA 302 (KA 302 X)
22,MINGGIRAN,MGN,,08:17:00,
23,PAPAR,PPR,,08:20:00,
24,PURWOASRI,PWA,,08:24:00,
25,KERTOSONO,KTS,08:30:00,08:33:00,
26,BARON,BRN,,08:39:00,
27,SUKOMORO,SKM,,08:45:00,
28,NGANJUK,NJ,08:50:00,08:52:00,
29,BAGOR,BGR,,08:58:00,
30,SARADAN,SRD,,09:08:00,
31,CARUBAN,CRB,,09:13:00,
32,BABADAN,BBD,,09:18:00,
33,MADIUN,MN,09:24:00,09:29:00,
34,MAGETAN,MAG,,09:37:00,
35,GENENG,GG,,09:42:00,
36,NGAWI,NGW,09:48:00,09:50:00,
37,KEDUNGGALAR,KG,,09:56:00,
38,WALIKUKUN,WK,,10:03:00,
39,KEDUNGBANTENG,KDB,,10:10:00,
40,KEBONROMO,KRO,,10:13:00,
41,SRAGEN,SR,10:18:00,10:20:00,
42,MASARAN,MSR,,10:27:00,
43,KEMIRI,KMR,,10:32:00,
44,PALUR,PL,,10:35:00,
45,SOLOJEBRES,SK,,10:38:00,
46,SOLOBALAPAN,SLO,10:42:00,10:45:00,
47,PURWOSARI,PWS,,10:49:00,
48,GAWOK,GW,,10:53:00,
49,DELANGGU,DL,,10:56:00,
50,CEPER,CE,,11:00:00,
51,KLATEN,KT,,11:05:00,
52,SROWOT,SWT,,11:09:00,
53,BRAMBANAN,BBN,,11:13:00,
54,MAGUWO,MGW,,11:18:00,
55,LEMPUYANGAN,LPN,,11:23:00,
56,YOGYAKARTA,YK,11:26:00,11:31:00,
57,PATUKAN,PTN,,11:36:00,
58,REWULU,RWL,,11:39:00,
59,SENTOLO,STL,,11:46:00,
60,WATES,WT,,11:54:00,
61,KEDUNDANG,KDG,,11:59:00,
62,WOJO,WJ,,12:03:00,
63,JENAR,JN,,12:08:00,
64,KUTOARJO,KTA,12:18:00,12:21:00,
65,BUTUH,BTH,,12:26:00,
66,PREMBUN,PRB,,12:30:00,
67,KUTOWINANGUN,KWN,,12:34:00,
68,WONOSARI,WNS,,12:36:00,
69,KEBUMEN,KM,12:40:00,12:42:00,
70,SRUWENG,SRW,,12:49:00,
71,KARANGANYAR,KA,,12:51:00,
72,GOMBONG,GB,,12:56:00,// KA 89 (KA 89 =)
73,IJO,IJ,,13:00:00,
74,TAMBAK,TBK,,13:03:00,
75,SUMPIUH,SPH,,13:06:00,
76,KEMRANJEN,KJ,,13:09:00,
77,KROYA,KYA,13:16:00,13:19:00,X KA 206F JJ
78,SIKAMPUH,SKP,,13:25:00,
79,MAOS,MA,,13:29:00,
80,KASUGIHAN,KH,,13:30:00,(KA 194 X)
81,LEBENG,LBG,,13:33:00,
82,JERUKLEGI,JRL,,13:37:00,
83,KAWUNGANTEN,KWG,,13:48:00,X KA70 (KA70X)
84,GANDRUNGMANGUN,GDM,,13:53:00,
85,SIDAREJA,SDR,13:59:00,14:01:00,
86,CIPARI,CPI,,14:07:00,
87,MELUWUNG,MLW,,14:12:00,
88,LANGEN,LN,,14:18:00,
89,BANJAR,BJR,14:26:00,14:30:00,
90,KARANGPUCUNG,KNP,,14:37:00,
91,BOJONG,BJG,,14:44:00,X KA 276 (KA 276 X)
92,CIAMIS,CI,14:53:00,14:55:00,
93,MANONJAYA,MNJ,,15:09:00,
94,AWIPARI,AW,,15:13:00,X KA 128 (KA 128 X)
95,TASIKMALAYA,TSM,15:19:00,15:21:00,// KA 275 (KA 275 =)
96,INDIHIANG,IH,,15:27:00,
97,RAJAPOLAH,RJP,,15:34:00,
98,CIAWI,CAW,,15:43:00,
99,CIRAHAYU,CAA,,15:51:00,X KA 284 (KA 284 X)
100,CIPEUNDEUY,CPD,16:04:00,16:14:00,
101,BUMIWALUYA,BMW,,16:24:00,
102,WARUNGBANDREK,WB,,16:36:00,
103,CIBATU,CB,,16:44:00,
104,LEUWIGOONG,LO,,-,
105,KARANGSARI,KRAI,,16:52:00,
106,LELES,LL,16:58:00,17:00:00,
107,LEBAKJERO,LBJ,,17:10:00,
108,NAGREG,NG,,17:18:00,
109,CICALENGKA,CCL,,17:30:00,
110,HAURPUGUR,HRP,,17:32:30,
111,RANCAEKEK,RCK,,17:39:00,
112,CIMEKAR,CMK,,-,
113,GEDEBAGE,GDB,,17:45:00,
114,KIARACONDONG,KAC,17:52:00,17:55:00,
115,CIKUDAPATEUH,CTH,,-,
116,BANDUNG,BD,18:05:00,,
