No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,09:00:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,09:09:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,09:15:00,
7,BEKASI,BKS,09:27:00,09:29:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,09:35:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,09:41:00,// KA 282 (KA 282 =)
13,LEMAHABANG,LMB,,09:44:00,
14,KEDUNGGEDEH,KDH,,09:49:00,
15,KARAWANG,KW,,09:53:00,
16,KLARI,KLI,,09:57:00,
17,KOSAMBI,KOS,,09:59:00,
18,DAWUAN,DWN,,10:03:00,
19,CIKAMPEK,CKP,,10:06:00,
20,TANJUNGRASA,TJS,,10:13:00,
21,PABUARAN,PAB,,10:16:00,
22,PRINGKASAP,PRI,,10:19:00,
23,PASIRBUNGUR,PAS,,10:23:00,
24,CIKAUM,CKM,,10:26:00,
25,PEGADENBARU,PGB,10:32:00,10:34:00,
26,CIPUNEGARA,CRA,,10:39:00,
27,HAURGEULIS,HGL,10:44:00,10:46:00,
28,CILEGEH,CLH,,10:53:00,
29,KADOKANGABUS,KAB,,10:58:00,
30,TERISI,TIS,,11:02:00,
31,TELAGASARI,TLS,,11:07:00,
32,JATIBARANG,JTB,11:13:00,11:15:00,
33,KERTASEMAYA,KTM,,11:21:00,
34,ARJAWINANGUN,AWN,,11:30:00,
35,BANGODUWA,BDW,,11:34:00,
36,CANGKRING,CNK,,11:37:00,
37,CIREBON,CN,11:43:00,11:53:00,
38,CIREBON PRUJAKAN,CNP,,11:56:00,
39,WARUDUWUR,WDW,,12:02:00,
40,BABAKAN,BBK,12:11:00,12:13:00,
41,LOSARI,LOS,,12:20:00,
42,TANJUNG,TGN,,12:25:00,// KA 166 (KA 166 =)
43,BREBES,BB,12:37:00,12:39:00,
44,TEGAL,TG,12:49:00,12:52:00,
45,LARANGAN,LR,,12:57:00,
46,SURODADI,SD,,13:03:00,
47,PEMALANG,PML,13:11:00,13:13:00,
48,PETARUKAN,PTA,,13:18:00,
49,COMAL,CO,,13:24:00,
50,SRAGI,SRI,,13:27:00,
51,PEKALONGAN,PK,13:35:00,13:38:00,
52,BATANG,BTG,,13:46:00,
53,UJUNGNEGORO,UJN,,13:49:00,
54,KURIPAN,KRP,,13:57:00,
55,PLABUAN,PLB,,14:02:00,
56,KRENGSENG,KNS,,14:08:00,
57,WELERI,WLR,,14:11:00,// KA 214 (KA 214 =)
58,KALIBODRI,KBD,,14:18:00,
59,KALIWUNGU,KLN,,14:26:00,
60,MANGKANG,MKG,,14:29:00,
61,JERAKAH,JRK,,14:33:00,
62,SEMARANG PONCOL,SMC,,14:38:00,
63,SEMARANG TAWANG,SMT,14:43:00,,
