No.,station_name,station_code,arrival_time,departure_time,notes
1,PURWOKERTO,PWT,,18:40:00,
2,NOTOG,NTG,,18:49:00,
3,KEBASEN,KBS,,18:54:00,
4,RANDEGAN,RDN,,18:57:00,
5,KROYA,KYA,19:04:00,19:07:00,
6,KEMRANJEN,KJ,,19:14:00,
7,SUMPIUH,SPH,,19:17:00,
8,TAMBAK,TBK,,19:20:00,
9,IJO,IJ,,19:23:00,
10,GOMBONG,GB,19:30:00,19:32:00,
11,KARANGANYAR,KA,,19:39:00,
12,SRUWENG,SRW,,19:41:00,
13,KEBUMEN,KM,19:48:00,19:50:00,
14,WONOSARI,WNS,,19:55:00,
15,KUTOWINANGUN,KWN,,19:57:00,
16,PREMBUN,PRB,,20:01:00,
17,BUTUH,BTH,,20:06:00,
18,KUTOARJO,KTA,20:11:00,20:16:00,
19,JENAR,JN,,20:25:00,
20,WOJO,WJ,,20:30:00,
21,KEDUNDANG,KDG,,20:34:00,
22,WATES,WT,20:40:00,20:42:00,
23,SENTOLO,STL,,20:51:00,
24,REWULU,RWL,,20:57:00,
25,PATUKAN,PTN,,21:00:00,
26,YOGYAKARTA,YK,21:05:00,21:10:00,
27,LEMPUYANGAN,LPN,,21:14:00,
28,MAGUWO,MGW,,21:18:00,
29,BRAMBANAN,BBN,,21:23:00,
30,SROWOT,SWT,,21:27:00,
31,KLATEN,KT,21:33:00,21:35:00,
32,CEPER,CE,,21:42:00,
33,DELANGGU,DL,,21:46:00,
34,GAWOK,GW,,21:49:00,
35,PURWOSARI,PWS,,21:53:00,
36,SOLOBALAPAN,SLO,21:57:00,22:02:00,
37,SOLOJEBRES,SK,,22:06:00,
38,PALUR,PL,,22:09:00,
39,KEMIRI,KMR,,22:12:00,
40,MASARAN,MSR,,22:17:00,
41,SRAGEN,SR,22:25:00,22:27:00,
42,KEBONROMO,KRO,,22:33:00,
43,KEDUNGBANTENG,KDB,,22:37:00,
44,WALIKUKUN,WK,,22:45:00,
45,KEDUNGGALAR,KG,,22:50:00,
46,NGAWI,NGW,,22:55:00,
47,GENENG,GG,,23:00:00,
48,MAGETAN,MAG,,23:06:00,
49,MADIUN,MN,23:14:00,23:19:00,
50,BABADAN,BBD,,23:26:00,
51,CARUBAN,CRB,23:33:00,23:35:00,
52,SARADAN,SRD,,23:42:00,
53,BAGOR,BGR,,23:52:00,
54,NGANJUK,NJ,23:58:00,00:00:00,
55,SUKOMORO,SKM,,00:05:00,
56,BARON,BRN,,00:11:00,
57,KERTOSONO,KTS,00:17:00,00:22:00,
58,PURWOASRI,PWA,,00:29:00,
59,PAPAR,PPR,,00:33:00,
60,MINGGIRAN,MGN,,00:36:00,
61,SUSUHAN,SS,,00:40:00,
62,KEDIRI,KD,00:45:00,00:47:00,
63,NGADILUWIH,NDL,,00:55:00,
64,KRAS,KRS,,00:59:00,
65,NGUJANG,NJG,,01:04:00,
66,TULUNGAGUNG,TA,01:10:00,01:12:00,
67,SUMBERGEMPOL,SBL,,01:17:00,
68,NGUNUT,NT,,01:22:00,
69,REJOTANGAN,RJ,,01:27:00,
70,BLITAR,BL,01:37:00,01:40:00,
71,GARUM,GRM,,01:49:00,
72,TALUN,TAL,,01:57:00,
73,WLINGI,WG,02:03:00,02:05:00,
74,KESAMBEN,KSB,,02:15:00,
75,POGAJIH,PGJ,,02:22:00,
76,SUMBERPUCUNG,SBP,,02:30:00,
77,NGEBRUK,NB,,02:35:00,
78,KEPANJEN,KPN,02:42:00,02:44:00,
79,PAKISAJI,PSI,,02:52:00,
80,MALANGKOTALAMA,MLK,03:02:00,03:04:00,
81,MALANG,ML,03:10:00,,
