No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYAGUBENG,SGU,,06:30:00,
2,NGAGEL,NGA,,-,
3,WONOKROMO,WO,,06:38:00,X KA 72
4,SEPANJANG,SPJ,,06:42:00,(KA 432 X)
5,BOHARAN,BH,,-,
6,KRIAN,KRN,,06:50:00,
7,KEDINDING,KDN,,-,
8,TARIK,TRK,,06:55:00,
9,MOJOKERTO,MR,07:04:00,07:07:00,
10,CURAHMALANG,CRM,,-,
11,SUMOBITO,SBO,,07:16:00,
12,PETERONGAN,PTR,,-,
13,JOMBANG,JG,07:25:00,07:28:00,
14,SEMBUNG,SMB,,07:35:00,
15,KERTOSONO,KTS,07:41:00,07:44:00,
16,BARON,BRN,,07:50:00,
17,SUKOMORO,SKM,,07:56:00,
18,NGANJUK,NJ,08:01:00,08:04:00,
19,BAGOR,BGR,,08:10:00,
20,SARADAN,SRD,,08:21:00,
21,CARUBAN,CRB,08:28:00,08:30:00,
22,BABADAN,BBD,,08:37:00,
23,MADIUN,MN,08:44:00,08:50:00,
24,MAGETAN,MAG,,08:58:00,
25,GENENG,GG,,09:03:00,
26,NGAWI,NGW,,09:07:00,// KA 577 (KA 577 =)
27,KEDUNGGALAR,KG,,09:12:00,
28,WALIKUKUN,WK,09:19:00,09:21:00,
29,KEDUNGBANTENG,KDB,,09:30:00,
30,KEBONROMO,KRO,,09:34:00,
31,SRAGEN,SR,09:39:00,09:53:00,= KA 81 (KA 81 //)
32,MASARAN,MSR,,10:01:00,
33,KEMIRI,KMR,,10:07:00,
34,PALUR,PL,,10:11:00,
35,SOLOJEBRES,SK,,10:14:00,
36,SOLOBALAPAN,SLO,,10:18:00,
37,PURWOSARI,PWS,10:22:00,10:25:00,
38,GAWOK,GW,,10:30:00,
39,DELANGGU,DL,,10:33:00,
40,CEPER,CE,,10:37:00,
41,KLATEN,KT,10:43:00,10:45:00,
42,SROWOT,SWT,,10:51:00,
43,BRAMBANAN,BBN,,10:54:00,
44,MAGUWO,MGW,,10:59:00,
45,LEMPUYANGAN,LPN,11:05:00,11:12:00,
46,YOGYAKARTA,YK,,11:15:00,
47,PATUKAN,PTN,,11:20:00,
48,REWULU,RWL,,11:23:00,
49,SENTOLO,STL,,11:29:00,
50,WATES,WT,11:38:00,11:40:00,
51,KEDUNDANG,KDG,,11:46:00,
52,WOJO,WJ,,11:50:00,
53,JENAR,JN,,11:56:00,
54,KUTOARJO,KTA,12:06:00,12:09:00,
55,BUTUH,BTH,,12:14:00,
56,PREMBUN,PRB,,12:18:00,
57,KUTOWINANGUN,KWN,,12:22:00,
58,WONOSARI,WNS,,12:24:00,
59,KEBUMEN,KM,12:28:00,12:30:00,
60,SRUWENG,SRW,,12:37:00,
61,KARANGANYAR,KA,,12:40:00,
62,GOMBONG,GB,12:47:00,13:03:00,= KA 69 (KA 69 //)
63,IJO,IJ,,13:10:00,
64,TAMBAK,TBK,,13:13:00,
65,SUMPIUH,SPH,,13:16:30,
66,KEMRANJEN,KJ,,13:20:00,
67,KROYA,KYA,13:26:00,13:28:00,
68,RANDEGAN,RDN,,13:35:00,
69,KEBASEN,KBS,,13:38:00,
70,NOTOG,NTG,,13:43:00,
71,PURWOKERTO,PWT,13:51:00,13:56:00,
72,KARANGGANDUL,KGD,,14:04:00,
73,KARANGSARI,KRR,,14:13:00,
74,PATUGURAN,PAT,,14:24:00,
75,KRETEK,KRT,,14:30:00,
76,BUMIAYU,BMA,14:38:00,14:40:00,
77,LINGGAPURA,LG,,14:49:00,
78,PRUPUK,PPK,15:01:00,15:03:00,
79,SONGGOM,SGG,,15:11:00,
80,LARANGAN,LRA,,15:15:00,
81,KETANGGUNGAN,KGG,15:21:00,15:23:00,
82,CILEDUG,CLD,15:35:00,15:37:00,
83,SINDANGLAUT,SDU,,15:47:00,
84,LUWUNG,LWG,,15:51:00,
85,CIREBON PRUJAKAN,CNP,15:57:00,16:05:00,
86,CIREBON,CN,,16:09:00,
87,CANGKRING,CNK,,16:14:00,
88,BANGODUWA,BDW,,16:17:00,
89,ARJAWINANGUN,AWN,16:21:00,16:23:00,
90,KERTASEMAYA,KTM,,16:33:00,
91,JATIBARANG,JTB,16:39:00,16:41:00,
92,TELAGASARI,TLS,,16:48:00,
93,TERISI,TIS,,16:54:00,
94,KADOKANGABUS,KAB,,16:58:00,
95,CILEGEH,CLH,,17:03:00,
96,HAURGEULIS,HGL,17:11:00,17:13:00,
97,CIPUNEGARA,CRA,,17:18:00,
98,PEGADENBARU,PGB,17:23:00,17:25:00,
99,CIKAUM,CKM,,17:32:00,
100,PASIRBUNGUR,PAS,,17:36:00,
101,PRINGKASAP,PRI,,17:40:00,
102,PABUARAN,PAB,,17:43:00,
103,TANJUNGRASA,TJS,,17:46:00,
104,CIKAMPEK,CKP,,17:53:00,
105,DAWUAN,DWN,,17:56:00,
106,KOSAMBI,KOS,,18:00:00,
107,KLARI,KLI,,18:02:00,
