No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYAGUBENG,SGU,,19:20:00,
2,NGAGEL,NGA,,-,
3,WONOKROMO,WO,,19:26:00,
4,SEPANJANG,SPJ,,19:30:00,
5,BOHARAN,BH,,-,
6,KRIAN,KRN,,19:38:00,// KA 305 (KA 305 =)
7,KEDINDING,KDN,,-,
8,TARIK,TRK,,19:43:00,
9,MOJOKERTO,MR,19:51:00,19:53:00,
10,CURAHMALANG,CRM,,-,
11,SUMOBITO,SBO,,20:02:00,// KA 409 (KA 409 =)
12,PETERONGAN,PTR,,-,
13,JOMBANG,JG,20:10:00,20:12:00,
14,SEMBUNG,SMB,,20:19:00,
15,KERTOSONO,KTS,20:25:00,20:27:00,
16,BARON,BRN,,20:33:00,
17,SUKOMORO,SKM,,20:39:00,
18,NGANJUK,NJ,20:43:00,20:45:00,
19,BAGOR,BGR,,20:50:00,
20,SARADAN,SRD,,21:00:00,
21,CARUBAN,CRB,,21:05:00,
22,BABADAN,BBD,,21:10:00,
23,MADIUN,MN,21:16:00,21:21:00,
24,MAGETAN,MAG,,21:29:00,
25,GENENG,GG,,21:34:00,
26,NGAWI,NGW,,21:38:00,
27,KEDUNGGALAR,KG,,21:43:00,
28,WALIKUKUN,WK,,21:49:00,// KA 273 (KA 273 =)
29,KEDUNGBANTENG,KDB,,21:56:00,
30,KEBONROMO,KRO,,22:00:00,
31,SRAGEN,SR,,22:03:00,
32,MASARAN,MSR,,22:08:00,
33,KEMIRI,KMR,,22:13:00,
34,PALUR,PL,,22:16:00,
35,SOLOJEBRES,SK,,22:19:00,
36,SOLOBALAPAN,SLO,22:23:00,22:26:00,
37,PURWOSARI,PWS,,22:30:00,
38,GAWOK,GW,,22:34:00,
39,DELANGGU,DL,,22:37:00,
40,CEPER,CE,,22:41:00,
41,KLATEN,KT,,22:46:00,
42,SROWOT,SWT,,22:50:00,
43,BRAMBANAN,BBN,,22:53:30,
44,MAGUWO,MGW,,22:58:00,
45,LEMPUYANGAN,LPN,,23:02:00,
46,YOGYAKARTA,YK,23:06:00,23:11:00,
47,PATUKAN,PTN,,23:16:00,
48,REWULU,RWL,,23:19:00,
49,SENTOLO,STL,,23:25:00,
50,WATES,WT,,23:33:00,
51,KEDUNDANG,KDG,,23:37:00,
52,WOJO,WJ,,23:41:00,
53,JENAR,JN,,23:46:00,
54,KUTOARJO,KTA,23:56:00,23:59:00,
55,BUTUH,BTH,,00:04:00,
56,PREMBUN,PRB,,00:08:00,
57,KUTOWINANGUN,KWN,,00:12:00,
58,WONOSARI,WNS,,00:14:00,
59,KEBUMEN,KM,00:19:00,00:21:00,
60,SRUWENG,SRW,,00:28:00,
61,KARANGANYAR,KA,,00:30:00,
62,GOMBONG,GB,,00:35:00,
63,IJO,IJ,,00:39:00,
64,TAMBAK,TBK,,00:42:00,
65,SUMPIUH,SPH,,00:45:00,
66,KEMRANJEN,KJ,,00:48:00,
67,KROYA,KYA,00:54:00,00:56:00,
68,RANDEGAN,RDN,,01:03:00,
69,KEBASEN,KBS,,01:06:00,
70,NOTOG,NTG,,01:11:00,
71,PURWOKERTO,PWT,01:19:00,01:24:00,
72,KARANGGANDUL,KGD,,01:32:00,
73,KARANGSARI,KRR,,01:41:00,
74,PATUGURAN,PAT,,01:52:00,
75,KRETEK,KRT,,01:58:00,
76,BUMIAYU,BMA,,02:05:00,
77,LINGGAPURA,LG,,02:13:00,
78,PRUPUK,PPK,,02:23:00,
79,SONGGOM,SGG,,02:30:00,
80,LARANGAN,LRA,,02:33:00,
81,KETANGGUNGAN,KGG,,02:38:00,
82,CILEDUG,CLD,,02:47:00,
83,SINDANGLAUT,SDU,,02:56:00,
84,LUWUNG,LWG,,03:00:00,
85,CIREBON PRUJAKAN,CNP,,03:05:00,
86,CIREBON,CN,03:09:00,03:14:00,
87,CANGKRING,CNK,,03:21:00,
88,BANGODUWA,BDW,,03:24:00,
89,ARJAWINANGUN,AWN,,03:27:00,
90,KERTASEMAYA,KTM,,03:36:00,
91,JATIBARANG,JTB,,03:41:00,
92,TELAGASARI,TLS,,03:47:00,
93,TERISI,TIS,,03:52:00,
94,KADOKANGABUS,KAB,,03:56:00,
95,CILEGEH,CLH,,04:01:00,
96,HAURGEULIS,HGL,,04:07:00,
97,CIPUNEGARA,CRA,,04:11:00,
98,PEGADENBARU,PGB,,04:15:00,
99,CIKAUM,CKM,,04:20:00,
100,PASIRBUNGUR,PAS,,04:23:00,
101,PRINGKASAP,PRI,,04:27:00,
102,PABUARAN,PAB,,04:30:00,
103,TANJUNGRASA,TJS,,04:33:00,
104,CIKAMPEK,CKP,,04:40:00,
105,DAWUAN,DWN,,04:43:00,
106,KOSAMBI,KOS,,04:47:00,
107,KLARI,KLI,,04:49:00,
108,KARAWANG,KW,,04:53:00,
109,KEDUNGGEDEH,KDH,,04:57:00,
110,LEMAHABANG,LMB,,05:02:00,
111,CIKARANG,CKR,,05:05:00,// KA 177 (KA 177 =)
112,TELAGA MURNI,TLM,,-,
113,CIBITUNG,CIT,,-,
114,TAMBUN,TB,,05:11:00,
115,BEKASITIMUR,BKST,,-,
116,BEKASI,BKS,,05:16:00,
117,JATINEGARA,JNG,05:28:00,05:30:00,
118,MATRAMAN,MTR,,-,
119,MANGGARAI,MRI,,05:35:00,
120,CIKINI,CKI,,-,
121,GONDANGDIA,GDD,,-,
122,GAMBIR,GMR,05:45:00,,
