No.,station_name,station_code,arrival_time,departure_time,notes
1,TEGAL,TG,16:30:00,16:36:00,MENERUSKAN PERJALANAN KA 195
2,LARANGAN,LR,,16:41:00,
3,SURODADI,SD,,16:48:00,
4,PEMALANG,PML,16:57:00,16:59:00,
5,PETARUKAN,PTA,,17:05:00,
6,COMAL,CO,,17:12:00,
7,SRAGI,SRI,,17:15:00,
8,PEKALONGAN,PK,17:24:00,17:27:00,
9,BATANG,BTG,,17:35:00,
10,UJUNGNEGORO,UJN,,17:38:00,
11,KURIPAN,KRP,,17:46:00,
12,PLABUAN,PLB,,17:51:00,
13,KRENGSENG,KNS,,17:58:00,
14,WELERI,WLR,18:03:00,18:05:00,
15,KALIBODRI,KBD,,18:12:00,
16,KALIWUNGU,KLN,,18:21:00,
17,MANGKANG,MKG,,18:25:00,
18,JERAKAH,JRK,,18:30:00,
19,SEMARANG PONCOL,SMC,18:37:00,18:40:00,
20,SEMARANG TAWANG,SMT,18:46:00,,
