No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,15:45:00,
2,SEMARANG PONCOL,SMC,,15:50:00,
3,JERAKAH,JRK,,15:54:00,
4,MANGKANG,MKG,,15:58:00,
5,KALIWUNGU,KLN,,16:02:00,
6,KALIBODRI,KBD,,16:09:00,
7,WELERI,WLR,,16:15:00,
8,KRENGSENG,KNS,,16:18:00,
9,PLABUAN,PLB,,16:24:00,
10,KURIPAN,KRP,,16:29:00,
11,UJUNGNEGORO,UJN,,16:37:00,
12,BATANG,BTG,,16:40:00,// KA 2519 (KA 2519 =)
13,PEKALONGAN,PK,16:48:00,16:51:00,
14,SRAGI,SRI,,16:59:00,
15,COMAL,CO,,17:02:00,
16,PETARUKAN,PTA,,17:08:00,
17,PEMALANG,PML,17:13:00,17:15:00,
18,SURODADI,SD,,17:24:00,
19,LARANGAN,LR,,17:30:00,
20,TEGAL,TG,17:35:00,17:38:00,
21,BREBES,BB,17:48:00,17:50:00,
22,TANJUNG,TGN,,18:04:00,
23,LOSARI,LOS,,18:09:00,// KA 2523 (KA 2523 =)
24,BABAKAN,BBK,18:16:00,18:18:00,
25,WARUDUWUR,WDW,,18:28:00,
26,CIREBON PRUJAKAN,CNP,,18:35:00,
27,CIREBON,CN,18:39:00,18:49:00,
28,CANGKRING,CNK,,18:56:00,
29,BANGODUWA,BDW,,18:59:00,
30,ARJAWINANGUN,AWN,,19:02:00,// KA 2509 (KA 2509 =)
31,KERTASEMAYA,KTM,,19:11:00,
32,JATIBARANG,JTB,19:18:00,19:20:00,
33,TELAGASARI,TLS,,19:27:00,
34,TERISI,TIS,,19:32:00,
35,KADOKANGABUS,KAB,,19:36:00,
36,CILEGEH,CLH,,19:41:00,
37,HAURGEULIS,HGL,19:49:00,19:51:00,
38,CIPUNEGARA,CRA,,19:56:00,
39,PEGADENBARU,PGB,,20:01:00,
40,CIKAUM,CKM,,20:06:00,
41,PASIRBUNGUR,PAS,,20:09:00,
42,PRINGKASAP,PRI,,20:13:00,
43,PABUARAN,PAB,,20:16:00,
44,TANJUNGRASA,TJS,,20:19:00,
45,CIKAMPEK,CKP,,20:26:00,
46,DAWUAN,DWN,,20:29:00,
47,KOSAMBI,KOS,,20:33:00,
48,KLARI,KLI,,20:35:00,
49,KARAWANG,KW,,20:39:00,
50,KEDUNGGEDEH,KDH,,20:43:00,
51,LEMAHABANG,LMB,,20:48:00,
52,CIKARANG,CKR,,20:51:00,
53,TELAGA MURNI,TLM,,-,
54,CIBITUNG,CIT,,-,
55,TAMBUN,TB,,20:58:00,
56,BEKASITIMUR,BKST,,-,
57,BEKASI,BKS,21:04:00,21:06:00,
58,JATINEGARA,JNG,21:17:00,21:19:00,
59,MATRAMAN,MTR,,-,
60,MANGGARAI,MRI,,21:25:00,
61,CIKINI,CKI,,-,
62,GONDANGDIA,GDD,,-,
63,GAMBIR,GMR,21:35:00,,
