No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,07:55:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,08:05:00,08:07:00,
6,BEKASI,BKS,08:21:00,08:23:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,08:30:00,// KA 5514 (KA 5514 =)
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,,08:37:00,
12,LEMAHABANG,LMB,,08:40:00,
13,KEDUNGGEDEH,KDH,,08:46:00,
14,KARAWANG,KW,,08:50:00,
15,KLARI,KLI,,08:54:00,
16,KOSAMBI,KOS,,08:56:00,// KA 328 (KA 328 =)
17,DAWUAN,DWN,,09:00:00,
18,CIKAMPEK,CKP,,09:04:00,
19,TANJUNGRASA,TJS,,09:11:00,
20,PABUARAN,PAB,,09:14:00,
21,PRINGKASAP,PRI,,09:18:00,
22,PASIRBUNGUR,PAS,,09:22:00,
23,CIKAUM,CKM,,09:26:00,
24,PEGADENBARU,PGB,,09:32:00,
25,CIPUNEGARA,CRA,,09:37:00,
26,HAURGEULIS,HGL,,09:41:00,
27,CILEGEH,CLH,,09:48:00,
28,KADOKANGABUS,KAB,,09:54:00,
29,TERISI,TIS,,09:58:00,
30,TELAGASARI,TLS,,10:03:00,
31,JATIBARANG,JTB,10:12:00,10:25:00,= KA 2 (KA 2 //)
32,KERTASEMAYA,KTM,,10:32:00,
33,ARJAWINANGUN,AWN,,10:41:00,
34,BANGODUWA,BDW,,10:45:00,
35,CANGKRING,CNK,,10:48:00,
36,CIREBON,CN,,10:53:00,
37,CIREBON PRUJAKAN,CNP,10:56:00,11:01:00,
38,LUWUNG,LWG,,11:07:00,
39,SINDANGLAUT,SDU,,11:11:00,
40,CILEDUG,CLD,,11:20:00,
41,KETANGGUNGAN,KGG,,11:29:00,
42,LARANGAN,LRA,,11:34:00,
43,SONGGOM,SGG,,11:37:00,
44,PRUPUK,PPK,11:45:00,11:47:00,
45,LINGGAPURA,LG,,11:57:00,
46,BUMIAYU,BMA,12:06:00,12:28:00,= KA 16 (KA 16 //)
47,KRETEK,KRT,,12:37:00,
48,PATUGURAN,PAT,,12:43:00,
49,KARANGSARI,KRR,,12:54:00,
50,KARANGGANDUL,KGD,,13:02:00,
51,PURWOKERTO,PWT,13:10:00,13:16:00,
52,NOTOG,NTG,,13:24:00,
53,KEBASEN,KBS,,13:29:00,
54,RANDEGAN,RDN,,13:32:00,
55,KROYA,KYA,13:38:00,13:40:00,
56,KEMRANJEN,KJ,,13:46:00,
57,SUMPIUH,SPH,,13:49:00,
58,TAMBAK,TBK,,13:52:00,
59,IJO,IJ,,13:55:00,
60,GOMBONG,GB,14:01:00,14:03:00,
61,KARANGANYAR,KA,14:11:00,14:13:00,
62,SRUWENG,SRW,,14:16:00,
63,KEBUMEN,KM,14:23:00,14:25:00,
64,WONOSARI,WNS,,14:29:00,
65,KUTOWINANGUN,KWN,14:33:00,14:35:00,
66,PREMBUN,PRB,,14:41:00,
67,BUTUH,BTH,,14:45:00,
68,KUTOARJO,KTA,14:50:00,14:53:00,
69,JENAR,JN,,15:04:00,
70,WOJO,WJ,,15:09:00,
71,KEDUNDANG,KDG,,15:13:00,
72,WATES,WT,15:19:00,15:21:00,
73,SENTOLO,STL,,15:31:00,
74,REWULU,RWL,,15:38:00,
75,PATUKAN,PTN,,15:41:00,
76,YOGYAKARTA,YK,,15:46:00,
77,LEMPUYANGAN,LPN,15:50:00,,
