No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,10:05:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,10:14:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,10:19:00,10:21:00,
7,BEKASI,BKS,10:33:00,10:35:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,10:41:00,// KA 5526 (KA 5526 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,10:48:00,
13,LEMAHABANG,LMB,,10:51:00,
14,KEDUNGGEDEH,KDH,,10:57:00,
15,KARAWANG,KW,11:02:00,11:04:00,
16,KLARI,KLI,,11:09:00,
17,KOSAMBI,KOS,,11:11:00,
18,DAWUAN,DWN,,11:15:00,
19,CIKAMPEK,CKP,11:19:00,11:22:00,
20,CIBUNGUR,CBR,,11:31:00,
21,SADANG,SAD,,-,
22,PURWAKARTA,PWK,11:42:00,11:53:00,X KA 141F JJ (KA 141F JJ X)
23,CIGANEA,CA,,12:02:00,
24,SUKATANI,SUT,,12:10:00,
25,PLERED,PLD,,12:15:00,X KA 133 (KA 133 X)
26,CISOMANG,CG,,-,
27,CIKADONGDONG,CD,,12:28:30,
28,RENDEH,RH,,12:32:00,
29,MASWATI,MSI,,12:37:00,
30,SASAKSAAT,SKT,,12:43:00,
31,CILAME,CLE,,12:51:00,
32,PADALARANG,PDL,,12:59:00,
33,GADOBANGKONG,GK,,-,
34,CIMAHI,CMI,13:05:00,13:07:00,
35,CIMINDI,CMD,,13:11:00,
36,ANDIR,AND,,13:13:00,
37,BANDUNG,BD,13:18:00,,
