No.,station_name,station_code,arrival_time,departure_time,notes
1,KETAPANG,KTG,,22:00:00,X KA 249
2,ARGOPURO,AGO,,22:07:00,
3,BANYUWANGI KOTA,BWI,22:13:00,22:15:00,
4,ROGOJAMPI,RGP,22:27:00,22:29:00,
5,SINGOJURUH,SGJ,,22:36:00,
6,TEMUGURUH,TGR,22:41:00,22:43:00,
7,KALISETAIL,KSL,22:52:00,22:58:00,X KA 293 (KA 293 X)
8,SUMBERWADUNG,SWD,,23:03:00,
9,GLENMORE,GLM,,23:08:00,
10,KALIBARU,KBR,23:15:00,23:17:00,
11,MRAWAN,MRW,,23:27:00,
12,GARAHAN,GRN,,23:39:00,
13,SEMPOLAN,SPL,,23:43:00,
14,LEDOKOMBO,LDO,,23:51:00,
15,KALISAT,KLT,,23:59:00,
16,KOTOK,KTK,,00:06:00,
17,ARJASA,AJ,,00:10:00,
18,JEMBER,JR,00:17:00,00:22:00,
19,MANGLI,MI,,00:28:00,
20,RAMBIPUJI,RBP,00:32:00,00:34:00,
21,BANGSALSARI,BSS,,00:41:00,
22,TANGGUL,TGL,00:49:00,00:51:00,X KA 211F JJ (KA 211F JJ X)
23,JATIROTO,JTR,,01:00:00,
24,RANDUAGUNG,RDA,,01:08:00,
25,KLAKAH,KK,01:19:00,01:23:00,X KA 147 (KA 147 X)
26,RANUYOSO,RN,,01:28:00,
27,MALASAN,MLS,,01:35:00,
28,LECES,LEC,,01:43:00,
29,PROBOLINGGO,PB,01:53:00,01:58:00,X KA 159 (KA 159 X)
30,BAYEMAN,BYM,,02:08:00,
31,GRATI,GI,,02:17:00,
32,REJOSO,RO,,02:21:00,
33,PASURUAN,PS,02:29:00,02:31:00,
34,BANGIL,BG,02:49:00,02:53:00,
35,PORONG,PR,,03:06:00,
36,TANGGULANGIN,TGA,,03:09:00,
37,SIDOARJO,SDA,03:16:00,03:20:00,X KA 453 (KA 453 X)
38,PAGERWOJO,PWJ,,-,
39,BUDURAN,BDR,,-,
40,BANJARKEMANTREN,BJK,,-,
41,GEDANGAN,GDG,,03:28:00,
42,SAWOTRATAP,STP,,-,
43,WARU,WR,,03:33:00,
44,KERTOMENANGGAL,KTL,,-,
45,JEMURSARI,JMS,,-,
46,MARGOREJO,MGR,,-,
47,WONOKROMO,WO,03:40:00,03:43:00,
48,NGAGEL,NGA,,-,
49,SURABAYAGUBENG,SGU,03:51:00,03:55:00,
50,SURABAYAKOTA,SB,,04:03:00,
51,SEGITIGAMESIGIT,STM,,04:06:00,
52,SURABAYA PASARTURI,SBI,04:10:00,,
