No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYA PASARTURI,SBI,21:57:00,22:10:00,
2,TANDES,TES,,22:16:00,
3,KANDANGAN,KDA,,22:18:00,
4,BENOWO,BNW,,22:22:00,
5,CERME,CME,,22:26:00,
6,DUDUK,DD,,22:33:00,
7,LAMONGAN,LMG,22:43:00,22:46:00,
8,SURABAYAN,SBN,,22:53:00,
9,PUCUK,PC,,22:59:00,
10,GEMBONG,GEB,,23:03:00,
11,BABAT,BBT,,23:07:00,
12,BOWERNO,BWO,,23:14:00,
13,SUMBERREJO,SRJ,,23:23:00,
14,KAPAS,KPS,,23:29:00,
15,BOJONEGORO,BJ,23:36:00,23:39:00,
16,KALITIDU,KIT,,23:51:00,
17,TOBO,TBO,,00:01:00,
18,CEPU,CU,00:08:00,00:11:00,
19,KAPUAN,KPA,,00:16:00,
20,WADU,WDU,,00:20:00,
21,RANDUBLATUNG,RBG,,00:28:00,
22,DOPLANG,DPL,,00:38:00,
23,SULUR,SL,,00:43:00,
24,KRADENAN,KNN,,00:49:00,
25,PANUNGGALAN,PNL,,00:56:00,
26,JAMBON,JBN,,01:00:00,
27,GAMBRINGAN,GBN,,01:08:00,
28,NGROMBO,NBO,01:11:00,01:13:00,
29,SEDADI,SDI,,01:19:00,
30,KARANGJATI,KGT,,01:25:00,
31,GUBUG,GUB,,01:35:00,
32,TEGOWANU,TGW,,01:41:00,
33,BRUMBUNG,BBG,,01:49:00,
34,ALASTUA,ATA,,01:55:00,
35,SEMARANG TAWANG,SMT,02:05:00,02:15:00,
36,SEMARANG PONCOL,SMC,,02:20:00,
37,JERAKAH,JRK,,02:25:00,
38,MANGKANG,MKG,,02:30:00,
39,KALIWUNGU,KLN,,02:35:00,
40,KALIBODRI,KBD,,02:44:00,
41,WELERI,WLR,,02:50:00,
42,KRENGSENG,KNS,,02:54:00,
43,PLABUAN,PLB,,03:01:00,
44,KURIPAN,KRP,,03:06:00,
45,UJUNGNEGORO,UJN,,03:15:00,
46,BATANG,BTG,,03:19:00,// KA 2535F JJ (KA 2535F JJ =)
47,PEKALONGAN,PK,03:28:00,03:31:00,
48,SRAGI,SRI,,03:41:00,
49,COMAL,CO,,03:44:00,
50,PETARUKAN,PTA,,03:52:00,
51,PEMALANG,PML,,03:57:00,
52,SURODADI,SD,,04:06:00,
53,LARANGAN,LR,,04:13:00,
54,TEGAL,TG,04:19:00,04:24:00,
55,BREBES,BB,,04:33:00,
56,TANJUNG,TGN,,04:47:00,
57,LOSARI,LOS,,04:53:00,
58,BABAKAN,BBK,,04:59:00,
59,WARUDUWUR,WDW,,05:08:00,
60,CIREBON PRUJAKAN,CNP,,05:15:00,// KA 303 (KA 303 =)
61,CIREBON,CN,05:18:00,05:23:00,
62,CANGKRING,CNK,,05:30:00,
63,BANGODUWA,BDW,,05:33:00,
64,ARJAWINANGUN,AWN,,05:37:00,
65,KERTASEMAYA,KTM,,05:47:00,
66,JATIBARANG,JTB,,05:54:00,
67,TELAGASARI,TLS,,06:01:00,
68,TERISI,TIS,,06:07:00,
69,KADOKANGABUS,KAB,,06:11:00,
70,CILEGEH,CLH,,06:17:00,
71,HAURGEULIS,HGL,,06:24:00,
72,CIPUNEGARA,CRA,,06:28:00,
73,PEGADENBARU,PGB,,06:33:00,
74,CIKAUM,CKM,,06:39:00,
75,PASIRBUNGUR,PAS,,06:43:00,
76,PRINGKASAP,PRI,,06:47:00,
77,PABUARAN,PAB,,06:51:00,
78,TANJUNGRASA,TJS,,06:54:00,
79,CIKAMPEK,CKP,,07:02:00,
80,DAWUAN,DWN,,07:05:00,
81,KOSAMBI,KOS,,07:10:00,
82,KLARI,KLI,,07:13:00,
83,KARAWANG,KW,07:19:00,07:21:00,
84,KEDUNGGEDEH,KDH,,07:26:00,
85,LEMAHABANG,LMB,,07:32:00,
86,CIKARANG,CKR,,07:35:00,
87,TELAGA MURNI,TLM,,-,
88,CIBITUNG,CIT,,-,
89,TAMBUN,TB,,07:43:00,// KA 6013 (KA 6013 =)
90,BEKASITIMUR,BKST,,-,
91,BEKASI,BKS,07:49:00,07:51:00,
92,JATINEGARA,JNG,08:04:00,08:06:00,
93,PONDOKJATI,POK,,-,
94,KRAMAT,KMT,,-,
