No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,15:34:00,15:50:00,
2,KADIPIRO,KDO,,15:57:00,
3,KALIOSO,KO,,16:02:00,
4,SALEM,SLM,16:10:00,16:20:00,X KA 192(KA 192 X)
5,SUMBERLAWANG,SUM,,16:29:00,
6,GOPRAK,GPK,,16:37:00,
7,GUNDIH,GD,16:44:00,16:46:00,
8,KARANGSONO,KSO,,16:57:00,
9,TELAWA,TW,17:07:00,17:09:00,
10,PADAS,PDS,,17:18:00,
11,KEDUNGJATI,KEJ,17:25:00,17:27:00,
12,TANGGUNG,TGG,,17:37:00,
13,BRUMBUNG,BBG,,17:47:00,
14,ALASTUA,ATA,,17:54:00,
15,SEMARANG TAWANG,SMT,18:02:00,,
