No.,station_name,station_code,arrival_time,departure_time,notes
1,KROYA,KYA,13:50:00,14:10:00,
2,RANDEGAN,RDN,,14:17:00,
3,KEBASEN,KBS,,14:20:00,
4,NOTOG,NTG,,14:25:00,
5,PURWOKERTO,PWT,14:33:00,14:40:00,
6,KARANGGANDUL,KGD,,14:48:00,
7,KARANGSARI,KRR,,14:56:00,
8,PATUGURAN,PAT,,15:07:00,
9,KRETEK,KRT,,15:13:00,
10,BUMIAYU,BMA,15:21:00,15:23:00,
11,LINGGAPURA,LG,,15:32:00,
12,PRUPUK,PPK,15:43:00,15:45:00,
13,MARGASARI,MGS,,-,
14,BALAPULANG,BLP,,-,
15,SLAWI,SLW,16:11:00,16:13:00,
16,TEGAL,TG,16:30:00,16:36:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 196"
