No.,station_name,station_code,arrival_time,departure_time,notes
1,MALANG,ML,,16:50:00,
2,MALANGKOTALAMA,MLK,16:56:00,16:58:00,(KA 296 X)
3,PAKISAJI,PSI,,17:09:00,X KA 170 (KA 170 X)
4,KEPANJEN,KPN,17:19:00,17:22:00,
5,NGEBRUK,NB,,17:31:00,
6,SUMBERPUCUNG,SBP,,17:36:00,
7,POGAJIH,PGJ,,17:45:00,
8,KESAMBEN,KSB,,17:53:00,
9,WLINGI,WG,18:04:00,18:06:00,X KA 406 (KA 406 X)
10,TALUN,TAL,,18:11:00,
11,GARUM,GRM,,18:18:00,
12,BLITAR,BL,18:26:00,18:29:00,
13,REJOTANGAN,RJ,,18:38:00,
14,NGUNUT,NT,,18:42:00,// KA 301 (KA 301 =)
15,SUMBERGEMPOL,SBL,,18:46:00,
16,TULUNGAGUNG,TA,18:50:00,18:52:00,
17,NGUJANG,NJG,,18:58:00,
18,KRAS,KRS,,19:02:00,
19,NGADILUWIH,NDL,,19:06:00,"X KA 408 (KA 408 X) 
// KA 429 (KA 429 =)"
20,KEDIRI,KD,19:12:00,19:14:00,
21,SUSUHAN,SS,,19:19:00,
22,MINGGIRAN,MGN,,19:22:00,
23,PAPAR,PPR,,19:25:00,
24,PURWOASRI,PWA,,19:28:00,
25,KERTOSONO,KTS,19:34:00,19:36:00,
26,BARON,BRN,,19:42:00,
27,SUKOMORO,SKM,,19:49:00,
28,NGANJUK,NJ,19:54:00,19:56:00,
29,BAGOR,BGR,,20:02:00,
30,SARADAN,SRD,,20:12:00,
31,CARUBAN,CRB,,20:17:00,// KA 273 (KA 273 =)
32,BABADAN,BBD,,20:23:00,
33,MADIUN,MN,20:29:00,20:35:00,
34,MAGETAN,MAG,,20:43:00,
35,GENENG,GG,,20:48:00,
36,NGAWI,NGW,20:54:00,20:57:00,
37,KEDUNGGALAR,KG,,21:04:00,
38,WALIKUKUN,WK,,21:10:00,
39,KEDUNGBANTENG,KDB,,21:18:00,
40,KEBONROMO,KRO,,21:22:00,
41,SRAGEN,SR,21:27:00,21:29:00,
42,MASARAN,MSR,,21:36:00,
43,KEMIRI,KMR,,21:41:00,
44,PALUR,PL,,21:44:00,
45,SOLOJEBRES,SK,,21:47:00,
46,SOLOBALAPAN,SLO,21:51:00,21:54:00,
47,PURWOSARI,PWS,,21:58:00,
48,GAWOK,GW,,22:02:00,
49,DELANGGU,DL,,22:05:00,
50,CEPER,CE,,22:09:00,
51,KLATEN,KT,,22:15:00,
52,SROWOT,SWT,,22:19:00,
53,BRAMBANAN,BBN,,22:23:00,
54,MAGUWO,MGW,,22:28:00,
55,LEMPUYANGAN,LPN,,22:32:00,
56,YOGYAKARTA,YK,22:36:00,22:41:00,
57,PATUKAN,PTN,,22:46:00,
58,REWULU,RWL,,22:49:00,
59,SENTOLO,STL,,22:56:00,
60,WATES,WT,,23:04:00,
61,KEDUNDANG,KDG,,23:09:00,
62,WOJO,WJ,,23:14:00,
63,JENAR,JN,,23:19:00,
64,KUTOARJO,KTA,23:29:00,23:34:00,
65,BUTUH,BTH,,23:39:00,
66,PREMBUN,PRB,,23:43:00,
67,KUTOWINANGUN,KWN,,23:47:00,
68,WONOSARI,WNS,,23:49:00,
69,KEBUMEN,KM,23:54:00,23:56:00,
70,SRUWENG,SRW,,00:03:00,
71,KARANGANYAR,KA,,00:05:00,
72,GOMBONG,GB,00:12:00,00:14:00,
73,IJO,IJ,,00:21:00,
74,TAMBAK,TBK,,00:24:00,
75,SUMPIUH,SPH,,00:27:00,
76,KEMRANJEN,KJ,,00:30:00,
77,KROYA,KYA,00:37:00,00:43:00,X KA 72
78,SIKAMPUH,SKP,,00:49:00,
79,MAOS,MA,00:54:00,00:57:00,X KA 2750FF JJ (KA 2750F X)
80,KASUGIHAN,KH,,01:00:00,
81,LEBENG,LBG,,01:03:00,
82,JERUKLEGI,JRL,,01:07:00,
83,KAWUNGANTEN,KWG,,01:18:00,
84,GANDRUNGMANGUN,GDM,,01:24:00,X KA 292 (KA 292 X)
85,SIDAREJA,SDR,01:31:00,01:33:00,
86,CIPARI,CPI,,01:40:00,
87,MELUWUNG,MLW,,01:45:00,
88,LANGEN,LN,,01:51:00,
89,BANJAR,BJR,01:59:00,02:04:00,
90,KARANGPUCUNG,KNP,,02:10:00,
91,BOJONG,BJG,,02:18:00,X KA 274 (KA 274 X)
92,CIAMIS,CI,02:27:00,02:29:00,
93,MANONJAYA,MNJ,,02:43:00,
94,AWIPARI,AW,,02:46:00,X KA 288 (KA 288 X)
95,TASIKMALAYA,TSM,02:53:00,02:56:00,
96,INDIHIANG,IH,,03:02:00,
97,RAJAPOLAH,RJP,,03:09:00,
98,CIAWI,CAW,,03:18:00,
99,CIRAHAYU,CAA,,03:27:00,
100,CIPEUNDEUY,CPD,03:41:00,03:51:00,
101,BUMIWALUYA,BMW,,04:02:00,
102,WARUNGBANDREK,WB,,04:14:00,
103,CIBATU,CB,,04:22:00,
104,LEUWIGOONG,LO,,-,
105,KARANGSARI,KRAI,,04:30:00,
106,LELES,LL,04:36:00,04:40:00,
107,LEBAKJERO,LBJ,,04:52:00,
108,NAGREG,NG,,05:00:00,
109,CICALENGKA,CCL,,05:13:00,
110,HAURPUGUR,HRP,,05:15:30,
111,RANCAEKEK,RCK,,05:21:00,
112,CIMEKAR,CMK,,-,
113,GEDEBAGE,GDB,,05:26:00,
114,KIARACONDONG,KAC,05:33:00,05:35:00,
115,CIKUDAPATEUH,CTH,,-,
116,BANDUNG,BD,05:45:00,,
