No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,23:40:00,
2,SEMARANG PONCOL,SMC,23:45:00,23:50:00,
3,JERAKAH,JRK,,23:56:00,
4,MANGKANG,MKG,,00:00:00,
5,KALIWUNGU,KLN,,00:04:00,
6,KALIBODRI,KBD,,00:11:00,
7,WELERI,WLR,00:18:00,00:20:00,
8,KRENGSENG,KNS,,00:24:00,
9,PLABUAN,PLB,,00:30:00,
10,KURIPAN,KRP,,00:35:00,
11,UJUNGNEGORO,UJN,,00:43:00,
12,BATANG,BTG,,00:46:00,
13,PEKALONGAN,PK,00:54:00,00:56:00,
14,SRAGI,SRI,,01:05:00,
15,COMAL,CO,,01:08:00,
16,PETARUKAN,PTA,,01:14:00,
17,PEMALANG,PML,01:21:00,01:38:00,= KA 3 (KA 3 //)
18,SURODADI,SD,,01:47:00,
19,LARANGAN,LR,,01:53:00,
20,TEGAL,TG,01:57:00,02:00:00,
21,BREBES,BB,02:09:00,02:11:00,
22,TANJUNG,TGN,,02:24:00,
23,LOSARI,LOS,,02:29:00,
24,BABAKAN,BBK,,02:34:00,
25,WARUDUWUR,WDW,,02:41:00,
26,CIREBON PRUJAKAN,CNP,02:49:00,02:54:00,
27,CIREBON,CN,,02:58:00,
28,CANGKRING,CNK,,03:03:00,
29,BANGODUWA,BDW,,03:06:00,
30,ARJAWINANGUN,AWN,,03:09:00,
31,KERTASEMAYA,KTM,,03:18:00,
32,JATIBARANG,JTB,03:24:00,03:26:00,
33,TELAGASARI,TLS,,03:33:00,
34,TERISI,TIS,,03:38:00,
35,KADOKANGABUS,KAB,,03:42:00,
36,CILEGEH,CLH,,03:47:00,
37,HAURGEULIS,HGL,,03:53:00,
38,CIPUNEGARA,CRA,,03:57:00,
39,PEGADENBARU,PGB,,04:02:00,
40,CIKAUM,CKM,,04:08:00,
41,PASIRBUNGUR,PAS,,04:12:00,
42,PRINGKASAP,PRI,,04:16:00,
43,PABUARAN,PAB,,04:20:00,
44,TANJUNGRASA,TJS,,04:23:00,
45,CIKAMPEK,CKP,,04:30:00,
46,DAWUAN,DWN,,04:33:00,
47,KOSAMBI,KOS,,04:38:00,
48,KLARI,KLI,,04:40:00,
49,KARAWANG,KW,,04:45:00,
50,KEDUNGGEDEH,KDH,,04:50:00,
51,LEMAHABANG,LMB,,04:56:00,
52,CIKARANG,CKR,05:00:00,05:08:00,= KA 7 (KA 7 //)
53,TELAGA MURNI,TLM,,-,
54,CIBITUNG,CIT,,-,
55,TAMBUN,TB,,05:16:00,
56,BEKASITIMUR,BKST,,-,
57,BEKASI,BKS,05:22:00,05:24:00,
58,JATINEGARA,JNG,05:36:00,05:38:00,
59,PONDOKJATI,POK,,-,
60,KRAMAT,KMT,,-,
61,GANGSENTIONG,GST,,-,
62,PASARSENEN,PSE,05:48:00,,
