No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,11:05:00,
2,ANDIR,AND,,11:10:00,
3,CIMINDI,CMD,,11:12:00,
4,CIMAHI,CMI,11:15:00,11:17:00,
5,GADOBANGKONG,GK,,-,
6,PADALARANG,PDL,,11:25:00,
7,CILAME,CLE,,11:33:00,
8,SASAKSAAT,SKT,,11:41:00,X KA 138 (KA 138 X)
9,MASWATI,MSI,,11:47:00,
10,RENDEH,RH,,11:52:00,
11,CIKADONGDONG,CD,,11:56:00,
12,CISOMANG,CG,,-,
13,PLERED,PLD,12:11:00,12:17:00,X KA 136 (KA 136 X)
14,SUKATANI,SUT,,12:23:00,
15,CIGANEA,CA,,12:31:00,
16,PURWAKARTA,PWK,12:40:00,12:42:00,
17,SADANG,SAD,,-,
18,CIBUNGUR,CBR,,12:53:00,
19,CIKAMPEK,CKP,,13:02:00,
20,DAWUAN,DWN,,13:05:00,
21,KOSAMBI,KOS,,13:09:00,
22,KLARI,KLI,,13:11:00,
23,KARAWANG,KW,,13:16:00,
24,KEDUNGGEDEH,KDH,,13:20:00,
25,LEMAHABANG,LMB,,13:26:00,
26,CIKARANG,CKR,,13:29:00,
27,TELAGA MURNI,TLM,,-,
28,CIBITUNG,CIT,,-,
29,TAMBUN,TB,,13:36:00,// KA 5547 (KA 5547 =)
30,BEKASITIMUR,BKST,,-,
31,BEKASI,BKS,13:42:00,13:44:00,
32,JATINEGARA,JNG,13:56:00,13:58:00,
33,MATRAMAN,MTR,,-,
34,MANGGARAI,MRI,,14:03:00,
35,CIKINI,CKI,,-,
36,GONDANGDIA,GDD,,-,
37,GAMBIR,GMR,14:12:00,,
