No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,14:00:00,
2,SEMARANG PONCOL,SMC,,14:04:00,
3,JERAKAH,JRK,,14:08:00,
4,MANGKANG,MKG,,14:12:00,
5,KALIWUNGU,KLN,,14:16:00,
6,KALIBODRI,KBD,,14:24:00,
7,WELERI,WLR,,14:30:00,
8,KRENGSENG,KNS,,14:33:00,
9,PLABUAN,PLB,,14:39:00,// KA 2523 (KA 2523 =)
10,KURIPAN,KRP,,14:44:00,
11,UJUNGNEGORO,UJN,,14:52:00,
12,BATANG,BTG,,14:55:00,
13,PEKALONGAN,PK,15:02:00,15:04:00,
14,SRAGI,SRI,,15:13:00,
15,COMAL,CO,,15:16:00,
16,PETARUKAN,PTA,,15:21:00,
17,PEMALANG,PML,15:26:00,15:28:00,
18,SURODADI,SD,,15:36:00,
19,LARANGAN,LR,,15:42:00,
20,TEGAL,TG,15:47:00,15:49:00,
21,BREBES,BB,,15:57:00,
22,TANJUNG,TGN,,16:08:00,
23,LOSARI,LOS,,16:13:00,
24,BABAKAN,BBK,,16:18:00,
25,WARUDUWUR,WDW,,16:25:00,
26,CIREBON PRUJAKAN,CNP,,16:31:00,
27,CIREBON,CN,16:34:00,16:39:00,
28,CANGKRING,CNK,,16:46:00,
29,BANGODUWA,BDW,,16:49:00,
30,ARJAWINANGUN,AWN,,16:52:00,
31,KERTASEMAYA,KTM,,17:01:00,
32,JATIBARANG,JTB,,17:06:00,
33,TELAGASARI,TLS,,17:12:00,
34,TERISI,TIS,,17:17:00,
35,KADOKANGABUS,KAB,,17:21:00,
36,CILEGEH,CLH,,17:26:00,
37,HAURGEULIS,HGL,,17:32:00,
38,CIPUNEGARA,CRA,,17:36:00,
39,PEGADENBARU,PGB,,17:41:00,
40,CIKAUM,CKM,,17:46:00,
41,PASIRBUNGUR,PAS,,17:50:00,
42,PRINGKASAP,PRI,,17:53:00,
43,PABUARAN,PAB,,17:56:00,
44,TANJUNGRASA,TJS,,17:59:00,
45,CIKAMPEK,CKP,,18:06:00,
46,DAWUAN,DWN,,18:09:00,
47,KOSAMBI,KOS,,18:13:00,
48,KLARI,KLI,,18:15:00,
49,KARAWANG,KW,,18:19:00,
50,KEDUNGGEDEH,KDH,,18:23:00,
51,LEMAHABANG,LMB,,18:29:00,
52,CIKARANG,CKR,,18:32:00,
53,TELAGA MURNI,TLM,,-,
54,CIBITUNG,CIT,,-,
55,TAMBUN,TB,,18:38:00,
56,BEKASITIMUR,BKST,,-,
57,BEKASI,BKS,18:44:00,18:46:00,
58,JATINEGARA,JNG,18:57:00,18:59:00,
59,MATRAMAN,MTR,,-,
60,MANGGARAI,MRI,,19:06:00,
61,CIKINI,CKI,,-,
62,GONDANGDIA,GDD,,-,
63,GAMBIR,GMR,19:16:00,,
