No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,15:45:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,15:53:00,// KA 6044 (KA 6044 =)
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,15:58:00,
7,BEKASI,BKS,16:09:00,16:11:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,16:17:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,16:25:00,16:27:00,
13,LEMAHABANG,LMB,,16:31:00,
14,KEDUNGGEDEH,KDH,,16:37:00,
15,KARAWANG,KW,,16:41:00,
16,KLARI,KLI,,16:45:00,
17,KOSAMBI,KOS,,16:47:00,
18,DAWUAN,DWN,,16:51:00,
19,CIKAMPEK,CKP,,16:54:00,
20,TANJUNGRASA,TJS,,17:01:00,
21,PABUARAN,PAB,,17:04:00,
22,PRINGKASAP,PRI,,17:07:00,
23,PASIRBUNGUR,PAS,,17:10:00,
24,CIKAUM,CKM,,17:13:00,
25,PEGADENBARU,PGB,,17:18:00,
26,CIPUNEGARA,CRA,,17:22:00,
27,HAURGEULIS,HGL,,17:26:00,
28,CILEGEH,CLH,,17:32:00,
29,KADOKANGABUS,KAB,,17:37:00,
30,TERISI,TIS,,17:41:00,
31,TELAGASARI,TLS,,17:46:00,
32,JATIBARANG,JTB,,17:53:00,
33,KERTASEMAYA,KTM,,17:58:00,
34,ARJAWINANGUN,AWN,,18:07:00,// KA 2524 (KA 2524 =)
35,BANGODUWA,BDW,,18:10:00,
36,CANGKRING,CNK,,18:14:00,
37,CIREBON,CN,18:21:00,18:26:00,
38,CIREBON PRUJAKAN,CNP,,18:29:00,
39,WARUDUWUR,WDW,,18:35:00,
40,BABAKAN,BBK,,18:42:00,
41,LOSARI,LOS,,18:47:00,
42,TANJUNG,TGN,,18:52:00,
43,BREBES,BB,,19:04:00,
44,TEGAL,TG,19:13:00,19:16:00,
45,LARANGAN,LR,,19:21:00,
46,SURODADI,SD,,19:27:00,// KA 2522 (KA 2522 =)
47,PEMALANG,PML,,19:34:00,
48,PETARUKAN,PTA,,19:38:00,
49,COMAL,CO,,19:43:00,
50,SRAGI,SRI,,19:46:00,
51,PEKALONGAN,PK,19:54:00,19:57:00,
52,BATANG,BTG,,20:05:00,
53,UJUNGNEGORO,UJN,,20:08:00,
54,KURIPAN,KRP,,20:16:00,
55,PLABUAN,PLB,,20:21:00,
56,KRENGSENG,KNS,,20:27:00,
57,WELERI,WLR,,20:30:00,// KA 254 (KA 254 =)
58,KALIBODRI,KBD,,20:36:00,
59,KALIWUNGU,KLN,,20:43:00,
60,MANGKANG,MKG,,20:47:00,
61,JERAKAH,JRK,,20:51:00,
62,SEMARANG PONCOL,SMC,,20:55:00,
63,SEMARANG TAWANG,SMT,21:00:00,21:05:00,
64,ALASTUA,ATA,,21:13:00,
65,BRUMBUNG,BBG,,21:19:00,
66,TANGGUNG,TGG,,21:28:00,
67,KEDUNGJATI,KEJ,,21:36:00,
68,PADAS,PDS,,21:40:00,
69,TELAWA,TW,,21:47:00,
70,KARANGSONO,KSO,,21:56:00,X KA 37 (KA 37 X)
71,GUNDIH,GD,,22:07:00,
72,GOPRAK,GPK,,22:13:00,
73,SUMBERLAWANG,SUM,,22:18:00,
74,SALEM,SLM,,22:23:00,X KA 237F JJ (KA 237F JJ X)
75,KALIOSO,KO,,22:29:00,
76,KADIPIRO,KDO,,22:34:00,
77,SOLOBALAPAN,SLO,,22:41:00,
78,SOLOJEBRES,SK,22:45:00,22:50:00,
79,PALUR,PL,,22:55:00,
80,KEMIRI,KMR,,22:58:00,
81,MASARAN,MSR,,23:03:00,
82,SRAGEN,SR,,23:08:00,
83,KEBONROMO,KRO,,23:11:00,
84,KEDUNGBANTENG,KDB,,23:15:00,
85,WALIKUKUN,WK,,23:23:00,// KA 152 (KA 152 =)
86,KEDUNGGALAR,KG,,23:28:00,
87,NGAWI,NGW,,23:33:00,
88,GENENG,GG,,23:37:00,
89,MAGETAN,MAG,,23:42:00,
90,MADIUN,MN,23:50:00,23:56:00,
91,BABADAN,BBD,,00:02:00,
92,CARUBAN,CRB,,00:07:00,
93,SARADAN,SRD,,00:12:00,
94,BAGOR,BGR,,00:22:00,
95,NGANJUK,NJ,00:28:00,00:31:00,
96,SUKOMORO,SKM,,00:36:00,
97,BARON,BRN,,00:42:00,
98,KERTOSONO,KTS,00:48:00,00:51:00,
99,PURWOASRI,PWA,,00:58:00,
100,PAPAR,PPR,,01:02:00,
101,MINGGIRAN,MGN,,01:06:00,
102,SUSUHAN,SS,,01:10:00,
103,KEDIRI,KD,01:15:00,01:18:00,
104,NGADILUWIH,NDL,,01:25:00,
105,KRAS,KRS,,01:29:00,
106,NGUJANG,NJG,,01:33:00,
107,TULUNGAGUNG,TA,01:39:00,01:42:00,
108,SUMBERGEMPOL,SBL,,01:47:00,
109,NGUNUT,NT,,01:51:00,
110,REJOTANGAN,RJ,,01:56:00,
111,BLITAR,BL,02:05:00,02:08:00,
112,GARUM,GRM,,02:17:00,
113,TALUN,TAL,,02:25:00,
