No.,station_name,station_code,arrival_time,departure_time,notes
1,BREBES,BB,,04:50:00,
2,TEGAL,TG,05:02:00,05:07:00,
3,LARANGAN,LR,,05:13:00,
4,SURODADI,SD,,05:20:00,
5,PEMALANG,PML,05:29:00,05:31:00,
6,PETARUKAN,PTA,,05:37:00,
7,COMAL,CO,,05:44:00,
8,SRAGI,SRI,,05:47:00,
9,PEKALONGAN,PK,05:57:00,06:00:00,
10,BATANG,BTG,06:10:00,06:12:00,
11,UJUNGNEGORO,UJN,,06:17:00,
12,KURIPAN,KRP,,06:25:00,
13,PLABUAN,PLB,,06:30:00,
14,KRENGSENG,KNS,,06:37:00,
15,WELERI,WLR,06:43:00,06:45:00,
16,KALIBODRI,KBD,,06:53:00,
17,KALIWUNGU,KLN,,07:02:00,
18,MANGKANG,MKG,,07:06:00,
19,JERAKAH,JRK,,07:11:00,
20,SEMARANG PONCOL,SMC,07:18:00,,
