No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,19:00:00,
2,SEMARANG PONCOL,SMC,,19:04:00,
3,JERAKAH,JRK,,19:08:00,
4,MANGKANG,MKG,,19:12:00,
5,KALIWUNGU,KLN,,19:16:00,
6,KALIBODRI,KBD,,19:24:00,
7,WELERI,WLR,,19:29:00,
8,KRENGSENG,KNS,,19:32:00,
9,PLABUAN,PLB,,19:38:00,
10,KURIPAN,KRP,,19:43:00,
11,UJUNGNEGORO,UJN,,19:51:00,
12,BATANG,BTG,,19:54:00,
13,PEKALONGAN,PK,20:02:00,20:04:00,
14,SRAGI,SRI,,20:13:00,
15,COMAL,CO,,20:16:00,
16,PETARUKAN,PTA,,20:21:00,
17,PEMALANG,PML,20:26:00,20:28:00,
18,SURODADI,SD,,20:36:00,
19,LARANGAN,LR,,20:42:00,
20,TEGAL,TG,20:47:00,20:49:00,
21,BREBES,BB,,20:57:00,
22,TANJUNG,TGN,,21:08:00,
23,LOSARI,LOS,,21:13:00,// KA 2707 (KA 2707 =)
24,BABAKAN,BBK,,21:18:00,
25,WARUDUWUR,WDW,,21:25:00,
26,CIREBON PRUJAKAN,CNP,,21:31:00,
27,CIREBON,CN,21:34:00,21:39:00,
28,CANGKRING,CNK,,21:46:00,
29,BANGODUWA,BDW,,21:49:00,
30,ARJAWINANGUN,AWN,,21:52:00,
31,KERTASEMAYA,KTM,,22:01:00,
32,JATIBARANG,JTB,,22:06:00,
33,TELAGASARI,TLS,,22:12:00,
34,TERISI,TIS,,22:17:00,
35,KADOKANGABUS,KAB,,22:21:00,
36,CILEGEH,CLH,,22:26:00,
37,HAURGEULIS,HGL,,22:32:00,// KA 271 (KA 271 =)
38,CIPUNEGARA,CRA,,22:36:00,
39,PEGADENBARU,PGB,,22:41:00,
40,CIKAUM,CKM,,22:46:00,
41,PASIRBUNGUR,PAS,,22:50:00,
42,PRINGKASAP,PRI,,22:53:00,
43,PABUARAN,PAB,,22:56:00,
44,TANJUNGRASA,TJS,,22:59:00,
45,CIKAMPEK,CKP,,23:06:00,
46,DAWUAN,DWN,,23:09:00,
47,KOSAMBI,KOS,,23:13:00,
48,KLARI,KLI,,23:15:00,
49,KARAWANG,KW,23:20:00,23:22:00,
50,KEDUNGGEDEH,KDH,,23:27:00,
51,LEMAHABANG,LMB,,23:33:00,// KA 2523 (KA 2523 =)
52,CIKARANG,CKR,,23:36:00,
53,TELAGA MURNI,TLM,,-,
54,CIBITUNG,CIT,,-,
55,TAMBUN,TB,,23:42:00,
56,BEKASITIMUR,BKST,,-,
57,BEKASI,BKS,23:48:00,23:50:00,
58,JATINEGARA,JNG,00:03:00,00:05:00,
59,MATRAMAN,MTR,,-,
60,MANGGARAI,MRI,,00:10:00,
61,CIKINI,CKI,,-,
62,GONDANGDIA,GDD,,-,
63,GAMBIR,GMR,00:20:00,,
