No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,05:10:00,
2,KADIPIRO,KDO,,05:17:00,
3,KALIOSO,KO,,05:22:00,
4,SALEM,SLM,05:29:00,05:31:00,
5,SUMBERLAWANG,SUM,,05:39:00,
6,GOPRAK,GPK,,05:45:00,
7,GUNDIH,GD,05:52:00,05:54:00,
8,KARANGSONO,KSO,,06:06:00,
9,TELAWA,TW,06:16:00,06:18:00,
10,PADAS,PDS,,06:27:00,
11,KEDUNGJATI,KEJ,06:33:00,06:44:00,X KA 268 (KA 268 X)
12,TANGGUNG,TGG,,06:53:00,
13,BRUMBUNG,BBG,,07:03:00,
14,ALASTUA,ATA,,07:08:00,
15,SEMARANG TAWANG,SMT,07:17:00,07:22:00,// KA 2529 (KA 2529 =)
16,SEMARANG PONCOL,SMC,07:28:00,07:33:00,// KA 2703 (KA 2703 =)
17,JERAKAH,JRK,,07:39:00,
18,MANGKANG,MKG,,07:44:00,
19,KALIWUNGU,KLN,,07:48:00,
20,KALIBODRI,KBD,,07:57:00,
21,WELERI,WLR,08:05:00,08:07:00,
22,KRENGSENG,KNS,,08:12:00,
23,PLABUAN,PLB,,08:19:00,
24,KURIPAN,KRP,,08:24:00,
25,UJUNGNEGORO,UJN,,08:32:00,
26,BATANG,BTG,,08:36:00,
27,PEKALONGAN,PK,08:45:00,08:48:00,
28,SRAGI,SRI,,08:58:00,
29,COMAL,CO,,09:01:00,
30,PETARUKAN,PTA,,09:08:00,
31,PEMALANG,PML,09:14:00,09:16:00,
32,SURODADI,SD,,09:26:00,
33,LARANGAN,LR,,09:34:00,
34,TEGAL,TG,09:41:00,09:47:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 188"
