No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYAGUBENG,SGU,,07:00:00,
2,NGAGEL,NGA,,-,
3,WONOKROMO,WO,,07:06:00,X KA 432
4,SEPANJANG,SPJ,,07:11:00,
5,BOHARAN,BH,,-,
6,KRIAN,KRN,,07:20:00,
7,KEDINDING,KDN,,-,
8,TARIK,TRK,,07:26:00,
9,MOJOKERTO,MR,07:34:00,07:36:00,
10,CURAHMALANG,CRM,,-,
11,SUMOBITO,SBO,,07:45:00,
12,PETERONGAN,PTR,,-,
13,JOMBANG,JG,07:54:00,07:56:00,
14,SEMBUNG,SMB,,08:03:00,
15,KERTOSONO,KTS,,08:08:00,
16,BARON,BRN,,08:13:00,
17,SUKOMORO,SKM,,08:19:00,
18,NGANJUK,NJ,08:24:00,08:26:00,
19,BAGOR,BGR,,08:32:00,
20,SARADAN,SRD,,08:42:00,
21,CARUBAN,CRB,,08:47:00,
22,BABADAN,BBD,,08:52:00,
23,MADIUN,MN,08:58:00,09:03:00,
24,MAGETAN,MAG,,09:11:00,
25,GENENG,GG,,09:16:00,
26,NGAWI,NGW,,09:20:00,// KA 577 (KA 577 =)
27,KEDUNGGALAR,KG,,09:25:00,
28,WALIKUKUN,WK,,09:31:00,
29,KEDUNGBANTENG,KDB,,09:40:00,
30,KEBONROMO,KRO,,09:44:00,
31,SRAGEN,SR,,09:47:00,// KA 89 (KA 89 =)
32,MASARAN,MSR,,09:52:00,
33,KEMIRI,KMR,,09:57:00,
34,PALUR,PL,,10:00:00,
35,SOLOJEBRES,SK,,10:03:00,
36,SOLOBALAPAN,SLO,10:07:00,10:10:00,
37,PURWOSARI,PWS,,10:14:00,
38,GAWOK,GW,,10:18:00,
39,DELANGGU,DL,,10:21:00,
40,CEPER,CE,,10:25:00,
41,KLATEN,KT,10:32:00,10:34:00,
42,SROWOT,SWT,,10:41:00,
43,BRAMBANAN,BBN,,10:45:00,
44,MAGUWO,MGW,,10:51:00,
45,LEMPUYANGAN,LPN,,10:56:00,
46,YOGYAKARTA,YK,11:00:00,,
