No.,station_name,station_code,arrival_time,departure_time,notes
1,PURWOSARI,PWS,,22:45:00,
2,GAWOK,GW,,22:51:00,
3,DELANGGU,DL,,22:55:00,
4,CEPER,CE,,22:59:00,
5,KLATEN,KT,23:06:00,23:08:00,
6,SROWOT,SWT,,23:14:00,
7,BRAMBANAN,BBN,,23:18:00,
8,MAGUWO,MGW,,23:23:00,
9,LEMPUYANGAN,LPN,23:29:00,23:34:00,
10,YOGYAKARTA,YK,,23:37:00,
11,PATUKAN,PTN,,23:42:00,
12,REWULU,RWL,,23:45:00,
13,SENTOLO,STL,,23:52:00,
14,WATES,WT,00:01:00,00:18:00,= KA 11 (KA 11 //)
15,KEDUNDANG,KDG,,00:24:00,
16,WOJO,WJ,,00:29:00,
17,JENAR,JN,,00:35:00,
18,KUTOARJO,KTA,00:46:00,00:49:00,
19,BUTUH,BTH,,00:54:00,
20,PREMBUN,PRB,,00:58:30,
21,KUTOWINANGUN,KWN,,01:03:30,
22,WONOSARI,WNS,,01:06:00,
23,KEBUMEN,KM,01:10:00,01:12:00,
24,SRUWENG,SRW,,01:19:00,
25,KARANGANYAR,KA,,01:22:00,
26,GOMBONG,GB,01:28:00,01:30:00,
27,IJO,IJ,,01:36:00,
28,TAMBAK,TBK,,01:39:00,
29,SUMPIUH,SPH,,01:42:30,
30,KEMRANJEN,KJ,,01:46:00,
31,KROYA,KYA,01:52:00,01:54:00,
32,RANDEGAN,RDN,,02:01:00,
33,KEBASEN,KBS,02:05:00,02:07:00,
34,NOTOG,NTG,,02:13:00,
35,PURWOKERTO,PWT,02:21:00,02:26:00,
36,KARANGGANDUL,KGD,,02:34:00,
37,KARANGSARI,KRR,,02:43:00,
38,PATUGURAN,PAT,,02:54:00,
39,KRETEK,KRT,,03:00:00,
40,BUMIAYU,BMA,03:08:00,03:10:00,
41,LINGGAPURA,LG,,03:19:00,
42,PRUPUK,PPK,,03:29:00,
43,SONGGOM,SGG,,03:37:00,
44,LARANGAN,LRA,,03:41:00,
45,KETANGGUNGAN,KGG,,03:47:00,
46,CILEDUG,CLD,,03:58:00,
47,SINDANGLAUT,SDU,,04:08:00,
48,LUWUNG,LWG,,04:13:00,
49,CIREBON PRUJAKAN,CNP,04:20:00,04:36:00,
50,CIREBON,CN,,04:40:00,
51,CANGKRING,CNK,,04:46:00,
52,BANGODUWA,BDW,,04:49:00,
53,ARJAWINANGUN,AWN,,04:53:00,
54,KERTASEMAYA,KTM,,05:03:00,
55,JATIBARANG,JTB,,05:09:00,
56,TELAGASARI,TLS,,05:16:00,
57,TERISI,TIS,,05:22:00,
58,KADOKANGABUS,KAB,,05:26:00,
59,CILEGEH,CLH,,05:31:00,
60,HAURGEULIS,HGL,,05:38:00,
61,CIPUNEGARA,CRA,,05:42:00,
62,PEGADENBARU,PGB,05:48:00,05:50:00,
63,CIKAUM,CKM,,05:58:00,
64,PASIRBUNGUR,PAS,,06:02:00,
65,PRINGKASAP,PRI,,06:06:00,
66,PABUARAN,PAB,,06:10:00,
67,TANJUNGRASA,TJS,,06:13:00,
68,CIKAMPEK,CKP,,06:20:00,
69,DAWUAN,DWN,,06:23:00,
70,KOSAMBI,KOS,,06:28:00,
71,KLARI,KLI,,06:31:00,
72,KARAWANG,KW,,06:36:00,
73,KEDUNGGEDEH,KDH,,06:40:00,
74,LEMAHABANG,LMB,,06:46:00,
75,CIKARANG,CKR,06:50:00,06:52:00,
76,TELAGA MURNI,TLM,,-,
77,CIBITUNG,CIT,,-,
78,TAMBUN,TB,,07:01:00,// KA 5517 (KA 5517 =)
79,BEKASITIMUR,BKST,,-,
80,BEKASI,BKS,07:07:00,07:09:00,
81,JATINEGARA,JNG,07:22:00,07:24:00,
82,PONDOKJATI,POK,,-,
83,KRAMAT,KMT,,-,
84,GANGSENTIONG,GST,,-,
85,PASARSENEN,PSE,07:34:00,,
