No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG PONCOL,SMC,,19:35:00,
2,SEMARANG TAWANG,SMT,19:41:00,19:45:00,
3,ALASTUA,ATA,,19:54:00,
4,BRUMBUNG,BBG,,19:59:00,
5,TEGOWANU,TGW,,20:05:00,
6,GUBUG,GUB,,20:10:00,
7,KARANGJATI,KGT,,20:19:00,
8,SEDADI,SDI,,20:25:00,
9,NGROMBO,NBO,20:31:00,20:33:00,
10,GAMBRINGAN,GBN,,20:36:00,
11,JAMBON,JBN,20:46:00,20:48:00,
12,PANUNGGALAN,PNL,,20:54:00,
13,KRADENAN,KNN,21:03:00,21:05:00,
14,SULUR,SL,,21:13:00,
15,DOPLANG,DPL,21:20:00,21:22:00,
16,RANDUBLATUNG,RBG,21:35:00,21:37:00,
17,WADU,WDU,21:49:00,21:51:00,
18,KAPUAN,KPA,,21:58:00,
19,CEPU,CU,22:04:00,,
