No.,station_name,station_code,arrival_time,departure_time,notes
1,YOGYAKARTA,YK,,06:45:00,
2,LEMPUYANGAN,LPN,,06:48:00,
3,MAGUWO,MGW,,06:52:00,
4,BRAMBANAN,BBN,,06:57:00,
5,SROWOT,SWT,,07:01:00,
6,KLATEN,KT,07:06:00,07:08:00,
7,CEPER,CE,,07:15:00,
8,DELANGGU,DL,,07:19:00,
9,GAWOK,GW,,07:22:00,
10,PURWOSARI,PWS,,07:26:00,
11,SOLOBALAPAN,SLO,07:30:00,07:33:00,
12,SOLOJEBRES,SK,,07:37:00,
13,PALUR,PL,,07:40:00,
14,KEMIRI,KMR,,07:43:00,
15,MASARAN,MSR,,07:48:00,
16,SRAGEN,SR,,07:53:00,// KA 274(KA 274 =)
17,KEBONROMO,KRO,,07:56:00,
18,KEDUNGBANTENG,KDB,,08:00:00,
19,WALIKUKUN,WK,,08:08:00,
20,KEDUNGGALAR,KG,,08:13:00,
21,NGAWI,NGW,,08:18:00,
22,GENENG,GG,,08:23:00,
23,MAGETAN,MAG,,08:28:00,
24,MADIUN,MN,08:36:00,08:41:00,
25,BABADAN,BBD,,08:48:00,
26,CARUBAN,CRB,,08:54:00,// KA 150 (KA 150 =)
27,SARADAN,SRD,,08:59:00,
28,BAGOR,BGR,,09:09:00,
29,NGANJUK,NJ,09:15:00,09:17:00,
30,SUKOMORO,SKM,,09:22:00,
31,BARON,BRN,,09:28:00,
32,KERTOSONO,KTS,,09:33:00,
33,SEMBUNG,SMB,,09:38:00,
34,JOMBANG,JG,09:45:00,09:48:00,
35,PETERONGAN,PTR,,-,
36,SUMOBITO,SBO,,09:57:00,
37,CURAHMALANG,CRM,,-,
38,MOJOKERTO,MR,10:07:00,10:09:00,
39,TARIK,TRK,,10:17:00,// KA 424 (KA 424 =)
40,KEDINDING,KDN,,-,
41,KRIAN,KRN,,10:23:00,
42,BOHARAN,BH,,-,
43,SEPANJANG,SPJ,,10:32:00,
44,WONOKROMO,WO,,10:38:00,
45,NGAGEL,NGA,,-,
46,SURABAYAGUBENG,SGU,10:45:00,,
