No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,10:20:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,10:29:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,10:34:00,
7,BEKASI,BKS,10:44:00,10:46:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,10:52:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,10:59:00,
13,LEMAHABANG,LMB,,11:02:00,
14,KEDUNGGEDEH,KDH,,11:08:00,
15,KARAWANG,KW,,11:12:00,
16,KLARI,KLI,,11:16:00,
17,KOSAMBI,KOS,,11:18:00,
18,DAWUAN,DWN,,11:22:00,
19,CIKAMPEK,CKP,,11:25:00,
20,TANJUNGRASA,TJS,,11:32:00,
21,PABUARAN,PAB,,11:35:00,
22,PRINGKASAP,PRI,,11:38:00,
23,PASIRBUNGUR,PAS,,11:41:00,
24,CIKAUM,CKM,,11:44:00,
25,PEGADENBARU,PGB,,11:49:00,
26,CIPUNEGARA,CRA,,11:53:00,
27,HAURGEULIS,HGL,,11:57:00,
28,CILEGEH,CLH,,12:03:00,
29,KADOKANGABUS,KAB,,12:08:00,
30,TERISI,TIS,,12:12:00,
31,TELAGASARI,TLS,,12:17:00,
32,JATIBARANG,JTB,,12:24:00,// KA 272 (KA 272 =)
33,KERTASEMAYA,KTM,,12:29:00,
34,ARJAWINANGUN,AWN,,12:38:00,
35,BANGODUWA,BDW,,12:41:00,
36,CANGKRING,CNK,,12:44:00,
37,CIREBON,CN,12:50:00,12:55:00,
38,CIREBON PRUJAKAN,CNP,,12:58:00,
39,WARUDUWUR,WDW,,13:04:00,
40,BABAKAN,BBK,,13:11:00,
41,LOSARI,LOS,,13:16:00,
42,TANJUNG,TGN,,13:21:00,
43,BREBES,BB,,13:33:00,
44,TEGAL,TG,13:42:00,13:44:00,
45,LARANGAN,LR,,13:49:00,
46,SURODADI,SD,,13:55:00,
47,PEMALANG,PML,,14:02:00,
48,PETARUKAN,PTA,,14:06:00,
49,COMAL,CO,,14:11:00,
50,SRAGI,SRI,,14:14:00,
51,PEKALONGAN,PK,14:22:00,14:24:00,
52,BATANG,BTG,,14:32:00,
53,UJUNGNEGORO,UJN,,14:35:00,
54,KURIPAN,KRP,,14:43:00,
55,PLABUAN,PLB,,14:48:00,
56,KRENGSENG,KNS,,14:54:00,
57,WELERI,WLR,,14:57:00,
58,KALIBODRI,KBD,,15:02:00,
59,KALIWUNGU,KLN,,15:09:00,
60,MANGKANG,MKG,,15:12:00,
61,JERAKAH,JRK,,15:16:00,
62,SEMARANG PONCOL,SMC,,15:20:00,// KA 166 (KA 166 =)
63,SEMARANG TAWANG,SMT,15:25:00,15:30:00,
64,ALASTUA,ATA,,15:38:00,
65,BRUMBUNG,BBG,,15:43:00,
66,TEGOWANU,TGW,,15:49:00,
67,GUBUG,GUB,,15:53:00,
68,KARANGJATI,KGT,,16:00:00,
69,SEDADI,SDI,,16:05:00,
70,NGROMBO,NBO,,16:08:00,
71,GAMBRINGAN,GBN,,16:10:00,
72,JAMBON,JBN,,16:18:00,
73,PANUNGGALAN,PNL,,16:22:00,
74,KRADENAN,KNN,,16:28:00,// KA 2510 (KA 2510 =)
75,SULUR,SL,,16:34:00,
76,DOPLANG,DPL,,16:39:00,
77,RANDUBLATUNG,RBG,,16:49:00,
78,WADU,WDU,,16:56:00,
79,KAPUAN,KPA,,17:00:00,
80,CEPU,CU,17:06:00,17:08:00,
81,TOBO,TBO,,17:15:00,
82,KALITIDU,KIT,,17:23:00,
83,BOJONEGORO,BJ,17:33:00,17:35:00,
84,KAPAS,KPS,,17:41:00,
85,SUMBERREJO,SRJ,,17:47:00,
86,BOWERNO,BWO,,17:55:00,
87,BABAT,BBT,,18:01:00,
88,GEMBONG,GEB,,18:05:00,
89,PUCUK,PC,,18:08:00,
90,SURABAYAN,SBN,,18:14:00,
91,LAMONGAN,LMG,,18:19:00,
92,DUDUK,DD,,18:27:00,
93,CERME,CME,,18:33:00,
94,BENOWO,BNW,,18:36:00,
95,KANDANGAN,KDA,,18:39:00,
96,TANDES,TES,,18:42:00,
97,SURABAYA PASARTURI,SBI,18:47:00,,
