No.,station_name,station_code,arrival_time,departure_time,notes
1,MADIUN,MN,,15:00:00,
2,MAGETAN,MAG,15:11:00,15:29:00,= KA 247 (KA 247 //)
3,GENENG,GG,,15:37:00,
4,NGAWI,NGW,15:44:00,15:47:00,
5,KEDUNGGALAR,KG,,15:55:00,
6,WALIKUKUN,WK,16:04:00,16:06:00,
7,KEDUNGBANTENG,KDB,,16:16:00,
8,KEBONROMO,KRO,,16:20:00,
9,SRAGEN,SR,16:25:00,16:27:00,
10,MASARAN,MSR,,16:34:00,
11,KEMIRI,KMR,,16:40:00,
12,PALUR,PL,,16:44:00,
13,SOLOJEBRES,SK,16:49:00,16:51:00,
14,SOLOBALAPAN,SLO,16:55:00,17:00:00,
15,KADIPIRO,KDO,17:07:00,17:08:00,
16,ADI SOEMARMO,SMO,17:18:00,,(KA 580 X)
