No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,21:35:00,
2,ANDIR,AND,,21:40:00,
3,CIMINDI,CMD,,21:42:00,
4,CIMAHI,CMI,21:46:00,21:48:00,
5,GADOBANGKONG,GK,,-,
6,PADALARANG,PDL,21:57:00,21:59:00,
7,CILAME,CLE,,22:08:00,
8,SASAKSAAT,SKT,,22:16:00,X KA 288 (KA 288 X)
9,MASWATI,MSI,,22:22:00,
10,RENDEH,RH,,22:27:00,
11,CIKADONGDONG,CD,,22:31:00,
12,CISOMANG,CG,,-,
13,PLERED,PLD,,22:45:00,
14,SUKATANI,SUT,,22:50:00,
15,CIGANEA,CA,,22:59:00,
16,PURWAKARTA,PWK,23:08:00,23:13:00,
17,SADANG,SAD,,-,
18,CIBUNGUR,CBR,,23:25:00,
19,CIKAMPEK,CKP,23:35:00,00:08:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 96"
