No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,20:45:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,20:54:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,20:59:00,
7,BEKASI,BKS,,21:09:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,21:14:00,// KA 5166 (KA 5166 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,21:20:00,
13,LEMAHABANG,LMB,,21:23:00,
14,KEDUNGGEDEH,KDH,,21:28:00,
15,KARAWANG,KW,,21:32:00,
16,KLARI,KLI,,21:36:00,
17,KOSAMBI,KOS,,21:38:00,
18,DAWUAN,DWN,,21:42:00,
19,CIKAMPEK,CKP,,21:45:00,
20,TANJUNGRASA,TJS,,21:52:00,
21,PABUARAN,PAB,,21:55:00,
22,PRINGKASAP,PRI,,21:59:00,
23,PASIRBUNGUR,PAS,,22:02:00,
24,CIKAUM,CKM,,22:05:00,
25,PEGADENBARU,PGB,,22:10:00,
26,CIPUNEGARA,CRA,,22:14:00,
27,HAURGEULIS,HGL,,22:18:00,
28,CILEGEH,CLH,,22:24:00,// KA 304 (KA 304 =)
29,KADOKANGABUS,KAB,,22:29:00,
30,TERISI,TIS,,22:33:00,
31,TELAGASARI,TLS,,22:38:00,
32,JATIBARANG,JTB,,22:44:00,
33,KERTASEMAYA,KTM,,22:49:00,
34,ARJAWINANGUN,AWN,,22:58:00,
35,BANGODUWA,BDW,,23:01:00,
36,CANGKRING,CNK,,23:04:00,
37,CIREBON,CN,23:09:00,23:12:00,
38,CIREBON PRUJAKAN,CNP,,23:15:00,
39,LUWUNG,LWG,,23:20:00,
40,SINDANGLAUT,SDU,,23:24:00,
41,CILEDUG,CLD,,23:33:00,
42,KETANGGUNGAN,KGG,,23:42:00,
43,LARANGAN,LRA,,23:47:00,
44,SONGGOM,SGG,,23:50:00,
45,PRUPUK,PPK,,23:57:00,
46,LINGGAPURA,LG,,00:07:00,
47,BUMIAYU,BMA,,00:15:00,
48,KRETEK,KRT,,00:22:00,
49,PATUGURAN,PAT,,00:28:00,
50,KARANGSARI,KRR,,00:38:00,
51,KARANGGANDUL,KGD,,00:46:00,
52,PURWOKERTO,PWT,00:54:00,00:57:00,
53,NOTOG,NTG,,01:05:00,
54,KEBASEN,KBS,,01:10:00,
55,RANDEGAN,RDN,,01:13:00,
56,KROYA,KYA,,01:18:00,// KA 2750F JJ (KA 2750F =)
57,KEMRANJEN,KJ,,01:22:00,
58,SUMPIUH,SPH,,01:25:00,
59,TAMBAK,TBK,,01:28:00,
60,IJO,IJ,,01:31:00,
61,GOMBONG,GB,,01:35:00,
62,KARANGANYAR,KA,,01:40:00,
63,SRUWENG,SRW,,01:42:00,
64,KEBUMEN,KM,,01:47:00,// KA 116 (KA 116 =)
65,WONOSARI,WNS,,01:49:30,
66,KUTOWINANGUN,KWN,,01:52:00,
67,PREMBUN,PRB,,01:56:00,
68,BUTUH,BTH,,02:00:00,
69,KUTOARJO,KTA,,02:04:00,// KA 302 (KA 302 =)
70,JENAR,JN,,02:12:00,
71,WOJO,WJ,,02:17:00,
72,KEDUNDANG,KDG,,02:21:00,
73,WATES,WT,,02:25:00,
74,SENTOLO,STL,,02:33:00,
75,REWULU,RWL,,02:39:00,
76,PATUKAN,PTN,,02:42:00,
77,YOGYAKARTA,YK,02:47:00,02:52:00,
78,LEMPUYANGAN,LPN,,02:55:00,// KA 306 (KA 306 =)
79,MAGUWO,MGW,,02:59:00,
80,BRAMBANAN,BBN,,03:03:30,
81,SROWOT,SWT,,03:07:00,
82,KLATEN,KT,03:13:00,03:15:00,
83,CEPER,CE,,03:23:00,
84,DELANGGU,DL,,03:27:00,
85,GAWOK,GW,,03:30:00,
86,PURWOSARI,PWS,,03:35:00,
87,SOLOBALAPAN,SLO,03:40:00,,
