No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,05:40:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,05:50:00,05:52:00,
6,BEKASI,BKS,06:03:00,06:05:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,06:11:00,// KA 5018 (KA 5018 =)
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,,06:18:00,
12,LEMAHABANG,LMB,,06:21:00,
13,KEDUNGGEDEH,KDH,,06:28:00,
14,KARAWANG,KW,06:34:00,06:36:00,
15,KLARI,KLI,,06:42:00,
16,KOSAMBI,KOS,,06:44:00,// KA 326 (KA 326 =)
17,DAWUAN,DWN,,06:49:00,
18,CIKAMPEK,CKP,,06:52:00,
19,TANJUNGRASA,TJS,,06:59:00,
20,PABUARAN,PAB,,07:02:00,
21,PRINGKASAP,PRI,,07:05:00,
22,PASIRBUNGUR,PAS,,07:09:00,
23,CIKAUM,CKM,,07:12:00,
24,PEGADENBARU,PGB,,07:17:00,
25,CIPUNEGARA,CRA,,07:21:00,
26,HAURGEULIS,HGL,07:26:00,07:28:00,
27,CILEGEH,CLH,,07:35:00,
28,KADOKANGABUS,KAB,,07:40:00,
29,TERISI,TIS,,07:44:00,
30,TELAGASARI,TLS,,07:49:00,
31,JATIBARANG,JTB,07:56:00,07:58:00,
32,KERTASEMAYA,KTM,,08:04:00,
33,ARJAWINANGUN,AWN,,08:13:00,
34,BANGODUWA,BDW,,08:17:00,
35,CANGKRING,CNK,,08:20:00,
36,CIREBON,CN,08:26:00,08:31:00,
37,CIREBON PRUJAKAN,CNP,,08:34:00,
38,LUWUNG,LWG,,08:39:00,
39,SINDANGLAUT,SDU,,08:43:00,
40,CILEDUG,CLD,,08:52:00,
41,KETANGGUNGAN,KGG,,09:01:00,
42,LARANGAN,LRA,,09:06:00,
43,SONGGOM,SGG,,09:09:00,
44,PRUPUK,PPK,,09:16:00,
45,LINGGAPURA,LG,,09:26:00,
46,BUMIAYU,BMA,,09:34:00,
47,KRETEK,KRT,,09:41:00,
48,PATUGURAN,PAT,,09:47:00,
49,KARANGSARI,KRR,,09:58:00,
50,KARANGGANDUL,KGD,,10:06:00,
51,PURWOKERTO,PWT,10:14:00,10:19:00,
52,NOTOG,NTG,,10:27:00,
53,KEBASEN,KBS,,10:32:00,
54,RANDEGAN,RDN,,10:35:00,
55,KROYA,KYA,10:41:00,10:43:00,
56,KEMRANJEN,KJ,,10:49:00,
57,SUMPIUH,SPH,,10:52:00,
58,TAMBAK,TBK,,10:55:00,
59,IJO,IJ,,10:58:00,
60,GOMBONG,GB,,11:02:00,
61,KARANGANYAR,KA,11:09:00,11:11:00,
62,SRUWENG,SRW,,11:15:00,
63,KEBUMEN,KM,11:22:00,11:24:00,
64,WONOSARI,WNS,,11:29:00,
65,KUTOWINANGUN,KWN,,11:31:00,
66,PREMBUN,PRB,,11:35:00,
67,BUTUH,BTH,,11:39:00,
68,KUTOARJO,KTA,11:43:00,11:46:00,
69,JENAR,JN,,11:55:00,
70,WOJO,WJ,,11:59:30,
71,KEDUNDANG,KDG,,12:03:00,
72,WATES,WT,12:08:00,12:10:00,
73,SENTOLO,STL,,12:19:00,
74,REWULU,RWL,,12:25:00,
75,PATUKAN,PTN,,12:28:00,
76,YOGYAKARTA,YK,12:33:00,12:37:00,
77,LEMPUYANGAN,LPN,,12:40:00,
78,MAGUWO,MGW,,12:43:30,
79,BRAMBANAN,BBN,,12:48:00,
80,SROWOT,SWT,,12:51:00,
81,KLATEN,KT,12:56:00,12:58:00,
82,CEPER,CE,,13:05:00,
83,DELANGGU,DL,,13:09:00,
84,GAWOK,GW,,13:13:00,
85,PURWOSARI,PWS,,13:18:00,
86,SOLOBALAPAN,SLO,13:22:00,,
