No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG TAWANG,SMT,,21:15:00,
2,ALASTUA,ATA,,21:23:00,
3,BRUMBUNG,BBG,21:30:00,21:32:00,
4,TANGGUNG,TGG,,21:42:00,
5,KEDUNGJATI,KEJ,,21:50:00,
6,PADAS,PDS,,21:54:00,
7,TELAWA,TW,22:05:00,22:11:00,X KA 37 (KA 37 X)
8,KARANGSONO,KSO,,22:21:00,
9,GUNDIH,GD,22:32:00,22:35:00,
10,GOPRAK,GPK,,22:41:00,
11,SUMBERLAWANG,SUM,,22:47:00,X KA 237F JJ (KA 237F JJ X)
12,SALEM,SLM,22:55:00,22:57:00,
13,KALIOSO,KO,,23:04:00,
14,KADIPIRO,KDO,,23:10:00,
15,SOLOBALAPAN,SLO,23:17:00,,(KA 245 X)
