No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,17:50:00,X KA 580
2,KADIPIRO,KDO,,17:57:00,
3,KALIOSO,KO,,18:02:00,
4,SALEM,SLM,18:09:00,18:11:00,
5,SUMBERLAWANG,SUM,,18:18:00,
6,GOPRAK,GPK,,18:24:00,
7,GUNDIH,GD,18:31:00,18:33:00,
8,KARANGSONO,KSO,,18:44:00,
9,TELAWA,TW,18:55:00,19:05:00,X KA 270 (KA 270 X)
10,PADAS,PDS,,19:15:00,
11,KEDUNGJATI,KEJ,,19:20:00,
12,TANGGUNG,TGG,,19:29:00,
13,BRUMBUNG,BBG,19:42:00,19:45:00,(KA 2714X)
14,ALASTUA,ATA,,19:53:00,
15,SEMARANG TAWANG,SMT,20:02:00,,
