No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,09:50:00,
2,PURWOSARI,PWS,,09:54:00,
3,GAWOK,GW,,09:58:00,
4,DELANGGU,DL,,10:01:00,
5,CEPER,CE,,10:05:00,
6,KLATEN,KT,10:12:00,10:14:00,
7,SROWOT,SWT,,10:19:00,
8,BRAMBANAN,BBN,,10:22:30,
9,MAGUWO,MGW,,10:27:00,
10,LEMPUYANGAN,LPN,,10:31:00,
11,YOGYAKARTA,YK,10:35:00,10:40:00,
12,PATUKAN,PTN,,10:45:00,
13,REWULU,RWL,,10:48:00,
14,SENTOLO,STL,,10:54:00,
15,WATES,WT,,11:02:00,
16,KEDUNDANG,KDG,,11:06:00,
17,WOJO,WJ,,11:10:00,
18,JENAR,JN,,11:15:00,
19,KUTOARJO,KTA,11:25:00,11:30:00,
20,BUTUH,BTH,,11:35:00,
21,PREMBUN,PRB,,11:40:00,
22,KUTOWINANGUN,KWN,,11:44:00,
23,WONOSARI,WNS,,11:46:00,
24,KEBUMEN,KM,11:50:00,11:53:00,
25,SRUWENG,SRW,,12:00:00,
26,KARANGANYAR,KA,,12:02:00,
27,GOMBONG,GB,,12:06:30,// KA 201 (KA 201 =)
28,IJO,IJ,,12:10:00,
29,TAMBAK,TBK,,12:12:30,
30,SUMPIUH,SPH,,12:15:30,
31,KEMRANJEN,KJ,,12:19:00,
32,KROYA,KYA,12:25:00,12:28:00,
33,RANDEGAN,RDN,,12:35:00,
34,KEBASEN,KBS,,12:38:00,
35,NOTOG,NTG,,12:44:00,
36,PURWOKERTO,PWT,12:52:00,12:57:00,
37,KARANGGANDUL,KGD,,13:05:00,
38,KARANGSARI,KRR,,13:14:00,
39,PATUGURAN,PAT,,13:24:00,// KA 2623 (KA 2623 =)
40,KRETEK,KRT,,13:29:30,
41,BUMIAYU,BMA,,13:36:00,
42,LINGGAPURA,LG,,13:43:00,
43,PRUPUK,PPK,,13:53:00,
44,SONGGOM,SGG,,14:01:00,
45,LARANGAN,LRA,,14:05:00,
46,KETANGGUNGAN,KGG,,14:10:00,
47,CILEDUG,CLD,,14:19:00,
48,SINDANGLAUT,SDU,,14:28:00,
49,LUWUNG,LWG,,14:32:00,
50,CIREBON PRUJAKAN,CNP,,14:37:00,
51,CIREBON,CN,14:41:00,14:49:00,
52,CANGKRING,CNK,,14:56:00,
53,BANGODUWA,BDW,,14:59:00,
54,ARJAWINANGUN,AWN,,15:03:00,
55,KERTASEMAYA,KTM,,15:12:00,
56,JATIBARANG,JTB,,15:17:00,// KA 2529 (KA 2529 =)
57,TELAGASARI,TLS,,15:24:00,
58,TERISI,TIS,,15:29:00,
59,KADOKANGABUS,KAB,,15:33:00,
60,CILEGEH,CLH,,15:38:00,
61,HAURGEULIS,HGL,,15:44:00,
62,CIPUNEGARA,CRA,,15:48:00,
63,PEGADENBARU,PGB,,15:53:00,
64,CIKAUM,CKM,,15:58:00,
65,PASIRBUNGUR,PAS,,16:02:00,
66,PRINGKASAP,PRI,,16:06:00,
67,PABUARAN,PAB,,16:10:00,
68,TANJUNGRASA,TJS,,16:13:00,
69,CIKAMPEK,CKP,,16:20:00,
70,DAWUAN,DWN,,16:23:00,
71,KOSAMBI,KOS,,16:27:00,
72,KLARI,KLI,,16:29:00,// KA 2703 (KA 2703 =)
73,KARAWANG,KW,,16:33:00,
74,KEDUNGGEDEH,KDH,,16:37:00,
75,LEMAHABANG,LMB,,16:43:00,
76,CIKARANG,CKR,16:47:00,16:49:00,
77,TELAGA MURNI,TLM,,-,
78,CIBITUNG,CIT,,-,
79,TAMBUN,TB,,16:58:00,
80,BEKASITIMUR,BKST,,-,
81,BEKASI,BKS,,17:04:00,
82,JATINEGARA,JNG,17:14:00,17:16:00,
83,MATRAMAN,MTR,,-,
84,MANGGARAI,MRI,,17:21:00,
85,CIKINI,CKI,,-,
86,GONDANGDIA,GDD,,-,
