No.,station_name,station_code,arrival_time,departure_time,notes
1,KROYA,KYA,07:29:00,07:49:00,X KA 56F JJ
2,SIKAMPUH,SKP,,07:55:00,
3,MAOS,MA,08:01:00,08:03:00,
4,KASUGIHAN,KH,,08:06:00,
5,LEBENG,LBG,,08:10:00,
6,JERUKLEGI,JRL,08:16:00,08:18:00,
7,KAWUNGANTEN,KWG,,08:30:00,
8,GANDRUNGMANGUN,GDM,08:38:00,08:40:00,
9,SIDAREJA,SDR,08:48:00,08:50:00,
10,CIPARI,CPI,,08:57:00,
11,MELUWUNG,MLW,,09:03:30,
12,LANGEN,LN,,09:10:00,
13,BANJAR,BJR,09:19:00,09:22:00,
14,KARANGPUCUNG,KNP,,09:28:00,
15,BOJONG,BJG,09:36:00,09:43:00,X KA 78 (KA 78 X)
16,CIAMIS,CI,09:52:00,09:54:00,
17,MANONJAYA,MNJ,10:08:00,10:17:00,X KA 10 (KA 10 X)
18,AWIPARI,AW,,10:21:00,
19,TASIKMALAYA,TSM,10:28:00,10:34:00,X KA 206F JJ (KA 206F JJ X)
20,INDIHIANG,IH,,10:40:00,
21,RAJAPOLAH,RJP,,10:47:00,
22,CIAWI,CAW,,10:55:00,
23,CIRAHAYU,CAA,,11:03:00,
24,CIPEUNDEUY,CPD,11:16:00,11:26:00,X KA 70 (KA 70 X)
25,BUMIWALUYA,BMW,,11:36:00,
26,WARUNGBANDREK,WB,,11:48:00,
27,CIBATU,CB,11:57:00,11:59:00,
28,LEUWIGOONG,LO,,-,
29,KARANGSARI,KRAI,,12:08:00,
30,LELES,LL,12:14:00,12:16:00,X KA 276 (KA 276 X)
31,LEBAKJERO,LBJ,,12:27:00,
32,NAGREG,NG,12:36:00,12:42:00,X KA 128 (KA 128 X)
33,CICALENGKA,CCL,,12:56:00,
34,HAURPUGUR,HRP,,12:59:00,
35,RANCAEKEK,RCK,,13:04:00,// KA 353 (KA 353 =)
36,CIMEKAR,CMK,,-,
37,GEDEBAGE,GDB,,13:10:00,
38,KIARACONDONG,KAC,13:18:00,13:22:00,
39,CIKUDAPATEUH,CTH,,-,
40,BANDUNG,BD,13:32:00,13:54:00,
41,ANDIR,AND,,13:59:00,
42,CIMINDI,CMD,,14:01:00,
43,CIMAHI,CMI,14:05:00,14:08:00,
44,GADOBANGKONG,GK,,-,
45,PADALARANG,PDL,,14:15:00,
46,CILAME,CLE,,14:24:00,
47,SASAKSAAT,SKT,14:33:00,14:40:00,X KA 174 (KA 174 X)
48,MASWATI,MSI,,14:47:00,
49,RENDEH,RH,,14:52:00,
50,CIKADONGDONG,CD,,14:56:00,
51,CISOMANG,CG,,-,
52,PLERED,PLD,,15:11:00,
53,SUKATANI,SUT,,15:17:00,
54,CIGANEA,CA,,15:27:00,
55,PURWAKARTA,PWK,15:36:00,15:38:00,
56,SADANG,SAD,,-,
57,CIBUNGUR,CBR,,15:49:00,
58,CIKAMPEK,CKP,15:58:00,16:00:00,
59,DAWUAN,DWN,,16:04:00,
60,KOSAMBI,KOS,,16:09:00,
61,KLARI,KLI,,16:12:00,
62,KARAWANG,KW,16:18:00,16:20:00,
63,KEDUNGGEDEH,KDH,,16:26:00,
64,LEMAHABANG,LMB,,16:33:00,
65,CIKARANG,CKR,16:37:00,16:39:00,
66,TELAGA MURNI,TLM,,-,
67,CIBITUNG,CIT,,-,
68,TAMBUN,TB,,16:48:00,// KA 6057 (KA 6057 =)
69,BEKASITIMUR,BKST,,-,
70,BEKASI,BKS,16:54:00,16:56:00,
71,JATINEGARA,JNG,17:09:00,17:11:00,
72,PONDOKJATI,POK,,-,
73,KRAMAT,KMT,,-,
74,GANGSENTIONG,GST,,-,
75,PASARSENEN,PSE,17:22:00,,
