No.,station_name,station_code,arrival_time,departure_time,notes
1,MALANG,ML,,16:00:00,
2,MALANGKOTALAMA,MLK,16:06:00,16:09:00,X KA 404 (KA 404 X)
3,PAKISAJI,PSI,,16:18:00,
4,KEPANJEN,KPN,16:27:00,16:30:00,
5,NGEBRUK,NB,,16:38:00,X KA 170 (KA 170 X)
6,SUMBERPUCUNG,SBP,,16:45:00,
7,POGAJIH,PGJ,,16:55:00,
8,KESAMBEN,KSB,,17:04:00,
9,WLINGI,WG,17:16:00,17:20:00,
10,TALUN,TAL,,17:26:00,
11,GARUM,GRM,,17:34:00,X KA 406 (KA 406 X)
12,BLITAR,BL,17:42:00,17:45:00,
13,REJOTANGAN,RJ,,17:54:00,
14,NGUNUT,NT,,17:58:00,// KA 429 (KA 429 =)
15,SUMBERGEMPOL,SBL,,18:02:00,
16,TULUNGAGUNG,TA,18:07:00,18:09:00,
17,NGUJANG,NJG,,18:15:00,
18,KRAS,KRS,,18:19:00,
19,NGADILUWIH,NDL,,18:23:00,
20,KEDIRI,KD,18:30:00,18:32:00,
21,SUSUHAN,SS,,18:37:00,X KA 408 (KA 408 X)
22,MINGGIRAN,MGN,,18:40:00,
23,PAPAR,PPR,,18:43:00,
24,PURWOASRI,PWA,,18:46:00,
25,KERTOSONO,KTS,18:53:00,18:56:00,// KA 273 (KA 273 =)
26,BARON,BRN,,19:02:00,
27,SUKOMORO,SKM,,19:08:00,
28,NGANJUK,NJ,19:13:00,19:15:00,
29,BAGOR,BGR,,19:21:00,
30,SARADAN,SRD,,19:32:00,
31,CARUBAN,CRB,,19:37:00,
32,BABADAN,BBD,,19:42:00,
33,MADIUN,MN,19:48:00,19:53:00,
34,MAGETAN,MAG,,20:01:00,
35,GENENG,GG,,20:06:00,
36,NGAWI,NGW,,20:11:00,// KA 157 (KA 157 =)
37,KEDUNGGALAR,KG,,20:16:00,
38,WALIKUKUN,WK,,20:22:00,
39,KEDUNGBANTENG,KDB,,20:29:00,
40,KEBONROMO,KRO,,20:33:00,
41,SRAGEN,SR,,20:36:00,
42,MASARAN,MSR,,20:41:00,
43,KEMIRI,KMR,,20:46:00,
44,PALUR,PL,,20:49:00,
45,SOLOJEBRES,SK,20:53:00,20:58:00,
46,SOLOBALAPAN,SLO,,21:02:00,
47,KADIPIRO,KDO,,21:09:00,
48,KALIOSO,KO,,21:14:00,
49,SALEM,SLM,,21:19:00,X KA 2714 (KA 2714 X)
50,SUMBERLAWANG,SUM,,21:25:00,
51,GOPRAK,GPK,,21:31:00,
52,GUNDIH,GD,,21:37:00,X KA 152 (KA 152 X)
53,KARANGSONO,KSO,21:50:00,21:58:00,X KA 38 (KA 38 X)
54,TELAWA,TW,,22:09:00,X KA 232 (KA 232 X)
55,PADAS,PDS,,22:16:00,
56,KEDUNGJATI,KEJ,,22:20:00,
57,TANGGUNG,TGG,,22:28:00,X KA 186 (KA 186 X)
58,BRUMBUNG,BBG,,22:37:00,
59,ALASTUA,ATA,,22:42:00,
60,SEMARANG TAWANG,SMT,22:49:00,22:54:00,
61,SEMARANG PONCOL,SMC,,22:59:00,
62,JERAKAH,JRK,,23:03:00,
63,MANGKANG,MKG,,23:07:00,
64,KALIWUNGU,KLN,,23:11:00,
65,KALIBODRI,KBD,,23:19:00,
66,WELERI,WLR,,23:24:00,
67,KRENGSENG,KNS,,23:27:00,
68,PLABUAN,PLB,,23:33:00,
69,KURIPAN,KRP,,23:38:00,
70,UJUNGNEGORO,UJN,,23:46:00,
71,BATANG,BTG,,23:49:00,
72,PEKALONGAN,PK,23:57:00,00:00:00,
73,SRAGI,SRI,,00:09:00,
74,COMAL,CO,,00:12:00,
75,PETARUKAN,PTA,,00:17:00,
76,PEMALANG,PML,,00:21:00,
77,SURODADI,SD,,00:28:00,
78,LARANGAN,LR,,00:34:00,
79,TEGAL,TG,00:38:00,00:41:00,
80,BREBES,BB,,00:49:00,
81,TANJUNG,TGN,,01:00:00,
82,LOSARI,LOS,,01:05:00,
83,BABAKAN,BBK,,01:10:00,
84,WARUDUWUR,WDW,,01:17:00,
85,CIREBON PRUJAKAN,CNP,,01:23:00,
86,CIREBON,CN,01:26:00,01:31:00,
87,CANGKRING,CNK,,01:38:00,
88,BANGODUWA,BDW,,01:41:00,
89,ARJAWINANGUN,AWN,,01:44:00,
90,KERTASEMAYA,KTM,,01:53:00,
91,JATIBARANG,JTB,,01:58:00,
92,TELAGASARI,TLS,,02:04:00,
93,TERISI,TIS,,02:09:00,
94,KADOKANGABUS,KAB,,02:13:00,
95,CILEGEH,CLH,,02:18:00,
96,HAURGEULIS,HGL,,02:24:00,
97,CIPUNEGARA,CRA,,02:28:00,
98,PEGADENBARU,PGB,,02:33:00,
99,CIKAUM,CKM,,02:38:00,
100,PASIRBUNGUR,PAS,,02:41:00,
101,PRINGKASAP,PRI,,02:45:00,
102,PABUARAN,PAB,,02:48:00,
103,TANJUNGRASA,TJS,,02:51:00,
104,CIKAMPEK,CKP,,02:58:00,
105,DAWUAN,DWN,,03:01:00,
106,KOSAMBI,KOS,,03:05:00,
107,KLARI,KLI,,03:07:00,
