No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,10:30:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,10:40:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,10:44:00,
7,BEKASI,BKS,10:54:00,10:56:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,11:02:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,11:10:00,11:12:00,
13,LEMAHABANG,LMB,,11:16:00,
14,KEDUNGGEDEH,KDH,,11:22:00,
15,KARAWANG,KW,,11:26:00,
16,KLARI,KLI,,11:31:00,
17,KOSAMBI,KOS,,11:33:00,
18,DAWUAN,DWN,,11:37:00,
19,CIKAMPEK,CKP,,11:40:00,
20,TANJUNGRASA,TJS,,11:47:00,
21,PABUARAN,PAB,,11:50:00,
22,PRINGKASAP,PRI,,11:54:00,
23,PASIRBUNGUR,PAS,,11:58:00,
24,CIKAUM,CKM,,12:02:00,
25,PEGADENBARU,PGB,,12:08:00,
26,CIPUNEGARA,CRA,,12:13:00,
27,HAURGEULIS,HGL,,12:17:00,
28,CILEGEH,CLH,,12:24:00,
29,KADOKANGABUS,KAB,,12:30:00,
30,TERISI,TIS,,12:34:00,
31,TELAGASARI,TLS,,12:39:00,
32,JATIBARANG,JTB,,12:46:00,
33,KERTASEMAYA,KTM,,12:51:00,
34,ARJAWINANGUN,AWN,,13:01:00,
35,BANGODUWA,BDW,,13:05:00,
36,CANGKRING,CNK,,13:09:00,
37,CIREBON,CN,13:16:00,13:21:00,
38,CIREBON PRUJAKAN,CNP,,13:25:00,
39,LUWUNG,LWG,,13:31:00,
40,SINDANGLAUT,SDU,,13:36:00,
41,CILEDUG,CLD,,13:45:00,
42,KETANGGUNGAN,KGG,,13:54:00,
43,LARANGAN,LRA,,14:00:00,
44,SONGGOM,SGG,,14:04:00,
45,PRUPUK,PPK,,14:12:00,
46,LINGGAPURA,LG,,14:22:00,
47,BUMIAYU,BMA,,14:30:00,
48,KRETEK,KRT,,14:37:00,
49,PATUGURAN,PAT,,14:43:00,
50,KARANGSARI,KRR,,14:53:00,
51,KARANGGANDUL,KGD,,15:01:00,
52,PURWOKERTO,PWT,15:09:00,15:14:00,
53,NOTOG,NTG,,15:22:00,
54,KEBASEN,KBS,,15:27:00,
55,RANDEGAN,RDN,,15:30:00,
56,KROYA,KYA,15:36:00,15:38:00,
57,KEMRANJEN,KJ,,15:44:00,
58,SUMPIUH,SPH,,15:47:00,
59,TAMBAK,TBK,,15:50:00,
60,IJO,IJ,,15:53:00,
61,GOMBONG,GB,,15:57:00,
62,KARANGANYAR,KA,,16:02:00,
63,SRUWENG,SRW,,16:04:00,
64,KEBUMEN,KM,16:11:00,16:13:00,
65,WONOSARI,WNS,,16:18:00,
66,KUTOWINANGUN,KWN,,16:20:00,
67,PREMBUN,PRB,,16:24:00,
68,BUTUH,BTH,,16:29:00,
69,KUTOARJO,KTA,16:34:00,16:39:00,
70,JENAR,JN,,16:48:00,
71,WOJO,WJ,,16:53:00,
72,KEDUNDANG,KDG,,16:57:00,
73,WATES,WT,,17:01:00,
74,SENTOLO,STL,,17:09:00,
75,REWULU,RWL,,17:15:00,
76,PATUKAN,PTN,,17:18:00,
77,YOGYAKARTA,YK,17:23:00,17:28:00,
78,LEMPUYANGAN,LPN,,17:31:00,
79,MAGUWO,MGW,,17:35:00,
80,BRAMBANAN,BBN,,17:40:00,
81,SROWOT,SWT,,17:44:00,
82,KLATEN,KT,17:50:00,17:52:00,
83,CEPER,CE,,18:00:00,
84,DELANGGU,DL,,18:05:00,
85,GAWOK,GW,,18:09:00,
86,PURWOSARI,PWS,,18:13:00,
87,SOLOBALAPAN,SLO,18:18:00,,
