No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,20:30:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,20:39:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,20:44:00,
7,BEKASI,BKS,,20:54:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,20:59:00,// KA 6066 (KA 6066 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,21:05:00,
13,LEMAHABANG,LMB,,21:08:00,
14,KEDUNGGEDEH,KDH,,21:13:00,
15,KARAWANG,KW,,21:17:00,
16,KLARI,KLI,,21:21:00,
17,KOSAMBI,KOS,,21:23:00,
18,DAWUAN,DWN,,21:27:00,
19,CIKAMPEK,CKP,,21:30:00,
20,TANJUNGRASA,TJS,,21:37:00,
21,PABUARAN,PAB,,21:40:00,
22,PRINGKASAP,PRI,,21:43:00,
23,PASIRBUNGUR,PAS,,21:46:00,
24,CIKAUM,CKM,,21:49:00,
25,PEGADENBARU,PGB,,21:54:00,// KA 304 (KA 304 =)
26,CIPUNEGARA,CRA,,21:58:00,
27,HAURGEULIS,HGL,,22:02:00,
28,CILEGEH,CLH,,22:08:00,
29,KADOKANGABUS,KAB,,22:13:00,
30,TERISI,TIS,,22:17:00,
31,TELAGASARI,TLS,,22:22:00,
32,JATIBARANG,JTB,,22:28:00,
33,KERTASEMAYA,KTM,,22:33:00,
34,ARJAWINANGUN,AWN,,22:42:00,
35,BANGODUWA,BDW,,22:45:00,
36,CANGKRING,CNK,,22:48:00,
37,CIREBON,CN,22:53:00,22:56:00,
38,CIREBON PRUJAKAN,CNP,,22:59:00,
39,WARUDUWUR,WDW,,23:05:00,
40,BABAKAN,BBK,,23:12:00,
41,LOSARI,LOS,,23:17:00,
42,TANJUNG,TGN,,23:22:00,
43,BREBES,BB,,23:33:00,
44,TEGAL,TG,,23:40:00,// KA 32 (KA 32 =)
45,LARANGAN,LR,,23:43:00,// KA 2708 (KA 2708 =)
46,SURODADI,SD,,23:49:00,
47,PEMALANG,PML,,23:56:00,
48,PETARUKAN,PTA,,00:00:00,
49,COMAL,CO,,00:05:00,
50,SRAGI,SRI,,00:08:00,
51,PEKALONGAN,PK,,00:15:00,
52,BATANG,BTG,,00:21:00,
53,UJUNGNEGORO,UJN,,00:24:00,
54,KURIPAN,KRP,,00:32:00,
55,PLABUAN,PLB,,00:37:00,
56,KRENGSENG,KNS,,00:43:00,
57,WELERI,WLR,,00:46:00,
58,KALIBODRI,KBD,,00:52:00,
59,KALIWUNGU,KLN,,01:00:00,
60,MANGKANG,MKG,,01:03:00,
61,JERAKAH,JRK,,01:07:00,
62,SEMARANG PONCOL,SMC,,01:10:00,
63,SEMARANG TAWANG,SMT,01:15:00,01:18:00,
64,ALASTUA,ATA,,01:26:00,
65,BRUMBUNG,BBG,,01:30:00,
66,TEGOWANU,TGW,,01:35:00,// KA 2524 (KA 2524 =)
67,GUBUG,GUB,,01:39:00,
68,KARANGJATI,KGT,,01:46:00,
69,SEDADI,SDI,,01:51:00,
70,NGROMBO,NBO,,01:54:00,
71,GAMBRINGAN,GBN,,01:56:00,
72,JAMBON,JBN,,02:03:00,
73,PANUNGGALAN,PNL,,02:06:00,
74,KRADENAN,KNN,,02:11:00,
75,SULUR,SL,,02:17:00,
76,DOPLANG,DPL,,02:22:00,
77,RANDUBLATUNG,RBG,,02:33:00,
78,WADU,WDU,,02:41:00,
79,KAPUAN,KPA,,02:45:00,
80,CEPU,CU,,02:49:00,
81,TOBO,TBO,,02:55:00,
82,KALITIDU,KIT,,03:03:00,
83,BOJONEGORO,BJ,,03:12:00,
84,KAPAS,KPS,,03:16:00,
85,SUMBERREJO,SRJ,,03:20:00,
86,BOWERNO,BWO,,03:27:00,
87,BABAT,BBT,,03:33:00,
88,GEMBONG,GEB,,03:36:00,
89,PUCUK,PC,,03:39:00,
90,SURABAYAN,SBN,,03:44:00,
91,LAMONGAN,LMG,,03:49:00,
92,DUDUK,DD,,03:56:00,
93,CERME,CME,,04:02:00,
94,BENOWO,BNW,,04:05:00,
95,KANDANGAN,KDA,,04:08:00,
96,TANDES,TES,,04:10:00,
97,SURABAYA PASARTURI,SBI,04:15:00,,
