No.,station_name,station_code,arrival_time,departure_time,notes
1,KUTOARJO,KTA,,13:50:00,
2,BUTUH,BTH,,13:55:00,
3,PREMBUN,PRB,,13:59:00,
4,KUTOWINANGUN,KWN,,14:03:00,
5,WONOSARI,WNS,,14:05:00,
6,KEBUMEN,KM,14:10:00,14:12:00,
7,SRUWENG,SRW,,14:19:00,
8,KARANGANYAR,KA,,14:21:00,
9,GOMBONG,GB,14:28:00,14:30:00,
10,IJO,IJ,,14:36:00,
11,TAMBAK,TBK,,14:39:00,
12,SUMPIUH,SPH,,14:42:00,
13,KEMRANJEN,KJ,,14:45:00,
14,KROYA,KYA,14:51:00,14:54:00,
15,RANDEGAN,RDN,,15:01:00,
16,KEBASEN,KBS,,15:04:00,
17,NOTOG,NTG,,15:09:00,
18,PURWOKERTO,PWT,15:17:00,15:22:00,
19,KARANGGANDUL,KGD,,15:30:00,
20,KARANGSARI,KRR,,15:39:00,
21,PATUGURAN,PAT,,15:50:00,
22,KRETEK,KRT,,15:56:00,
23,BUMIAYU,BMA,,16:03:00,
24,LINGGAPURA,LG,,16:10:00,
25,PRUPUK,PPK,,16:20:00,
26,SONGGOM,SGG,,16:27:00,
27,LARANGAN,LRA,,16:31:00,
28,KETANGGUNGAN,KGG,,16:36:00,
29,CILEDUG,CLD,,16:45:00,
30,SINDANGLAUT,SDU,,16:54:00,
31,LUWUNG,LWG,,16:59:00,
32,CIREBON PRUJAKAN,CNP,,17:04:00,
33,CIREBON,CN,17:07:00,17:12:00,
34,CANGKRING,CNK,,17:19:00,
35,BANGODUWA,BDW,,17:22:00,
36,ARJAWINANGUN,AWN,,17:25:00,
37,KERTASEMAYA,KTM,,17:34:00,
38,JATIBARANG,JTB,,17:39:00,
39,TELAGASARI,TLS,,17:45:00,
40,TERISI,TIS,,17:50:00,
41,KADOKANGABUS,KAB,,17:54:00,
42,CILEGEH,CLH,,17:59:00,
43,HAURGEULIS,HGL,,18:05:00,
44,CIPUNEGARA,CRA,,18:09:00,
45,PEGADENBARU,PGB,,18:14:00,
46,CIKAUM,CKM,,18:19:00,
47,PASIRBUNGUR,PAS,,18:23:00,
48,PRINGKASAP,PRI,,18:27:00,
49,PABUARAN,PAB,,18:30:00,
50,TANJUNGRASA,TJS,,18:33:00,
51,CIKAMPEK,CKP,,18:40:00,
52,DAWUAN,DWN,,18:43:00,
53,KOSAMBI,KOS,,18:47:00,// KA 333 (KA 333 =)
54,KLARI,KLI,,18:49:00,
55,KARAWANG,KW,,18:53:00,
56,KEDUNGGEDEH,KDH,,18:57:00,
57,LEMAHABANG,LMB,,19:03:00,
58,CIKARANG,CKR,,19:06:00,
59,TELAGA MURNI,TLM,,-,
60,CIBITUNG,CIT,,-,
61,TAMBUN,TB,,19:12:00,// KA 5173 (KA 5173 =)
62,BEKASITIMUR,BKST,,-,
63,BEKASI,BKS,,19:18:00,
64,JATINEGARA,JNG,19:28:00,19:30:00,
65,PONDOKJATI,POK,,-,
66,KRAMAT,KMT,,-,
67,GANGSENTIONG,GST,,-,
68,PASARSENEN,PSE,19:40:00,,
