No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,16:55:00,
2,ANDIR,AND,,17:00:00,
3,CIMINDI,CMD,,17:02:00,
4,CIMAHI,CMI,17:06:00,17:08:00,
5,GADOBANGKONG,GK,,-,
6,PADALARANG,PDL,,17:15:00,
7,CILAME,CLE,,17:24:00,
8,SASAKSAAT,SKT,,17:32:00,
9,MASWATI,MSI,,17:38:00,X KA 350 (KA 350 X)
10,RENDEH,RH,,17:43:00,
11,CIKADONGDONG,CD,,17:47:00,
12,CISOMANG,CG,,-,
13,PLERED,PLD,,18:01:00,
14,SUKATANI,SUT,,18:06:00,
15,CIGANEA,CA,,18:14:00,
16,PURWAKARTA,PWK,18:23:00,18:26:00,
17,SADANG,SAD,,-,
18,CIBUNGUR,CBR,,18:36:00,
19,CIKAMPEK,CKP,18:45:00,19:10:00,"PERJALANANNYA DITERUSKAN OLEH 
KA 172"
