No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,22:05:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,22:14:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,22:20:00,
7,BEKASI,BKS,22:33:00,22:35:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,22:42:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,22:49:00,
13,LEMAHABANG,LMB,,22:52:00,
14,KEDUNGGEDEH,KDH,,22:58:00,
15,KARAWANG,KW,,23:02:00,
16,KLARI,KLI,,23:07:00,
17,KOSAMBI,KOS,,23:09:00,
18,DAWUAN,DWN,,23:13:00,
19,CIKAMPEK,CKP,23:17:00,23:20:00,
20,TANJUNGRASA,TJS,,23:28:00,
21,PABUARAN,PAB,,23:31:00,
22,PRINGKASAP,PRI,,23:34:00,
23,PASIRBUNGUR,PAS,,23:38:00,
24,CIKAUM,CKM,,23:41:00,
25,PEGADENBARU,PGB,23:47:00,23:49:00,
26,CIPUNEGARA,CRA,,23:54:00,
27,HAURGEULIS,HGL,23:59:00,00:01:00,
28,CILEGEH,CLH,,00:08:00,
29,KADOKANGABUS,KAB,,00:13:00,
30,TERISI,TIS,,00:17:00,
31,TELAGASARI,TLS,,00:22:00,
32,JATIBARANG,JTB,00:28:00,00:30:00,
33,KERTASEMAYA,KTM,,00:37:00,
34,ARJAWINANGUN,AWN,00:47:00,00:49:00,
35,BANGODUWA,BDW,,00:54:00,
36,CANGKRING,CNK,,00:58:00,
37,CIREBON,CN,01:05:00,,
