No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,06:35:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,06:44:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,06:50:00,06:52:00,
7,BEKASI,BKS,07:04:00,07:06:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,07:12:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,07:19:00,
13,LEMAHABANG,LMB,,07:22:00,
14,KEDUNGGEDEH,KDH,,07:28:00,
15,KARAWANG,KW,07:33:00,07:35:00,
16,KLARI,KLI,,07:40:00,
17,KOSAMBI,KOS,,07:42:00,
18,DAWUAN,DWN,,07:46:00,
19,CIKAMPEK,CKP,,07:50:00,
20,CIBUNGUR,CBR,,07:57:00,
21,SADANG,SAD,,-,
22,PURWAKARTA,PWK,08:08:00,08:12:00,(KA 135 X)
23,CIGANEA,CA,,08:21:00,
24,SUKATANI,SUT,,08:29:00,
25,PLERED,PLD,,08:34:00,
26,CISOMANG,CG,,-,
27,CIKADONGDONG,CD,,08:48:00,
28,RENDEH,RH,,08:52:00,
29,MASWATI,MSI,,08:57:00,X KA 299 (KA 299 X)
30,SASAKSAAT,SKT,,09:03:00,
31,CILAME,CLE,,09:11:00,
32,PADALARANG,PDL,09:20:00,09:22:00,
33,GADOBANGKONG,GK,,-,
34,CIMAHI,CMI,09:30:00,09:32:00,
35,CIMINDI,CMD,,09:35:00,
36,ANDIR,AND,,09:37:00,
37,BANDUNG,BD,09:42:00,09:50:00,
38,CIKUDAPATEUH,CTH,,-,
39,KIARACONDONG,KAC,09:59:00,10:02:00,
40,GEDEBAGE,GDB,,10:10:00,
41,CIMEKAR,CMK,,-,
42,RANCAEKEK,RCK,,10:15:00,
43,HAURPUGUR,HRP,,10:19:00,
44,CICALENGKA,CCL,,10:23:00,
45,NAGREG,NG,,10:36:00,
46,LEBAKJERO,LBJ,,10:45:00,
47,LELES,LL,10:55:00,10:57:00,
48,KARANGSARI,KRAI,,11:03:00,
49,LEUWIGOONG,LO,,-,
50,CIBATU,CB,11:13:00,11:16:00,
51,PASIRJENGKOL,PSJ,,11:24:00,
52,WANARAJA,WNR,,11:30:00,
53,GARUT,GRT,11:45:00,,
