No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,19:45:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,19:54:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,19:59:00,20:01:00,
7,BEKASI,BKS,20:12:00,20:14:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,20:20:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,20:27:00,
13,LEMAHABANG,LMB,,20:30:00,
14,KEDUNGGEDEH,KDH,,20:36:00,
15,KARAWANG,KW,,20:40:00,// KA 338 (KA 338 =)
16,KLARI,KLI,,20:44:00,
17,KOSAMBI,KOS,,20:47:00,
18,DAWUAN,DWN,,20:51:00,
19,CIKAMPEK,CKP,,20:54:00,
20,TANJUNGRASA,TJS,,21:01:00,
21,PABUARAN,PAB,,21:04:00,
22,PRINGKASAP,PRI,,21:07:00,
23,PASIRBUNGUR,PAS,,21:10:00,
24,CIKAUM,CKM,,21:13:00,// KA 304 (KA 304 =)
25,PEGADENBARU,PGB,,21:18:00,
26,CIPUNEGARA,CRA,,21:22:00,
27,HAURGEULIS,HGL,,21:26:00,
28,CILEGEH,CLH,,21:32:00,
29,KADOKANGABUS,KAB,,21:37:00,
30,TERISI,TIS,,21:41:00,
31,TELAGASARI,TLS,,21:46:00,
32,JATIBARANG,JTB,,21:52:00,
33,KERTASEMAYA,KTM,,21:57:00,
34,ARJAWINANGUN,AWN,,22:06:00,
35,BANGODUWA,BDW,,22:09:00,
36,CANGKRING,CNK,,22:13:00,
37,CIREBON,CN,22:19:00,22:24:00,
38,CIREBON PRUJAKAN,CNP,,22:27:00,
39,WARUDUWUR,WDW,,22:34:00,
40,BABAKAN,BBK,,22:41:00,
41,LOSARI,LOS,,22:46:00,
42,TANJUNG,TGN,,22:51:00,
43,BREBES,BB,,23:02:00,
44,TEGAL,TG,23:11:00,23:13:00,
45,LARANGAN,LR,,23:18:00,// KA 2708 (KA 2708 =)
46,SURODADI,SD,,23:23:30,
47,PEMALANG,PML,23:31:00,23:33:00,
48,PETARUKAN,PTA,,23:38:00,
49,COMAL,CO,,23:43:00,
50,SRAGI,SRI,,23:46:00,
51,PEKALONGAN,PK,23:54:00,23:56:00,
52,BATANG,BTG,,00:04:00,
53,UJUNGNEGORO,UJN,,00:08:00,
54,KURIPAN,KRP,,00:16:00,
55,PLABUAN,PLB,,00:21:00,
56,KRENGSENG,KNS,,00:27:00,
57,WELERI,WLR,,00:30:00,
58,KALIBODRI,KBD,,00:36:00,
59,KALIWUNGU,KLN,,00:44:00,
60,MANGKANG,MKG,,00:47:00,
61,JERAKAH,JRK,,00:51:00,
62,SEMARANG PONCOL,SMC,,00:56:00,
63,SEMARANG TAWANG,SMT,01:01:00,,
