No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,22:15:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,22:25:00,22:27:00,
6,BEKASI,BKS,22:40:00,22:42:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,22:48:00,
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,,22:55:00,
12,LEMAHABANG,LMB,,22:58:00,
13,KEDUNGGEDEH,KDH,,23:04:00,
14,KARAWANG,KW,23:09:00,23:11:00,
15,KLARI,KLI,,23:17:00,
16,KOSAMBI,KOS,,23:19:00,
17,DAWUAN,DWN,,23:24:00,
18,CIKAMPEK,CKP,23:28:00,23:30:00,
19,TANJUNGRASA,TJS,,23:38:00,
20,PABUARAN,PAB,,23:41:00,
21,PRINGKASAP,PRI,,23:44:00,
22,PASIRBUNGUR,PAS,,23:48:00,
23,CIKAUM,CKM,,23:52:00,
24,PEGADENBARU,PGB,,23:58:00,
25,CIPUNEGARA,CRA,,00:03:00,
26,HAURGEULIS,HGL,00:09:00,00:11:00,
27,CILEGEH,CLH,,00:18:00,
28,KADOKANGABUS,KAB,,00:23:00,
29,TERISI,TIS,,00:27:00,
30,TELAGASARI,TLS,,00:32:00,
31,JATIBARANG,JTB,00:40:00,00:52:00,= KA 22 (KA 22 //)
32,KERTASEMAYA,KTM,,00:59:00,
33,ARJAWINANGUN,AWN,,01:08:00,
34,BANGODUWA,BDW,,01:12:00,
35,CANGKRING,CNK,,01:16:00,
36,CIREBON,CN,01:23:00,01:29:00,
37,CIREBON PRUJAKAN,CNP,,01:32:00,
38,WARUDUWUR,WDW,,01:39:00,
39,BABAKAN,BBK,,01:47:00,
40,LOSARI,LOS,,01:52:00,
41,TANJUNG,TGN,,01:57:00,
42,BREBES,BB,,02:09:00,
43,TEGAL,TG,02:18:00,02:21:00,
44,LARANGAN,LR,,02:26:00,
45,SURODADI,SD,,02:32:00,
46,PEMALANG,PML,02:40:00,02:42:00,
47,PETARUKAN,PTA,,02:47:00,
48,COMAL,CO,,02:53:00,
49,SRAGI,SRI,,02:56:00,
50,PEKALONGAN,PK,03:04:00,03:07:00,
51,BATANG,BTG,,03:15:00,
52,UJUNGNEGORO,UJN,,03:18:00,
53,KURIPAN,KRP,,03:26:00,
54,PLABUAN,PLB,,03:31:00,
55,KRENGSENG,KNS,,03:37:00,
56,WELERI,WLR,03:41:00,03:43:00,
57,KALIBODRI,KBD,,03:50:00,
58,KALIWUNGU,KLN,,03:57:00,
59,MANGKANG,MKG,,04:01:00,
60,JERAKAH,JRK,,04:05:00,
61,SEMARANG PONCOL,SMC,04:11:00,04:16:00,
62,SEMARANG TAWANG,SMT,,04:21:00,// KA 304 (KA 304 =)
63,ALASTUA,ATA,,04:29:00,
64,BRUMBUNG,BBG,,04:34:00,
65,TEGOWANU,TGW,,04:40:00,
66,GUBUG,GUB,,04:45:00,
67,KARANGJATI,KGT,,04:53:00,
68,SEDADI,SDI,,04:58:00,
69,NGROMBO,NBO,05:04:00,05:06:00,
70,GAMBRINGAN,GBN,,05:09:00,
71,JAMBON,JBN,,05:17:00,
72,PANUNGGALAN,PNL,,05:21:00,
73,KRADENAN,KNN,,05:28:00,
74,SULUR,SL,,05:35:00,
75,DOPLANG,DPL,,05:40:00,
76,RANDUBLATUNG,RBG,05:51:00,05:53:00,
77,WADU,WDU,,06:02:00,
78,KAPUAN,KPA,,06:07:00,
79,CEPU,CU,06:13:00,06:16:00,
80,TOBO,TBO,,06:23:00,
81,KALITIDU,KIT,,06:32:00,
82,BOJONEGORO,BJ,06:43:00,06:45:00,
83,KAPAS,KPS,,06:51:00,
84,SUMBERREJO,SRJ,,06:56:00,
85,BOWERNO,BWO,,07:04:00,
86,BABAT,BBT,07:12:00,07:14:00,
87,GEMBONG,GEB,,07:20:00,
88,PUCUK,PC,,07:24:00,
89,SURABAYAN,SBN,,07:30:00,
90,LAMONGAN,LMG,07:37:00,07:39:00,
91,DUDUK,DD,,07:49:00,
92,CERME,CME,,07:56:00,
93,BENOWO,BNW,,07:59:00,
94,KANDANGAN,KDA,,08:02:00,
95,TANDES,TES,,08:04:00,
96,SURABAYA PASARTURI,SBI,08:09:00,08:18:00,
