No.,station_name,station_code,arrival_time,departure_time,notes
1,ADI SOEMARMO,SMO,,17:30:00,X 579
2,KADIPIRO,KDO,17:40:00,17:41:00,
3,SOLOBALAPAN,SLO,17:48:00,17:54:00,(KA 231 X)
4,SOLOJEBRES,SK,17:58:00,18:00:00,
5,PALUR,PL,,18:05:00,
6,KEMIRI,KMR,,18:08:00,
7,MASARAN,MSR,,18:14:00,
8,SRAGEN,SR,18:21:00,18:23:00,
9,KEBONROMO,KRO,,18:28:00,
10,KEDUNGBANTENG,KDB,,18:32:00,
11,WALIKUKUN,WK,18:43:00,18:45:00,
12,KEDUNGGALAR,KG,,18:54:00,
13,NGAWI,NGW,19:01:00,19:03:00,
14,GENENG,GG,,19:10:00,
15,MAGETAN,MAG,19:18:00,19:20:00,
16,MADIUN,MN,19:30:00,,
