No.,station_name,station_code,arrival_time,departure_time,notes
1,JOMBANG,JG,,06:55:00,
2,SEMBUNG,SMB,,07:02:00,
3,KERTOSONO,KTS,07:09:00,07:12:00,
4,BARON,BRN,,07:19:00,
5,SUKOMORO,SKM,,07:26:00,
6,NGANJUK,NJ,07:31:00,07:34:00,
7,BAGOR,BGR,,07:40:00,
8,SARADAN,SRD,,07:51:00,
9,CARUBAN,CRB,07:59:00,08:01:00,
10,BABADAN,BBD,,08:09:00,
11,MADIUN,MN,08:16:00,08:22:00,
12,MAGETAN,MAG,08:32:00,08:34:00,
13,GENENG,GG,,08:42:00,// KA 577 (KA 577 =)
14,NGAWI,NGW,08:48:00,08:50:00,
15,KEDUNGGALAR,KG,,08:58:00,
16,WALIKUKUN,WK,,09:05:00,
17,KEDUNGBANTENG,KDB,,09:14:00,
18,KEBONROMO,KRO,,09:19:00,
19,SRAGEN,SR,09:24:00,09:26:00,
20,MASARAN,MSR,,09:34:00,
21,KEMIRI,KMR,,09:40:00,
22,PALUR,PL,,09:44:00,
23,SOLOJEBRES,SK,,09:47:00,
24,SOLOBALAPAN,SLO,09:51:00,09:57:00,
25,PURWOSARI,PWS,,10:02:00,
26,GAWOK,GW,,10:06:30,
27,DELANGGU,DL,,10:10:00,
28,CEPER,CE,,10:14:00,
29,KLATEN,KT,10:21:00,10:23:00,
30,SROWOT,SWT,,10:29:00,
31,BRAMBANAN,BBN,,10:33:00,
32,MAGUWO,MGW,,10:38:00,
33,LEMPUYANGAN,LPN,,10:43:00,
34,YOGYAKARTA,YK,10:46:00,10:50:00,
35,PATUKAN,PTN,,10:55:00,
36,REWULU,RWL,,10:58:00,
37,SENTOLO,STL,,11:05:00,
38,WATES,WT,,11:13:00,
39,KEDUNDANG,KDG,,11:18:00,
40,WOJO,WJ,,11:24:00,
41,JENAR,JN,,11:30:00,
42,KUTOARJO,KTA,11:40:00,11:43:00,
43,BUTUH,BTH,,11:48:00,
44,PREMBUN,PRB,,11:53:00,
45,KUTOWINANGUN,KWN,12:00:00,12:02:00,
46,WONOSARI,WNS,,12:07:00,
47,KEBUMEN,KM,12:11:00,12:13:00,
48,SRUWENG,SRW,,12:21:00,
49,KARANGANYAR,KA,,12:24:00,
50,GOMBONG,GB,12:30:00,12:32:00,
51,IJO,IJ,,12:39:00,
52,TAMBAK,TBK,,12:42:00,
53,SUMPIUH,SPH,,12:46:00,
54,KEMRANJEN,KJ,,12:50:00,
55,KROYA,KYA,12:56:00,12:59:00,
56,RANDEGAN,RDN,,13:06:00,
57,KEBASEN,KBS,,13:09:00,
58,NOTOG,NTG,,13:14:00,
59,PURWOKERTO,PWT,13:22:00,13:27:00,
60,KARANGGANDUL,KGD,,13:35:00,
61,KARANGSARI,KRR,,13:44:00,
62,PATUGURAN,PAT,,13:55:00,
63,KRETEK,KRT,,14:01:00,
64,BUMIAYU,BMA,14:09:00,14:11:00,
65,LINGGAPURA,LG,,14:20:00,
66,PRUPUK,PPK,,14:30:00,
67,SONGGOM,SGG,,14:38:00,
68,LARANGAN,LRA,,14:42:00,
69,KETANGGUNGAN,KGG,,14:48:00,
70,CILEDUG,CLD,,14:59:00,
71,SINDANGLAUT,SDU,,15:09:00,
72,LUWUNG,LWG,,15:14:00,
73,CIREBON PRUJAKAN,CNP,,15:20:00,
74,CIREBON,CN,15:24:00,15:30:00,
75,CANGKRING,CNK,,15:37:00,
76,BANGODUWA,BDW,,15:40:00,
77,ARJAWINANGUN,AWN,,15:44:00,
78,KERTASEMAYA,KTM,,15:54:00,
79,JATIBARANG,JTB,,16:00:00,
80,TELAGASARI,TLS,,16:07:00,
81,TERISI,TIS,,16:13:00,
82,KADOKANGABUS,KAB,,16:17:00,
83,CILEGEH,CLH,,16:22:00,
84,HAURGEULIS,HGL,16:30:00,16:32:00,
85,CIPUNEGARA,CRA,,16:38:00,
86,PEGADENBARU,PGB,16:45:00,16:47:00,
87,CIKAUM,CKM,,16:55:00,
88,PASIRBUNGUR,PAS,,16:59:00,
89,PRINGKASAP,PRI,,17:03:00,
90,PABUARAN,PAB,,17:07:00,
91,TANJUNGRASA,TJS,,17:10:00,
92,CIKAMPEK,CKP,,17:18:00,
93,DAWUAN,DWN,,17:22:00,
94,KOSAMBI,KOS,,17:28:00,
95,KLARI,KLI,,17:30:30,
96,KARAWANG,KW,,17:35:00,
97,KEDUNGGEDEH,KDH,,17:39:00,// KA 337 (KA 337 =)
98,LEMAHABANG,LMB,,17:45:00,
99,CIKARANG,CKR,17:50:00,17:52:00,
100,TELAGA MURNI,TLM,,-,
101,CIBITUNG,CIT,,-,
102,TAMBUN,TB,,18:00:00,
103,BEKASITIMUR,BKST,,-,
104,BEKASI,BKS,18:06:00,18:08:00,
105,JATINEGARA,JNG,18:21:00,18:23:00,
106,PONDOKJATI,POK,,-,
107,KRAMAT,KMT,,-,
108,GANGSENTIONG,GST,,-,
109,PASARSENEN,PSE,18:33:00,,
