No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,06:20:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,06:29:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,,06:34:00,
7,BEKASI,BKS,06:44:00,06:46:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,06:52:00,
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,06:59:00,
13,LEMAHABANG,LMB,,07:02:00,
14,KEDUNGGEDEH,KDH,,07:08:00,
15,KARAWANG,KW,,07:12:00,
16,KLARI,KLI,,07:16:00,
17,KOSAMBI,KOS,,07:18:00,
18,DAWUAN,DWN,,07:22:00,
19,CIKAMPEK,CKP,,07:25:00,
20,TANJUNGRASA,TJS,,07:32:00,
21,PABUARAN,PAB,,07:35:00,
22,PRINGKASAP,PRI,,07:38:00,
23,PASIRBUNGUR,PAS,,07:42:00,
24,CIKAUM,CKM,,07:45:00,
25,PEGADENBARU,PGB,,07:50:00,
26,CIPUNEGARA,CRA,,07:54:00,
27,HAURGEULIS,HGL,,07:58:00,
28,CILEGEH,CLH,,08:04:00,
29,KADOKANGABUS,KAB,,08:09:00,
30,TERISI,TIS,,08:13:00,
31,TELAGASARI,TLS,,08:18:00,
32,JATIBARANG,JTB,,08:24:00,
33,KERTASEMAYA,KTM,,08:29:00,
34,ARJAWINANGUN,AWN,,08:38:00,
35,BANGODUWA,BDW,,08:41:00,
36,CANGKRING,CNK,,08:44:00,
37,CIREBON,CN,08:49:00,08:54:00,
38,CIREBON PRUJAKAN,CNP,,08:57:00,
39,LUWUNG,LWG,,09:02:00,
40,SINDANGLAUT,SDU,,09:06:00,
41,CILEDUG,CLD,,09:15:00,
42,KETANGGUNGAN,KGG,,09:24:00,
43,LARANGAN,LRA,,09:29:00,
44,SONGGOM,SGG,,09:32:00,
45,PRUPUK,PPK,,09:39:00,
46,LINGGAPURA,LG,,09:49:00,
47,BUMIAYU,BMA,,09:57:00,
48,KRETEK,KRT,,10:04:00,
49,PATUGURAN,PAT,,10:10:00,
50,KARANGSARI,KRR,,10:20:00,
51,KARANGGANDUL,KGD,,10:28:00,
52,PURWOKERTO,PWT,10:36:00,10:41:00,
53,NOTOG,NTG,,10:49:00,
54,KEBASEN,KBS,,10:54:00,
55,RANDEGAN,RDN,,10:57:00,
56,KROYA,KYA,11:03:00,11:05:00,
57,KEMRANJEN,KJ,,11:11:00,
58,SUMPIUH,SPH,,11:14:00,
59,TAMBAK,TBK,,11:17:00,
60,IJO,IJ,,11:19:30,
61,GOMBONG,GB,,11:23:00,
62,KARANGANYAR,KA,,11:28:00,
63,SRUWENG,SRW,,11:30:00,
64,KEBUMEN,KM,11:37:00,11:39:00,
65,WONOSARI,WNS,,11:44:00,
66,KUTOWINANGUN,KWN,,11:46:00,
67,PREMBUN,PRB,,11:50:00,
68,BUTUH,BTH,,11:54:00,
69,KUTOARJO,KTA,11:59:00,12:02:00,
70,JENAR,JN,,12:11:00,
71,WOJO,WJ,,12:15:30,
72,KEDUNDANG,KDG,,12:19:00,
73,WATES,WT,,12:23:00,
74,SENTOLO,STL,,12:31:00,
75,REWULU,RWL,,12:37:00,
76,PATUKAN,PTN,,12:40:00,
77,YOGYAKARTA,YK,12:45:00,12:50:00,
78,LEMPUYANGAN,LPN,,12:53:00,
79,MAGUWO,MGW,,12:57:00,
80,BRAMBANAN,BBN,,13:01:30,
81,SROWOT,SWT,,13:05:00,
82,KLATEN,KT,,13:09:00,
83,CEPER,CE,,13:15:00,
84,DELANGGU,DL,,13:19:00,
85,GAWOK,GW,,13:22:00,
86,PURWOSARI,PWS,,13:26:00,
87,SOLOBALAPAN,SLO,13:30:00,13:33:00,
88,SOLOJEBRES,SK,,13:37:00,
89,PALUR,PL,,13:40:00,
90,KEMIRI,KMR,,13:43:00,
91,MASARAN,MSR,,13:48:00,
92,SRAGEN,SR,,13:53:00,
93,KEBONROMO,KRO,,13:56:00,
94,KEDUNGBANTENG,KDB,,14:00:00,
95,WALIKUKUN,WK,,14:08:00,
96,KEDUNGGALAR,KG,,14:13:00,
97,NGAWI,NGW,,14:18:00,
98,GENENG,GG,,14:22:00,
99,MAGETAN,MAG,,14:28:00,
100,MADIUN,MN,14:36:00,14:41:00,
101,BABADAN,BBD,,14:47:00,
102,CARUBAN,CRB,,14:52:00,
103,SARADAN,SRD,,14:57:00,
104,BAGOR,BGR,,15:06:00,
105,NGANJUK,NJ,15:12:00,15:14:00,
106,SUKOMORO,SKM,,15:19:00,
107,BARON,BRN,,15:25:00,
108,KERTOSONO,KTS,15:31:00,15:33:00,
109,SEMBUNG,SMB,,15:39:00,
110,JOMBANG,JG,15:45:00,15:47:00,
111,PETERONGAN,PTR,,-,
112,SUMOBITO,SBO,,15:56:00,
113,CURAHMALANG,CRM,,-,
114,MOJOKERTO,MR,16:05:00,16:07:00,
115,TARIK,TRK,,16:14:00,
116,KEDINDING,KDN,,-,
117,KRIAN,KRN,,16:19:00,
118,BOHARAN,BH,,-,
119,SEPANJANG,SPJ,,16:27:00,
120,WONOKROMO,WO,,16:32:00,(KA 83 X)
121,NGAGEL,NGA,,-,
122,SURABAYAGUBENG,SGU,16:38:00,,
