No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,07:15:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,07:24:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,07:30:00,07:32:00,
7,BEKASI,BKS,07:43:00,07:45:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,07:51:00,// KA 5510 (KA 5510 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,07:58:00,
13,LEMAHABANG,LMB,,08:01:00,
14,KEDUNGGEDEH,KDH,,08:07:00,// KA 328 (KA 328 =)
15,KARAWANG,KW,,08:11:00,
16,KLARI,KLI,,08:15:00,
17,KOSAMBI,KOS,,08:17:00,
18,DAWUAN,DWN,,08:21:00,
19,CIKAMPEK,CKP,,08:24:00,
20,TANJUNGRASA,TJS,,08:31:00,
21,PABUARAN,PAB,,08:34:00,
22,PRINGKASAP,PRI,,08:37:00,
23,PASIRBUNGUR,PAS,,08:40:00,
24,CIKAUM,CKM,,08:43:00,
25,PEGADENBARU,PGB,,08:48:00,
26,CIPUNEGARA,CRA,,08:52:00,
27,HAURGEULIS,HGL,,08:56:00,
28,CILEGEH,CLH,,09:02:00,
29,KADOKANGABUS,KAB,,09:07:00,
30,TERISI,TIS,,09:11:00,
31,TELAGASARI,TLS,,09:16:00,
32,JATIBARANG,JTB,,09:22:00,
33,KERTASEMAYA,KTM,,09:27:00,
34,ARJAWINANGUN,AWN,,09:36:00,
35,BANGODUWA,BDW,,09:39:00,
36,CANGKRING,CNK,,09:42:00,
37,CIREBON,CN,09:48:00,09:53:00,
38,CIREBON PRUJAKAN,CNP,,09:56:00,
39,WARUDUWUR,WDW,,10:03:00,
40,BABAKAN,BBK,,10:11:00,
41,LOSARI,LOS,,10:16:00,// KA 218 (KA 218 =)
42,TANJUNG,TGN,,10:21:00,
43,BREBES,BB,,10:32:00,
44,TEGAL,TG,10:41:00,10:43:00,
45,LARANGAN,LR,,10:47:00,
46,SURODADI,SD,,10:53:00,
47,PEMALANG,PML,,11:00:00,// KA 178 (KA 178 =)
48,PETARUKAN,PTA,,11:04:00,
49,COMAL,CO,,11:09:00,
50,SRAGI,SRI,,11:12:00,
51,PEKALONGAN,PK,11:20:00,11:22:00,
52,BATANG,BTG,,11:30:00,
53,UJUNGNEGORO,UJN,,11:33:00,
54,KURIPAN,KRP,,11:41:00,
55,PLABUAN,PLB,,11:46:00,
56,KRENGSENG,KNS,,11:52:00,
57,WELERI,WLR,,11:55:00,
58,KALIBODRI,KBD,,12:01:00,
59,KALIWUNGU,KLN,,12:09:00,
60,MANGKANG,MKG,,12:12:00,
61,JERAKAH,JRK,,12:16:00,// KA 2510 (KA 2510 =)
62,SEMARANG PONCOL,SMC,,12:20:00,
63,SEMARANG TAWANG,SMT,12:25:00,,
