No.,station_name,station_code,arrival_time,departure_time,notes
1,MADIUN,MN,,11:35:00,
2,MAGETAN,MAG,11:45:00,11:47:00,
3,GENENG,GG,,11:55:00,
4,NGAWI,NGW,12:02:00,12:04:00,
5,KEDUNGGALAR,KG,,12:12:00,
6,WALIKUKUN,WK,12:21:00,12:23:00,
7,KEDUNGBANTENG,KDB,,12:33:00,
8,KEBONROMO,KRO,,12:37:00,
9,SRAGEN,SR,12:42:00,12:44:00,
10,MASARAN,MSR,,12:51:00,
11,KEMIRI,KMR,,12:57:00,
12,PALUR,PL,,13:00:00,
13,SOLOJEBRES,SK,13:05:00,13:07:00,
14,SOLOBALAPAN,SLO,13:11:00,13:16:00,
15,KADIPIRO,KDO,13:23:00,13:24:00,
16,ADI SOEMARMO,SMO,13:34:00,,
