No.,station_name,station_code,arrival_time,departure_time,notes
1,SOLOBALAPAN,SLO,,08:55:00,X KA 572
2,KADIPIRO,KDO,,09:02:00,
3,KALIOSO,KO,,09:07:00,
4,SALEM,SLM,09:14:00,09:16:00,
5,SUMBERLAWANG,SUM,,09:24:00,
6,GOPRAK,GPK,,09:29:00,
7,GUNDIH,GD,09:36:00,09:38:00,
8,KARANGSONO,KSO,,09:48:00,
9,TELAWA,TW,09:57:00,09:59:00,
10,PADAS,PDS,,10:07:00,
11,KEDUNGJATI,KEJ,,10:12:00,
12,TANGGUNG,TGG,,10:21:00,
13,BRUMBUNG,BBG,,10:31:00,X KA 2704(KA 2704X)
14,ALASTUA,ATA,10:38:00,10:40:00,
15,SEMARANG TAWANG,SMT,10:49:00,,
