No.,station_name,station_code,arrival_time,departure_time,notes
1,YOGYAKARTA,YK,,14:45:00,
2,PATUKAN,PTN,,14:50:00,
3,REWULU,RWL,,14:53:00,
4,SENTOLO,STL,,15:00:00,
5,WATES,WT,,15:08:00,= KA 167 (KA 167 //)
6,KEDUNDANG,KDG,,15:12:00,
7,WOJO,WJ,,15:15:30,
8,JENAR,JN,,15:20:00,
9,KUTOARJO,KTA,,15:28:00,// KA 153 (KA 153 =)
10,BUTUH,BTH,,15:31:00,
11,PREMBUN,PRB,,15:35:00,
12,KUTOWINANGUN,KWN,,15:39:00,
13,WONOSARI,WNS,,15:41:00,
14,KEBUMEN,KM,15:45:00,15:47:00,
15,SRUWENG,SRW,,15:54:00,
16,KARANGANYAR,KA,,15:56:00,
17,GOMBONG,GB,,16:00:00,
18,IJO,IJ,,16:04:00,
19,TAMBAK,TBK,,16:07:00,
20,SUMPIUH,SPH,,16:10:00,
21,KEMRANJEN,KJ,,16:13:00,
22,KROYA,KYA,,16:17:00,
23,RANDEGAN,RDN,,16:21:30,
24,KEBASEN,KBS,,16:24:00,
25,NOTOG,NTG,,16:29:00,
26,PURWOKERTO,PWT,16:37:00,16:41:00,
27,KARANGGANDUL,KGD,,16:49:00,
28,KARANGSARI,KRR,,16:57:00,
29,PATUGURAN,PAT,,17:08:00,
30,KRETEK,KRT,,17:14:00,
31,BUMIAYU,BMA,,17:22:00,
32,LINGGAPURA,LG,,17:29:00,
33,PRUPUK,PPK,,17:39:00,
34,SONGGOM,SGG,,17:46:00,
35,LARANGAN,LRA,,17:49:00,
36,KETANGGUNGAN,KGG,,17:54:00,
37,CILEDUG,CLD,,18:02:30,
38,SINDANGLAUT,SDU,,18:11:00,
39,LUWUNG,LWG,,18:15:00,
40,CIREBON PRUJAKAN,CNP,,18:20:00,
41,CIREBON,CN,18:23:00,18:28:00,// KA 29F JJ (KA 29F JJ =)
42,CANGKRING,CNK,,18:34:00,
43,BANGODUWA,BDW,,18:37:00,
44,ARJAWINANGUN,AWN,,18:40:00,// KA 2509 (KA 2509 =)
45,KERTASEMAYA,KTM,,18:49:00,
46,JATIBARANG,JTB,,18:54:00,
47,TELAGASARI,TLS,,19:00:00,
48,TERISI,TIS,,19:05:00,
49,KADOKANGABUS,KAB,,19:09:00,
50,CILEGEH,CLH,,19:14:00,
51,HAURGEULIS,HGL,,19:20:00,
52,CIPUNEGARA,CRA,,19:24:00,
53,PEGADENBARU,PGB,,19:28:00,
54,CIKAUM,CKM,,19:33:00,
55,PASIRBUNGUR,PAS,,19:36:00,
56,PRINGKASAP,PRI,,19:39:00,
57,PABUARAN,PAB,,19:42:00,
58,TANJUNGRASA,TJS,,19:45:00,
59,CIKAMPEK,CKP,,19:52:00,
60,DAWUAN,DWN,,19:55:00,
61,KOSAMBI,KOS,,19:59:00,
62,KLARI,KLI,,20:01:00,
63,KARAWANG,KW,,20:05:00,
64,KEDUNGGEDEH,KDH,,20:09:00,
65,LEMAHABANG,LMB,,20:15:00,
66,CIKARANG,CKR,,20:19:00,
67,TELAGA MURNI,TLM,,-,
68,CIBITUNG,CIT,,-,
69,TAMBUN,TB,,20:26:00,// KA 5181 (KA 5181 =)
70,BEKASITIMUR,BKST,,-,
71,BEKASI,BKS,,20:31:00,
72,JATINEGARA,JNG,,20:41:00,
73,MATRAMAN,MTR,,-,
74,MANGGARAI,MRI,,20:46:00,
75,CIKINI,CKI,,-,
76,GONDANGDIA,GDD,,-,
77,GAMBIR,GMR,20:54:00,,
