No.,station_name,station_code,arrival_time,departure_time,notes
1,JEMBER,JR,,05:45:00,
2,MANGLI,MI,,05:51:00,
3,RAMBIPUJI,RBP,05:55:00,05:57:00,
4,BANGSALSARI,BSS,,06:04:00,
5,TANGGUL,TGL,06:12:00,06:14:00,
6,JATIROTO,JTR,,06:23:00,
7,RANDUAGUNG,RDA,,06:31:00,
8,KLAKAH,KK,06:42:00,06:44:00,
9,RANUYOSO,RN,,06:49:00,
10,MALASAN,MLS,,06:56:00,
11,LECES,LEC,,07:04:00,
12,PROBOLINGGO,PB,07:15:00,07:23:00,X KA 33 (KA 33 X)
13,BAYEMAN,BYM,,07:33:00,
14,GRATI,GI,,07:42:00,
15,REJOSO,RO,,07:46:00,X KA 297 (KA 297 X)
16,PASURUAN,PS,07:54:00,07:56:00,
17,BANGIL,BG,08:14:00,08:18:00,
18,PORONG,PR,,08:30:00,X KA 455 (KA 455 X)
19,TANGGULANGIN,TGA,,08:33:00,
20,SIDOARJO,SDA,08:39:00,08:43:00,X KA 427 (KA 427 X)
21,PAGERWOJO,PWJ,,-,
22,BUDURAN,BDR,,-,
23,BANJARKEMANTREN,BJK,,-,
24,GEDANGAN,GDG,,08:51:00,
25,SAWOTRATAP,STP,,-,
26,WARU,WR,,08:57:00,X KA 93 (KA 93 X)
27,KERTOMENANGGAL,KTL,,-,
28,JEMURSARI,JMS,,-,
29,MARGOREJO,MGR,,-,
30,WONOKROMO,WO,,09:02:00,
31,NGAGEL,NGA,,-,
32,SURABAYAGUBENG,SGU,09:09:00,09:45:00,
