No.,station_name,station_code,arrival_time,departure_time,notes
1,SURABAYAGUBENG,SGU,,05:00:00,
2,NGAGEL,NGA,,-,
3,WONOKROMO,WO,,05:07:00,
4,SEPANJANG,SPJ,,05:12:00,(KA 2608 X)
5,BOHARAN,BH,,-,
6,KRIAN,KRN,,05:22:00,
7,KEDINDING,KDN,,-,
8,TARIK,TRK,,05:29:00,
9,MOJOKERTO,MR,05:38:00,05:40:00,
10,CURAHMALANG,CRM,,-,
11,SUMOBITO,SBO,,05:50:00,
12,PETERONGAN,PTR,,-,
13,JOMBANG,JG,06:00:00,06:02:00,
14,SEMBUNG,SMB,,06:10:00,// KA 401 (KA 401 =)
15,KERTOSONO,KTS,06:17:00,06:20:00,
16,BARON,BRN,,06:27:00,
17,SUKOMORO,SKM,,06:34:00,
18,NGANJUK,NJ,06:38:00,06:41:00,
19,BAGOR,BGR,,06:48:00,
20,SARADAN,SRD,,07:00:00,
21,CARUBAN,CRB,07:07:00,07:09:00,
22,BABADAN,BBD,,07:17:00,
23,MADIUN,MN,07:25:00,07:30:00,
24,MAGETAN,MAG,,07:39:00,
25,GENENG,GG,,07:45:00,
26,NGAWI,NGW,07:51:00,07:54:00,
27,KEDUNGGALAR,KG,,08:02:00,
28,WALIKUKUN,WK,08:11:00,08:13:00,
29,KEDUNGBANTENG,KDB,,08:24:00,
30,KEBONROMO,KRO,,08:28:00,
31,SRAGEN,SR,08:33:00,08:35:00,
32,MASARAN,MSR,,08:42:00,
33,KEMIRI,KMR,,08:48:00,
34,PALUR,PL,,08:51:00,
35,SOLOJEBRES,SK,,08:54:00,
36,SOLOBALAPAN,SLO,,08:58:00,
37,PURWOSARI,PWS,09:02:00,09:05:00,
38,GAWOK,GW,,09:11:00,
39,DELANGGU,DL,,09:15:00,
40,CEPER,CE,,09:19:00,
41,KLATEN,KT,09:26:00,09:28:00,
42,SROWOT,SWT,,09:34:00,
43,BRAMBANAN,BBN,,09:38:00,
44,MAGUWO,MGW,,09:43:00,
45,LEMPUYANGAN,LPN,09:49:00,09:55:00,
46,YOGYAKARTA,YK,,10:00:00,
47,PATUKAN,PTN,,10:05:00,
48,REWULU,RWL,,10:08:00,
49,SENTOLO,STL,,10:15:00,
50,WATES,WT,10:24:00,10:38:00,= KA 143 (KA 143 //)
51,KEDUNDANG,KDG,,10:44:00,
52,WOJO,WJ,,10:49:00,
53,JENAR,JN,,10:55:00,
54,KUTOARJO,KTA,11:06:00,11:09:00,
55,BUTUH,BTH,,11:14:00,
56,PREMBUN,PRB,,11:18:30,
57,KUTOWINANGUN,KWN,,11:23:30,
58,WONOSARI,WNS,,11:26:00,
59,KEBUMEN,KM,11:30:00,11:32:00,
60,SRUWENG,SRW,,11:39:00,
61,KARANGANYAR,KA,,11:41:30,
62,GOMBONG,GB,11:48:00,11:50:00,
63,IJO,IJ,,11:57:00,
64,TAMBAK,TBK,,12:00:00,
65,SUMPIUH,SPH,,12:04:00,
66,KEMRANJEN,KJ,,12:08:00,
67,KROYA,KYA,12:15:00,12:23:00,
68,SIKAMPUH,SKP,,12:29:00,
69,MAOS,MA,12:35:00,12:37:00,
70,KASUGIHAN,KH,,12:40:00,
71,LEBENG,LBG,,12:44:00,
72,JERUKLEGI,JRL,,12:49:00,X KA 206F JJ (KA 206F X)
73,KAWUNGANTEN,KWG,,13:00:00,
74,GANDRUNGMANGUN,GDM,,13:08:00,
75,SIDAREJA,SDR,13:15:00,13:29:00,X KA 70 (KA 70 X)
76,CIPARI,CPI,,13:36:00,
77,MELUWUNG,MLW,,13:42:00,
78,LANGEN,LN,,13:48:00,
79,BANJAR,BJR,13:57:00,14:02:00,
80,KARANGPUCUNG,KNP,,14:08:00,
81,BOJONG,BJG,,14:15:00,
82,CIAMIS,CI,14:24:00,14:33:00,X KA 276 (KA 276 X)
83,MANONJAYA,MNJ,,14:46:00,
84,AWIPARI,AW,,14:49:00,
85,TASIKMALAYA,TSM,14:55:00,15:29:00,"X KA 128 (KA 128 X) 
= KA 69 (KA 69 //)"
86,INDIHIANG,IH,15:37:00,15:55:00,= KA 9 (KA 9 //)
87,RAJAPOLAH,RJP,,16:05:00,
88,CIAWI,CAW,16:16:00,16:25:00,X KA 284 (KA 284 X)
89,CIRAHAYU,CAA,,16:35:00,
90,CIPEUNDEUY,CPD,16:50:00,17:00:00,
91,BUMIWALUYA,BMW,,17:11:00,
92,WARUNGBANDREK,WB,,17:23:00,
93,CIBATU,CB,17:32:00,17:34:00,
94,LEUWIGOONG,LO,,-,
95,KARANGSARI,KRAI,,17:43:00,
96,LELES,LL,17:49:00,17:51:00,
97,LEBAKJERO,LBJ,,18:03:00,
98,NAGREG,NG,18:13:00,18:20:00,X KA 12 (KA 12 X)
99,CICALENGKA,CCL,,18:34:00,
100,HAURPUGUR,HRP,,18:37:00,
101,RANCAEKEK,RCK,18:42:00,18:44:00,
102,CIMEKAR,CMK,,-,
103,GEDEBAGE,GDB,,18:51:00,
104,KIARACONDONG,KAC,18:58:00,,
