No.,station_name,station_code,arrival_time,departure_time,notes
1,CILACAP,CP,,06:00:00,
2,GUMILIR,GM,06:10:00,06:12:00,X KA 2721
3,KARANGKANDRI,KKD,,06:17:00,
4,KASUGIHAN,KH,06:25:00,06:27:00,
5,MAOS,MA,06:31:00,06:33:00,
6,SIKAMPUH,SKP,,06:39:00,
7,KROYA,KYA,06:46:00,06:49:00,
8,KEMRANJEN,KJ,,06:55:00,
9,SUMPIUH,SPH,07:00:00,07:02:00,
10,TAMBAK,TBK,,07:07:00,
11,IJO,IJ,,07:10:00,
12,GOMBONG,GB,07:16:00,07:18:00,
13,KARANGANYAR,KA,07:27:00,07:29:00,
14,SRUWENG,SRW,,07:33:00,
15,KEBUMEN,KM,07:40:00,07:42:00,
16,WONOSARI,WNS,,07:47:00,
17,KUTOWINANGUN,KWN,,07:50:00,
18,PREMBUN,PRB,,07:55:00,
19,BUTUH,BTH,,08:00:00,
20,KUTOARJO,KTA,08:05:00,08:08:00,
21,JENAR,JN,,08:19:00,
22,WOJO,WJ,,08:25:00,
23,KEDUNDANG,KDG,,08:30:00,
24,WATES,WT,08:36:00,08:38:00,
25,SENTOLO,STL,,08:48:00,
26,REWULU,RWL,,08:55:00,
27,PATUKAN,PTN,,08:58:00,
28,YOGYAKARTA,YK,09:03:00,,
