No.,station_name,station_code,arrival_time,departure_time,notes
1,PASARSENEN,PSE,,11:25:00,
2,GANGSENTIONG,GST,,-,
3,KRAMAT,KMT,,-,
4,PONDOKJATI,POK,,-,
5,JATINEGARA,JNG,,11:35:00,
6,BEKASI,BKS,11:46:00,11:48:00,
7,BEKASITIMUR,BKST,,-,
8,TAMBUN,TB,,11:54:00,
9,CIBITUNG,CIT,,-,
10,TELAGA MURNI,TLM,,-,
11,CIKARANG,CKR,12:03:00,12:05:00,
12,LEMAHABANG,LMB,,12:09:00,
13,KEDUNGGEDEH,KDH,,12:15:00,
14,KARAWANG,KW,,12:19:00,
15,KLARI,KLI,,12:24:00,
16,KOSAMBI,KOS,,12:27:00,// KA 330 (KA 330 =)
17,DAWUAN,DWN,,12:32:00,
18,CIKAMPEK,CKP,,12:35:00,
19,TANJUNGRASA,TJS,,12:42:00,
20,PABUARAN,PAB,,12:45:00,
21,PRINGKASAP,PRI,,12:49:00,
22,PASIRBUNGUR,PAS,,12:53:00,
23,CIKAUM,CKM,,12:57:00,
24,PEGADENBARU,PGB,13:04:00,13:06:00,
25,CIPUNEGARA,CRA,,13:12:00,
26,HAURGEULIS,HGL,,13:16:00,
27,CILEGEH,CLH,,13:23:00,
28,KADOKANGABUS,KAB,,13:28:00,
29,TERISI,TIS,13:33:00,13:35:00,
30,TELAGASARI,TLS,,13:42:00,
31,JATIBARANG,JTB,13:50:00,13:52:00,
32,KERTASEMAYA,KTM,,13:59:00,
33,ARJAWINANGUN,AWN,,14:09:00,
34,BANGODUWA,BDW,,14:13:00,
35,CANGKRING,CNK,,14:16:00,
36,CIREBON,CN,,14:22:00,
37,CIREBON PRUJAKAN,CNP,14:26:00,14:32:00,
38,WARUDUWUR,WDW,,14:41:00,
39,BABAKAN,BBK,14:52:00,15:07:00,= KA 24 (KA 24 //)
40,LOSARI,LOS,,15:15:00,
41,TANJUNG,TGN,,15:21:00,
42,BREBES,BB,15:37:00,15:39:00,
43,TEGAL,TG,15:51:00,15:56:00,
44,LARANGAN,LR,,16:02:00,
45,SURODADI,SD,,16:09:00,
46,PEMALANG,PML,,16:17:00,
47,PETARUKAN,PTA,,16:22:00,
48,COMAL,CO,,16:29:00,
49,SRAGI,SRI,,16:32:00,
50,PEKALONGAN,PK,16:42:00,16:45:00,
51,BATANG,BTG,,16:53:00,
52,UJUNGNEGORO,UJN,,16:56:00,
53,KURIPAN,KRP,,17:04:00,
54,PLABUAN,PLB,,17:09:00,
55,KRENGSENG,KNS,,17:16:00,
56,WELERI,WLR,17:22:00,17:24:00,
57,KALIBODRI,KBD,,17:31:00,
58,KALIWUNGU,KLN,,17:40:00,
59,MANGKANG,MKG,,17:44:00,
60,JERAKAH,JRK,,17:49:00,
61,SEMARANG PONCOL,SMC,17:55:00,18:00:00,
62,SEMARANG TAWANG,SMT,,18:06:00,
63,ALASTUA,ATA,,18:14:00,
64,BRUMBUNG,BBG,,18:20:00,
65,TANGGUNG,TGG,,18:29:00,
66,KEDUNGJATI,KEJ,18:40:00,18:47:00,X KA 151 (KA 151 X)
67,PADAS,PDS,,18:54:00,
68,TELAWA,TW,,19:03:00,X KA 231 (KA 231 X)
69,KARANGSONO,KSO,,19:12:00,
70,GUNDIH,GD,,19:22:00,
71,GOPRAK,GPK,,19:28:00,
72,SUMBERLAWANG,SUM,,19:35:00,
73,SALEM,SLM,,19:43:00,
74,KALIOSO,KO,,19:50:00,
75,KADIPIRO,KDO,,19:57:00,
76,SOLOBALAPAN,SLO,,20:04:00,
77,SOLOJEBRES,SK,20:08:00,20:13:00,
78,PALUR,PL,,20:18:00,
79,KEMIRI,KMR,,20:22:00,
80,MASARAN,MSR,,20:29:00,
81,SRAGEN,SR,20:37:00,20:39:00,
82,KEBONROMO,KRO,,20:45:00,
83,KEDUNGBANTENG,KDB,,20:50:00,
84,WALIKUKUN,WK,21:01:00,21:03:00,
85,KEDUNGGALAR,KG,,21:11:00,
86,NGAWI,NGW,21:18:00,21:20:00,
87,GENENG,GG,,21:27:00,
88,MAGETAN,MAG,21:35:00,21:37:00,
89,MADIUN,MN,21:47:00,21:52:00,
90,BABADAN,BBD,,22:00:00,
91,CARUBAN,CRB,,22:07:00,
92,SARADAN,SRD,,22:14:00,
93,BAGOR,BGR,,22:26:00,
94,NGANJUK,NJ,22:33:00,22:36:00,
95,SUKOMORO,SKM,,22:41:00,
96,BARON,BRN,,22:49:00,
97,KERTOSONO,KTS,22:56:00,22:59:00,
98,PURWOASRI,PWA,,23:07:00,
99,PAPAR,PPR,,23:11:00,
100,MINGGIRAN,MGN,,23:14:00,
101,SUSUHAN,SS,,23:18:00,
102,KEDIRI,KD,23:24:00,23:27:00,
103,NGADILUWIH,NDL,,23:36:00,
104,KRAS,KRS,,23:41:00,
105,NGUJANG,NJG,,23:46:00,
106,TULUNGAGUNG,TA,23:53:00,23:56:00,
107,SUMBERGEMPOL,SBL,,00:02:00,
108,NGUNUT,NT,00:09:00,00:11:00,
109,REJOTANGAN,RJ,,00:19:00,
110,BLITAR,BL,00:30:00,00:35:00,
111,GARUM,GRM,,00:44:00,
112,TALUN,TAL,,00:52:00,
113,WLINGI,WG,00:58:00,01:01:00,
114,KESAMBEN,KSB,01:12:00,01:15:00,
115,POGAJIH,PGJ,,01:23:00,
116,SUMBERPUCUNG,SBP,01:32:00,01:35:00,
117,NGEBRUK,NB,,01:40:00,
118,KEPANJEN,KPN,01:47:00,01:50:00,
119,PAKISAJI,PSI,,01:58:00,
120,MALANGKOTALAMA,MLK,02:08:00,02:11:00,X KA L2628-1
121,MALANG,ML,02:17:00,,
