No.,station_name,station_code,arrival_time,departure_time,notes
1,GAMBIR,GMR,,08:30:00,
2,GONDANGDIA,GDD,,-,
3,CIKINI,CKI,,-,
4,MANGGARAI,MRI,,08:39:00,
5,MATRAMAN,MTR,,-,
6,JATINEGARA,JNG,08:44:00,08:46:00,
7,BEKASI,BKS,08:57:00,08:59:00,
8,BEKASITIMUR,BKST,,-,
9,TAMBUN,TB,,09:05:00,// KA 5050 (KA 5050 =)
10,CIBITUNG,CIT,,-,
11,TELAGA MURNI,TLM,,-,
12,CIKARANG,CKR,,09:11:00,
13,LEMAHABANG,LMB,,09:14:00,
14,KEDUNGGEDEH,KDH,,09:20:00,
15,KARAWANG,KW,09:25:00,09:27:00,
16,KLARI,KLI,,09:32:00,
17,KOSAMBI,KOS,,09:34:00,
18,DAWUAN,DWN,,09:38:00,
19,CIKAMPEK,CKP,,09:42:00,
20,CIBUNGUR,CBR,,09:49:00,
21,SADANG,SAD,,-,
22,PURWAKARTA,PWK,10:00:00,10:05:00,
23,CIGANEA,CA,,10:14:00,
24,SUKATANI,SUT,,10:22:00,
25,PLERED,PLD,,10:27:00,
26,CISOMANG,CG,,-,
27,CIKADONGDONG,CD,,10:41:00,
28,RENDEH,RH,,10:45:00,
29,MASWATI,MSI,,10:50:00,
30,SASAKSAAT,SKT,10:57:00,11:03:00,X KA 141F JJ (KA 141F JJ X)
31,CILAME,CLE,,11:12:00,
32,PADALARANG,PDL,11:21:00,11:23:00,
33,GADOBANGKONG,GK,,-,
34,CIMAHI,CMI,11:31:00,11:33:00,
35,CIMINDI,CMD,,11:36:00,
36,ANDIR,AND,,11:38:00,
37,BANDUNG,BD,11:43:00,11:53:00,
38,CIKUDAPATEUH,CTH,,-,
39,KIARACONDONG,KAC,12:02:00,12:05:00,
40,GEDEBAGE,GDB,,12:13:00,
41,CIMEKAR,CMK,,-,
42,RANCAEKEK,RCK,,12:19:00,
43,HAURPUGUR,HRP,,12:23:00,
44,CICALENGKA,CCL,,12:27:00,
45,NAGREG,NG,,12:40:00,X KA 283 (KA 283X)
46,LEBAKJERO,LBJ,,12:49:00,
47,LELES,LL,12:59:00,13:01:00,X KA 349 (KA 349 X)
48,KARANGSARI,KRAI,,13:08:00,
49,LEUWIGOONG,LO,,-,
50,CIBATU,CB,13:17:00,13:21:00,X KA 129 (KA 129 X)
51,WARUNGBANDREK,WB,,13:29:00,
52,BUMIWALUYA,BMW,,13:42:00,X KA 77 (KA 77 X)
53,CIPEUNDEUY,CPD,13:53:00,14:03:00,
54,CIRAHAYU,CAA,,14:16:00,
55,CIAWI,CAW,,14:23:00,
56,RAJAPOLAH,RJP,,14:31:00,
57,INDIHIANG,IH,,14:38:00,X KA 291 (KA 291 X)
58,TASIKMALAYA,TSM,14:45:00,14:57:00,X KA 275 (KA 275 X)
59,AWIPARI,AW,15:06:00,15:15:00,X KA 69 (KA 69 X)
60,MANONJAYA,MNJ,15:20:00,15:31:00,X KA 9 (KA 9 X)
61,CIAMIS,CI,15:44:00,15:46:00,
62,BOJONG,BJG,,15:54:00,
