No.,station_name,station_code,arrival_time,departure_time,notes
1,SEMARANG PONCOL,SMC,,17:20:00,
2,JERAKAH,JRK,,17:26:00,
3,MANGKANG,MKG,,17:31:00,
4,KALIWUNGU,KLN,,17:35:00,
5,KALIBODRI,KBD,,17:44:00,
6,WELERI,WLR,17:51:00,17:53:00,
7,KRENGSENG,KNS,,17:59:00,
8,PLABUAN,PLB,,18:06:00,
9,KURIPAN,KRP,,18:11:00,
10,UJUNGNEGORO,UJN,,18:19:00,
11,BATANG,BTG,18:23:00,18:25:00,
12,PEKALONGAN,PK,18:35:00,18:38:00,
13,SRAGI,SRI,,18:47:00,
14,COMAL,CO,,18:50:00,
15,PETARUKAN,PTA,,18:58:00,
16,PEMALANG,PML,19:05:00,19:07:00,
17,SURODADI,SD,,19:17:00,
18,LARANGAN,LR,,19:25:00,
19,TEGAL,TG,19:31:00,,
