No.,station_name,station_code,arrival_time,departure_time,notes
1,BLITAR,BL,,17:10:00,X KA 406
2,REJOTANGAN,RJ,,17:21:00,
3,NGUNUT,NT,,17:27:00,
4,SUMBERGEMPOL,SBL,,17:33:00,
5,TULUNGAGUNG,TA,17:39:00,17:42:00,
6,NGUJANG,NJG,,17:49:00,
7,KRAS,KRS,,17:54:00,
8,NGADILUWIH,NDL,,17:59:00,
9,KEDIRI,KD,18:08:00,18:11:00,
10,SUSUHAN,SS,,18:17:00,
11,MINGGIRAN,MGN,,18:21:00,X KA 408 (KA 408 X)
12,PAPAR,PPR,18:26:00,18:28:00,
13,PURWOASRI,PWA,,18:34:00,
14,KERTOSONO,KTS,18:42:00,19:04:00,= KA 37 (KA 37 //)
15,BARON,BRN,,19:12:00,
16,SUKOMORO,SKM,,19:19:00,
17,NGANJUK,NJ,19:24:00,19:27:00,
18,BAGOR,BGR,,19:34:00,
19,SARADAN,SRD,,19:46:00,
20,CARUBAN,CRB,19:55:00,20:25:00,"= KA 71, KA 67 (KA 71, KA 67 //)"
21,BABADAN,BBD,,20:34:00,
22,MADIUN,MN,20:42:00,20:49:00,
23,MAGETAN,MAG,21:00:00,21:02:00,
24,GENENG,GG,,21:10:00,
25,NGAWI,NGW,21:17:00,21:19:00,
26,KEDUNGGALAR,KG,,21:27:00,
27,WALIKUKUN,WK,21:37:00,21:58:00,= KA 7 (KA 7 //)
28,KEDUNGBANTENG,KDB,,22:10:00,
29,KEBONROMO,KRO,,22:14:00,
30,SRAGEN,SR,22:20:00,22:22:00,
31,MASARAN,MSR,,22:30:00,
32,KEMIRI,KMR,,22:36:00,
33,PALUR,PL,,22:40:00,
34,SOLOJEBRES,SK,,22:43:00,
35,SOLOBALAPAN,SLO,,22:47:00,
36,PURWOSARI,PWS,22:51:00,22:54:00,
37,GAWOK,GW,,23:00:00,
38,DELANGGU,DL,,23:04:00,
39,CEPER,CE,,23:08:00,
40,KLATEN,KT,23:16:00,23:30:00,= KA 11 (KA 11 //)
41,SROWOT,SWT,,23:37:00,
42,BRAMBANAN,BBN,,23:41:00,
43,MAGUWO,MGW,,23:46:00,
44,LEMPUYANGAN,LPN,23:54:00,00:00:00,
45,YOGYAKARTA,YK,,00:03:00,
46,PATUKAN,PTN,,00:08:00,
47,REWULU,RWL,,00:11:00,
48,SENTOLO,STL,,00:17:00,
49,WATES,WT,00:26:00,00:28:00,
50,KEDUNDANG,KDG,,00:34:00,
51,WOJO,WJ,,00:40:00,
52,JENAR,JN,,00:46:00,
53,KUTOARJO,KTA,00:57:00,01:00:00,
54,BUTUH,BTH,,01:05:00,
55,PREMBUN,PRB,,01:10:00,
56,KUTOWINANGUN,KWN,,01:15:00,
57,WONOSARI,WNS,,01:18:00,
58,KEBUMEN,KM,01:22:00,01:24:00,
59,SRUWENG,SRW,,01:31:00,
60,KARANGANYAR,KA,01:35:00,01:37:00,
61,GOMBONG,GB,,01:44:00,
62,IJO,IJ,,01:49:00,
63,TAMBAK,TBK,,01:52:00,
64,SUMPIUH,SPH,,01:56:00,
65,KEMRANJEN,KJ,,02:00:00,
66,KROYA,KYA,02:06:00,02:08:00,
67,SIKAMPUH,SKP,02:14:00,02:20:00,X KA 292 (KA 292 X)
68,MAOS,MA,02:26:00,02:28:00,(KA LL506F X)
69,KASUGIHAN,KH,,02:30:00,
70,LEBENG,LBG,,02:34:00,
71,JERUKLEGI,JRL,,02:39:00,
72,KAWUNGANTEN,KWG,,02:50:00,
73,GANDRUNGMANGUN,GDM,02:58:00,03:00:00,
74,SIDAREJA,SDR,03:07:00,03:13:00,X KA 274 (KA 274 X)
75,CIPARI,CPI,,03:19:00,
76,MELUWUNG,MLW,,03:25:00,
77,LANGEN,LN,,03:31:00,
78,BANJAR,BJR,03:39:00,03:44:00,X KA 288 (KA 288 X)
79,KARANGPUCUNG,KNP,,03:51:00,
80,BOJONG,BJG,,03:59:00,
81,CIAMIS,CI,04:08:00,04:10:00,
82,MANONJAYA,MNJ,,04:24:00,
83,AWIPARI,AW,,04:27:00,
84,TASIKMALAYA,TSM,04:34:00,04:37:00,
85,INDIHIANG,IH,,04:43:00,
86,RAJAPOLAH,RJP,,04:51:00,
87,CIAWI,CAW,,05:01:00,
88,CIRAHAYU,CAA,,05:10:00,
89,CIPEUNDEUY,CPD,05:24:00,05:34:00,
90,BUMIWALUYA,BMW,,05:45:00,
91,WARUNGBANDREK,WB,,05:57:00,
92,CIBATU,CB,,06:05:00,
93,LEUWIGOONG,LO,,-,
94,KARANGSARI,KRAI,,06:13:00,
95,LELES,LL,06:19:00,06:21:00,
96,LEBAKJERO,LBJ,,06:32:00,
97,NAGREG,NG,,06:40:00,
98,CICALENGKA,CCL,,06:53:00,
99,HAURPUGUR,HRP,,06:56:00,
100,RANCAEKEK,RCK,,07:01:00,// KA 361 (KA 361 =)
101,CIMEKAR,CMK,,-,
102,GEDEBAGE,GDB,,07:07:00,
103,KIARACONDONG,KAC,07:15:00,,
