No.,station_name,station_code,arrival_time,departure_time,notes
1,KIARACONDONG,KAC,,11:10:00,
2,GEDEBAGE,GDB,,11:18:00,
3,CIMEKAR,CMK,,-,
4,RANCAEKEK,RCK,11:25:00,11:27:00,
5,HAURPUGUR,HRP,,11:31:30,
6,CICALENGKA,CCL,,11:35:00,
7,NAGREG,NG,,11:49:00,
8,LEBAKJERO,LBJ,,11:57:00,
9,LELES,LL,12:07:00,12:17:00,X KA 283 (KA 283 X)
10,KARANGSARI,KRAI,,12:23:00,
11,LEUWIGOONG,LO,,-,
12,CIBATU,CB,12:32:00,12:37:00,X KA 349 (KA 349 X)
13,WARUNGBANDREK,WB,,12:46:00,
14,BUMIWALUYA,BMW,,12:58:00,
15,CIPEUNDEUY,CPD,13:09:00,13:20:00,X KA 77 (KA 77 X)
16,CIRAHAYU,CAA,,13:33:00,
17,CIAWI,CAW,,13:41:00,
18,RAJAPOLAH,RJP,,13:50:00,
19,INDIHIANG,IH,,13:57:00,
20,TASIKMALAYA,TSM,14:03:00,14:06:00,
21,AWIPARI,AW,,14:14:00,X KA 291 (KA 291 X)
22,MANONJAYA,MNJ,,14:18:00,
23,CIAMIS,CI,14:29:00,14:31:00,X KA 275 (KA 275 X)
24,BOJONG,BJG,14:40:00,14:46:00,X KA 69 (KA 69 X)
25,KARANGPUCUNG,KNP,14:56:00,15:03:00,X KA 9 (KA 9 X)
26,BANJAR,BJR,15:10:00,15:15:00,
27,LANGEN,LN,,15:25:00,
28,MELUWUNG,MLW,,15:31:00,
29,CIPARI,CPI,,15:37:00,
30,SIDAREJA,SDR,15:44:00,15:46:00,
31,GANDRUNGMANGUN,GDM,,15:53:00,
32,KAWUNGANTEN,KWG,,16:00:00,
33,JERUKLEGI,JRL,16:13:00,16:15:00,
34,LEBENG,LBG,,16:22:00,
35,KASUGIHAN,KH,,16:27:00,
36,MAOS,MA,16:30:00,16:32:00,
37,SIKAMPUH,SKP,,16:38:00,
38,KROYA,KYA,16:45:00,17:09:00,"(KA 2719 X) 
= KA 90 KA 256 (KA 90 KA 256 //)"
39,KEMRANJEN,KJ,,17:16:00,
40,SUMPIUH,SPH,,17:20:00,
41,TAMBAK,TBK,,17:24:00,
42,IJO,IJ,,17:27:00,
43,GOMBONG,GB,17:34:00,17:36:00,
44,KARANGANYAR,KA,,17:43:00,
45,SRUWENG,SRW,,17:46:00,
46,KEBUMEN,KM,17:53:00,17:55:00,
47,WONOSARI,WNS,,18:00:00,
48,KUTOWINANGUN,KWN,,18:03:00,
49,PREMBUN,PRB,,18:08:00,
50,BUTUH,BTH,,18:13:00,
51,KUTOARJO,KTA,18:18:00,18:23:00,
52,JENAR,JN,,18:35:00,
53,WOJO,WJ,,18:41:00,
54,KEDUNDANG,KDG,,18:46:00,
55,WATES,WT,18:52:00,18:54:00,
56,SENTOLO,STL,,19:04:00,
57,REWULU,RWL,,19:11:00,
58,PATUKAN,PTN,,19:15:00,
59,YOGYAKARTA,YK,,19:20:00,
60,LEMPUYANGAN,LPN,19:25:00,19:29:00,
61,MAGUWO,MGW,,19:35:00,
62,BRAMBANAN,BBN,,19:41:00,
63,SROWOT,SWT,,19:45:00,
64,KLATEN,KT,19:51:00,19:53:00,
65,CEPER,CE,,20:01:00,
66,DELANGGU,DL,,20:05:00,
67,GAWOK,GW,,20:09:00,
68,PURWOSARI,PWS,20:15:00,20:19:00,
69,SOLOBALAPAN,SLO,,20:23:00,
70,SOLOJEBRES,SK,,20:27:00,
71,PALUR,PL,,20:31:00,
72,KEMIRI,KMR,,20:35:00,
73,MASARAN,MSR,,20:41:00,
74,SRAGEN,SR,20:49:00,20:52:00,
75,KEBONROMO,KRO,,20:58:00,
76,KEDUNGBANTENG,KDB,,21:03:00,
77,WALIKUKUN,WK,21:14:00,21:17:00,
78,KEDUNGGALAR,KG,,21:26:00,
79,NGAWI,NGW,21:34:00,21:37:00,
80,GENENG,GG,,21:44:00,
81,MAGETAN,MAG,,21:51:00,
82,MADIUN,MN,22:00:00,22:06:00,
83,BABADAN,BBD,,22:14:00,
84,CARUBAN,CRB,22:22:00,22:24:00,
85,SARADAN,SRD,,22:32:00,
86,BAGOR,BGR,,22:44:00,
87,NGANJUK,NJ,22:51:00,22:54:00,
88,SUKOMORO,SKM,,22:59:00,
89,BARON,BRN,,23:06:00,
90,KERTOSONO,KTS,23:13:00,23:16:00,
91,SEMBUNG,SMB,,23:23:00,
92,JOMBANG,JG,23:31:00,23:34:00,
93,PETERONGAN,PTR,,-,
94,SUMOBITO,SBO,,23:45:00,
95,CURAHMALANG,CRM,,-,
96,MOJOKERTO,MR,23:56:00,23:59:00,
97,TARIK,TRK,,00:08:00,
98,KEDINDING,KDN,,-,
99,KRIAN,KRN,,00:16:00,
100,BOHARAN,BH,,-,
101,SEPANJANG,SPJ,,00:27:00,
102,WONOKROMO,WO,,00:33:00,
103,NGAGEL,NGA,,-,
104,SURABAYAGUBENG,SGU,00:40:00,,
